,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
32,Preparation of CuAlO2 Thin Films on Si or Sapphire Substrate by Sol-Gel Method Using Metal Acetate or Nitrate,10.5281/zenodo.1128169,"Takashi Ehara, Takayoshi Nakanishi, Kohei Sasaki, Marina Abe, Hiroshi Abe, Kiyoaki Abe, Ryo Iizaka, Takuya Sato",2016-11-03,"CuAlO2 thin films are prepared on Si or sapphire substrate by sol-gel method using two kinds of sols. One is combination of Cu acetate and Al acetate basic, and the other is Cu nitrate and Al nitrate. In the case of acetate sol, XRD peaks of CuAlO2 observed at annealing temperature of 800-950 ºC on both Si and sapphire substrates. In contrast, in the case of the films prepared using nitrate on Si substrate, XRD peaks of CuAlO2 have been observed only at the annealing temperature of 800-850 ºC. At annealing temperature of 850ºC, peaks of other species have been observed beside the CuAlO2 peaks, then, the CuAlO2 peaks disappeared at annealing temperature of 900 °C with increasing in intensity of the other peaks. Intensity of the other peaks decreased at annealing temperature of 950 ºC with appearance of broad SiO2 peak. In the present, we ascribe these peaks as metal silicide.",https://zenodo.org/api/files/c563a94c-ecb5-4d87-8472-1e079bb0d001/10006079.pdf,pdf
33,Optical Properties of WO3-NiO Complementary Electrochromic Devices,10.5281/zenodo.1093670,"Chih-Ming Wang, Chih-Yu Wen, Ying-Chung Chen, Chun-Chieh Wang, Chien-Chung Hsu, Jui-Yang Chang, Jyun-Min Lin",2014-06-04,"In this study, we developed a complementary electrochromic device consisting of WO3 and NiO films fabricated by rf-magnetron sputtered. The electrochromic properties of WO3 and NiO films were investigated using cyclic voltammograms (CV), performed on WO3 and NiO films immersed in an electrolyte of 1 M LiClO4 in propylene carbonate (PC). Optical and electrochemical of the films, as a function of coloration–bleaching cycle, were characterized using an UV-Vis-NIR spectrophotometer and cyclic voltammetry (CV). After investigating the properties of WO3 film, NiO film, and complementary electrochromic devices, we concluded that this device provides good reversibility, low power consumption of -2.5 V in color state, high variation of transmittance of 58.96%, changes in optical density of 0.81 and good memory effect under open-circuit conditions. In addition, electrochromic component penetration rate can be retained below 20% within 24h, showing preferred memory features; however, component coloring and bleaching response time are about 33s.",https://zenodo.org/api/files/58ffb45b-ca2d-484c-82f6-3839382dd9fa/9998744.pdf,pdf
34,Synthesis and Characteristics of Rice Husk Ash Based Magnetic Hydrogel (RHA-MH) for H2 Generation,10.36811/jca.2019.110001,"Irvan Dahlan, Muhammad Syafieq Abd Halim",2019-01-23,"In this study, magnetic hydrogel was synthesized from rice husk ash (RHA-MH) using two methods, i.e. sol-gel and cross-linking methods. The prepared rice husk ash based magnetic hydrogel (RHA-MH) were used as a catalyst for H2 generation through hydrolysis of sodium borohydride (NaBH4). Factors effecting hydrolysis reaction such as effect of RHA calcination temperature and method used to synthesis the catalyst were investigated. The RHA-MH1200 synthesised via cross-linking and sol-gel methods (using RHA calcined at 1200°C) shows the shortest time taken (5.64 min and 11.18 min, respectively) to produce 40 mL of H2 gas as compared to RHA-MH600 (i.e. 10.47 min and 13.18 min respectively, for both methods using RHA calcined at 600°C). The prepared and spent RHA-MH were also characterized using Scanning Electron Microscopy (SEM)/Energy Dispersive X-ray (EDX) analysis. From SEM image, it could be concluded that silica (SiO2) could successfully be utilized as the supporting material for stabilizing magnetic iron oxide (Fe3O4) nanoparticles. The SEM image also showed that the overall structure was relatively porous. Moreover, the SEM images of magnetic hydrogel before and after the hydrolysis of NaBH4 exhibited similar physical structures.
Keywords: Hydrogen; NaBH4 hydrolysis; Rice husk ash based magnetic hydrogel (RHA-MH); Sol-gel; Cross-linking",https://zenodo.org/api/files/125b80b2-9010-47a4-a13a-3578ff960eb5/jca_raft1001.pdf,pdf
35,Dataset: Glass-forming ability and structural features of melt-quenched and gel-derived SiO2-TiO2 glasses,10.5281/zenodo.6513443,"Zandonà, Alessio, Chesneau, Erwan, Helsch, Gundula, Canizarès, Aurélien, Deubener, Joachim, Montouillout, Valérie, Fayon, Franck, Allix, Mathieu",2022-05-03,"Research data for Manuscript submission with title
Glass-forming ability and structural features of melt-quenched and gel-derived SiO2-TiO2 glasses
Abstract
SiO2-TiO2 glasses produced by melt-quenching or sol-gel spray-drying were compared to highlight their structural differences. Glass formation was possible by melt-quenching up to 10 mol% TiO2, while higher contents led to devitrification. Raman spectroscopy and solid-state 17O and 29Si MAS NMR confirmed the clear emergence of Ti-O-Si bonds and a tetrahedral oxygen coordination of Ti4+ leading to full network connectivity, as also substantiated by the synthesis of TiO2-doped cristobalite. In gel-derived glasses, water content induced partial network depolymerization, thereby enhancing the solubility of TiO2 in the hydrous silicate matrix. However, full dehydration during heating proved challenging due to the competing devitrification tendency: the glass-forming range in the anhydrous binary SiO2-TiO2 system does not therefore appear to be significantly enlarged by the sol-gel synthesis route.",https://zenodo.org/api/files/eea7fbcb-fdfb-4cd8-bc2f-52d7c0d35650/Research%20Data%2C%20GCA%20SiO2-TiO2%20glasses.zip,zip
36,Sonochemically Prepared SnO2 Quantum Dots as a Selective and Low Temperature CO Sensor,10.5281/zenodo.1329539,"S. Mosadegh Sedghi, Y. Mortazavi, A. Khodadadi, O. Alizadeh Sahraei, M. Vesali Naseh",2009-01-21,"In this study, a low temperature sensor highly selective to CO in presence of methane is fabricated by using 4 nm SnO2 quantum dots (QDs) prepared by sonication assisted precipitation. SnCl4 aqueous solution was precipitated by ammonia under sonication, which continued for 2 h. A part of the sample was then dried and calcined at 400°C for 1.5 h and characterized by XRD and BET. The average particle size and the specific surface area of the SnO2 QDs as well as their sensing properties were compared with the SnO2 nano-particles which were prepared by conventional sol-gel method. The BET surface area of sonochemically as-prepared product and the one calcined at 400°C after 1.5 hr are 257 m2/gr and 212 m2/gr respectively while the specific surface area for SnO2 nanoparticles prepared by conventional sol-gel method is about 80m2/gr. XRD spectra revealed pure crystalline phase of SnO2 is formed for both as-prepared and calcined samples of SnO2 QDs. However, for the sample prepared by sol-gel method and calcined at 400°C SnO crystals are detected along with those of SnO2. Quantum dots of SnO2 show exceedingly high sensitivity to CO with different concentrations of 100, 300 and 1000 ppm in whole range of temperature (25- 350°C). At 50°C a sensitivity of 27 was obtained for 1000 ppm CO, which increases to a maximum of 147 when the temperature rises to 225°C and then drops off while the maximum sensitivity for the SnO2 sample prepared by the sol-gel method was obtained at 300°C with the amount of 47.2. At the same time no sensitivity to methane is observed in whole range of temperatures for SnO2 QDs. The response and recovery times of the sensor sharply decreases with temperature, while the high selectivity to CO does not deteriorate.",https://zenodo.org/api/files/479b735e-ac4e-41f1-b2eb-acbe340abee6/1033.pdf,pdf
37,Representative rheological curves of temperature-dependent sol-gel transition of autoclaved chitosan with sterile filtered β-glycerophosphate,10.5281/zenodo.7347232,"Kaul, Laurine",2022-11-22,Supplementary Figure: Representative rheological curves of temperature-dependent sol-gel transition of autoclaved chitosan with sterile filtered β-glycerophosphate (CS-βGP; molar ratio 1:4.88). Measurement of the storage modulus (G’) and loss modulus (G’’) during a temperature range.,Inconnu,Inconnu
38,Recent Applications of Ionic Liquids in the Sol-Gel Process for Polymer–Silica Nanocomposites with Ionic Interfaces (Review).,10.3390/colloids1010005,"Donato Katarzyna, Matějka Libor, Mauler Raquel, Donato Ricardo",2017-11-10,"Understanding the organic–inorganic interphases of hybrid materials allows structure and properties control for obtaining new advanced materials. Lately, the use of ionic liquids (ILs) and poly(ionic liquids) (PILs) allowed structure control from the first sol-gel reaction steps due to their anisotropy and multiple bonding capacity. They also act as multifunctional compatibilizing agents that affect the interfacial interactions in a molecular structure-dependent manner. Thus, this review will explore the concepts and latest efforts to control silica morphology using processes such as the sol-gel, both in situ and ex situ of polymer matrices, pre-polymers or polymer precursors. It discusses how to control the polymer–filler interphase bonding, highlighting the last achievements in the interphase ionicity control and, consequently, how these affect the final nanocomposites providing materials with barrier, shape–memory and self-healing properties.",https://zenodo.org/api/files/5f3a2b6f-e7aa-4d28-a95a-76b368bdfae2/colloids-01-00005-v3.pdf,pdf
39,SYNTHESIS AND STRUCTURAL PROPERTIES OF ZINC FERRITE,10.5281/zenodo.7295619,Rahul Upalaikar,2022-10-08,"Abstract-
Powdered spinel zinc ferrite powder sample was synthesized by using sol-gel method. Structure of spinel zinc ferrite was confirmed by using X-ray diffraction. Average crystalline size and lattice parameter of powdered sample is calculated using X- ray diffraction.",https://zenodo.org/api/files/300a02e5-255e-4103-af51-c57de8d22dc1/35..pdf,pdf
40,The Effects and Interactions of Synthesis Parameters on Properties of Mg Substituted Hydroxyapatite,10.5281/zenodo.1110463,"S. Sharma, U. Batra, S. Kapoor, A. Dua",2015-11-01,"In this study, the effects and interactions of reaction
time and capping agent assistance during sol-gel synthesis of
magnesium substituted hydroxyapatite nanopowder (MgHA) on
hydroxyapatite (HA) to β-tricalcium phosphate (β-TCP) ratio, Ca/P
ratio and mean crystallite size was examined experimentally as well
as through statistical analysis. MgHA nanopowders were synthesized
by sol-gel technique at room temperature using aqueous solution of
calcium nitrate tetrahydrate, magnesium nitrate hexahydrate and
potassium dihydrogen phosphate as starting materials. The reaction
time for sol-gel synthesis was varied between 15 to 60 minutes. Two
process routes were followed with and without addition of
triethanolamine (TEA) in the solutions. The elemental compositions
of as-synthesized powders were determined using X-ray fluorescence
(XRF) spectroscopy. The functional groups present in the assynthesized
MgHA nanopowders were established through Fourier
Transform Infrared Spectroscopy (FTIR). The amounts of phases
present, Ca/P ratio and mean crystallite sizes of MgHA nanopowders
were determined using X-ray diffraction (XRD). The HA content in
biphasic mixture of HA and β-TCP and Ca/P ratio in as-synthesized
MgHA nanopowders increased effectively with reaction time of sols
(p<0.0001, two way ANOVA), however, these were independent of
TEA addition (p>0.15, two way ANOVA). The MgHA nanopowders
synthesized with TEA assistance exhibited 14 nm lower crystallite
size (p<0.018, 2 sample t-test) compared to the powder synthesized
without TEA assistance.",https://zenodo.org/api/files/8753787b-d3fc-40dd-ab2d-2d21e2d37844/10003117.pdf,pdf
41,Influence of various coating techniques on the corrosion resistive behavior in Ringer's solution,10.5281/zenodo.5702605,"U. Vijayalakshmi, S. Rajeswari",2015-05-01,"Materials Chemistry Division, School of Advanced Sciences, VIT University, Vellore-632 014,
Tamilnadu, India
E-mail : vijayalakshmi.u@vit.ac.in, lakesminat@yahoo.com
Sol-gel silica glass has a significant effect on the microstructural and mechanical development of the implant materials. Sol-gel method is a versatile method to develop different types of oxide coatings on a large, curved substrates with high homogeneity and low sintering temperatures. In order to enhance the corrosion resistance behavior various types of oxide based, hybrid coatings have been studied. There are a number of interesting studies including the biological functions; biomineralisation with excellent bioactive ability and mechanical strength makes it suitable for biomedical applications. The aim of the work is to enhance the corrosion resistive behavior of the coatings using different strategies such as EPD method, spin coating and biomimetic coating. Silica glass is prepared at a molar ratio of H2O/TEOS (Tetra Ethyl Ortho Silicate) and the obtained powder was characterized by FT-IR, XRD and SEM analysis. It was found that the sol-gel spin coatings have shown excellent thermal stability, oxidation control and enhanced corrosion resistance on metal substrates. The ability to passivate the metal substrates during coating has pronounced effect on corrosion resistance. The corrosion resistance behavior of the coatings was determined by (1) open-circuit potential versus time of exposure, (2) electrochemical impedance spectroscopy, (3) cyclic polarization in Ringer’s solution.",https://zenodo.org/api/files/9d0f1ba8-6a36-4f61-9ef2-45ea1dc70c72/687-690.pdf,pdf
42,Hypoxanthine Modified Polyethylene Glycol Diglycidyl Ether Gel for Ciprofloxacin Adsorption,10.37871/jbres1219,Lin Zhang,2021-04-15,"A hypoxanthine modified polyethylene glycol diglycidyl ether gel was prepared by the ring opening polymerization of polyethylene glycol diglycidyl ether with hypoxanthine in a simple sol-gel method. The structure and composition were characterized by SEM, FT-IR, BET and XRD. The adsorption experiments of ciprofloxacin at different pH, temperature, contact time and initial concentration were studied. The results show that the gel is porous with the average pore size of 5.2 nm, the optimum adsorption pH is 5 and the saturated adsorption time is 240 minutes. The maximum equilibrium adsorption capacity of ciprofloxacin is 56.1 mg/g at 308 K according to the Langmuir model. The repeated adsorption experiments show that the gel could still adsorb 80% of the first adsorbed ciprofloxacin after 5 times of elution. These results indicate that the gel can be used as a practical adsorbent for ciprofloxacin in aqueous solution.",https://zenodo.org/api/files/cad5a99e-277f-4da4-bc2b-162544a10bdc/jbres1219.pdf,pdf
43,AN OVERVIEW ON IN-SITU GELLING SYSTEM,10.5281/zenodo.4940113,"Allamsetti Geethanjali, Praveen Sivadasu* and Padmalatha K",2021-06-13,"In recent times in-situ gel systems have emerged as an alternative approach to conventional drug delivery systems.  These systems release the drug in a controlled manner by its special feature of ‘Sol to Gel’ transition. Further, this in-situ gelling system will stay as a solution before administering into the body and convert into a gel post administering into the body due to various physiological conditions. The drawbacks associated with conventional systems of both solutions and gels, such as accurate dosing, ease of administration overcome by using in situ gelling systems. The current review is mainly focused on giving a special emphasis on types, advantages, disadvantages, polymers used in the formulation, preparation of an in-situ gel, approaches, evaluations, and biomedical applications. 
Keywords: In-situ gel; Polymers; Controlled Release; Drug delivery; Gelling Mechanism",https://zenodo.org/api/files/329159a6-71ba-4209-835a-d058afe5e5f9/10.praveen%20sivadasu-Manuscript.pdf,pdf
44,Energy Landscape of the Sugar Conformation Controls the Sol-to- Gel Transition in Self-Assembled Bola Glycolipid Hydrogels,10.1021/acs.chemmater.2c00580,"Alexandre Poirier, Patrick Le Griel, Thomas Zinn, Petra Pernot, Sophie L. K. W. Roelants, Wim Soetaert, Niki Baccile",2022-06-13,"Self-assembled fibrillar network (SAFIN) hydrogels and organogels are commonly obtained by a crystallization process into fibers induced by external stimuli like temperature or pH. The gel-to-sol-to-gel transition is generally readily reversible and the change rate of the stimulus determines the fiber homogeneity and eventual elastic properties of the gels. However, recent work shows that in some specific cases, fibrillation occurs for a given molecular conformation and the sol-to-gel transition depends on the relative energetic stability of one conformation over the other, and not on the rate of change of the stimuli. We observe such a phenomenon on a class of bolaform glycolipids, sophorosides, similar to the well-known sophorolipid biosurfactants, but composed of two symmetric sophorose units. A combination of oscillatory rheology, small-angle X-ray scattering (SAXS) cryogenic transmission electron microscopy (cryo-TEM) and in situ rheo-SAXS using synchrotron radiation shows that below 14°C, twisted nanofibers are the thermodynamic phase. Between 14°C and about 33°C, nanofibers coexist with micelles and a strong hydrogel forms, the sol-to-gel transition being readily reversible in this temperature range. However, above the annealing temperature of about 40°C, the micelle morphology becomes kinetically-trapped over hours, even upon cooling, whichever the rate, to 4°C. A combination of solution and solid-state nuclear magnetic resonance (NMR) suggests two different conformations of the 1ˈˈ, 1ˈ and 2ˈ carbon stereocenters of sophorose, precisely at the β(1,2) glycosidic bond, for which several combinations of the dihedral angles are known to provide at least three energetic minima of comparable magnitude and each corresponding to a given sophorose conformation.",https://zenodo.org/api/files/fcb79b97-bdee-4226-875d-6fa8e31e3b8a/Figures.pptx,pptx
45,Structural Analysis of Samarium Substitution on Nanocrystalline Nickel Ferrite,10.5281/zenodo.3909536,Lai Lai Win,2017-11-01,"Nickel ferrite being one of the most important inverse spinal ferrite has a wide range of
applications especially as microwave devices. Rare earth also makes possible the high
technology world we live in today. So, Samarium, a rare earth metal, is used as a dopant
material with various ratios along with the Nickel ferrite in this research. A series of Samarium
substituted Nickel ferrites Ni (Smx Fe1-x)2 O4 with molar ratio (x=0.0000, 0.0125, 0.0250,
0.0375, and 0.0500) have been synthesized by the conventional solid-state reaction method.",https://zenodo.org/api/files/fb143a82-cabb-4fcd-818e-5a7b455a3e46/12%20Daw%20Lai%20Lai%20Win%20_D-t__Phy_%20.pdf,pdf
46,"SYNTHESIS, CHARACTERIZATIONS AND TRIBOLOGICAL EVALUATION OF NANO CRYSTALLINE HYDROXYAPATITE AND NOVEL WILLEMITE",10.5281/zenodo.1460418,"NARESH P. PATIL, SHRIKANT R. DAWANKAR, VILAS G. AMBIGAR",2017-03-16," Bioceramics are potentially attractive for a wide range of medical and mechanical applications. In the present investigation Hydroxyapatite (HA) and Willemite (WM)were successfully prepared by sol-gel auto combustion and sol-gel methods respectively. The prepared materials were characterized by X-ray Diffraction (XRD), Scanning Electron Microscopy (SEM), Energy Dispersive Spectroscopy (EDS) and Transmission Electron Microscopy (TEM). Friction and wear characteristics of HA and WM were determined using a pin-on-disc tribometer at applied loads in the range of 50N -110N. Results reveal that the wear performance of HA was superior to WM also possess lower friction coefficients than WM. To calculate the wear depth by Archard wear model FEA is done. It was observed that no significant difference between experimental and numerical wear depth.
https://journalnx.com/journal-article/20150202",https://zenodo.org/api/files/992b345a-d1d5-4790-abc8-d88641a4a084/20150202-biomedical-applocations.PDF,pdf
47,New SUZ-4 Zeolite Membrane from Sol-Gel Technique,10.5281/zenodo.1073367,"P. Worathanakul, P. Kongkachuichay",2008-11-21,"A new SUZ-4 zeolite membrane with
tetraethlyammonium hydroxide as the template was fabricated on
mullite tube via hydrothermal sol-gel synthesis in a rotating
autoclave reactor. The suitable synthesis condition was SiO2:Al2O3
ratio of 21.2 for 4 days at 155 °C crystallization under autogenous
pressure. The obtained SUZ-4 possessed a high BET surface area of
396.4 m2/g, total pore volume at 2.611 cm3/g, and narrow pore size
distribution with 97 nm mean diameter and 760 nm long of needle
crystal shape. The SUZ-4 layer obtained from seeding crystallization
was thicker than that of without seeds or in situ crystallization.",https://zenodo.org/api/files/b4461061-a489-4a4b-aaa4-09d568422a73/9754.pdf,pdf
48,Novel sol-gel SiO2-NaGdF4 transparent nano-glass-ceramics,10.1016/j.jnoncrysol.2019.05.023,"J.J. Velázquez, J. Mosa, G. Gorni, R. Balda, J. Fernández, A. Durán, Y. Castro",2019-05-15,"Novel transparent oxyfluoride nano-glass-ceramics containing undoped and 0.5 Eu3+ (mol%) doped NaGdF4 nanocrystals (NCs), were obtained by sol-gel for the first
time. X-ray diffraction (XRD) confirms the precipitation of α- and β-NaGdF4 NCs with a size ranging between 5 and 24 nm. When the Na:Gd ratio, temperature and
heating time are fixed to 0.95:1, 550–600 °C and 1–8 h, respectively, only the β-NaGdF4 phase precipitates. These results are confirmed by high-resolution transmission
electron microscopy (HRTEM). The decomposition of trifluoroacetic acid (TFA) and the formation of fluoride lattice bonds were studied by Fourier transform
infrared spectroscopy (FTIR). Thus, the sol-gel route permits NaGdF4 glass-ceramics to be obtained through the control of Na:Gd ratio, temperature and heating time.
The incorporation of dopant ions in the NaGdF4 NCs was confirmed by photoluminescence measurements which show narrow and well-resolved Eu3+ emission and
excitation spectra in GCs. Moreover, the low asymmetry ratio values between the electric dipole (5D0→7F2) to the magnetic dipole (5D0→7F1) transitions indicate
that Eu3+ ions are incorporated in the NaGdF4 NCs. Furthermore, efficient Gd3+→Eu3+ energy transfer results in an enhancement of the reddish Eu3+ emissions,
further supported by fluorescence decay lifetimes.",https://zenodo.org/api/files/3d7af958-fad3-48c9-8d4d-9862deb8f71c/13_Velazquez_2019_JNCS_Novel%20sol-gel%20SiO2-NaGdF4%20transparent%20nano-glass-ceramics.pdf,pdf
49,Heterometal Alkoxides as Precursors in the Sol-Gel Process,10.5281/zenodo.5895331,RAM C. MEHROTRA,1994-08-31,"University of Allahabad, Allahabad-211 002
Manuscript received 13 September 1993
The synthesis of bimetallic alkoxides has been followed by the preparation of intriguingly stable heterometal alkoxides containing three or four different metal atoms in the same molecular species, which has led to the possibility of molecularly designing a single source precursor suited to the composition of the targeted final ceramic. This has been made feasible by the extraordinary stability of the framework of heterometal alkoxides, which appears to remain intact during the initial hydrolysis reactions in the S-G process. The characterisation (by sophisticated physicochemical techniques including X-Ray crystal structure elucidation in some cases) of heterometal alkoxides appears to have added a new dimension to heterometal coordination systems which appear to be uniquely stable without the presence of metal-metal bonds or auxiliary ligands like CO, etc., enerally required for stabilising polymetallic systems known so far.",https://zenodo.org/api/files/13e62c80-2c02-409e-a6c0-8f765254e7a6/315-321.pdf,pdf
50,Hierarchical TiO2 nanofibres as photocatalyst for CO2 reduction: Influence of morphology and phase composition on catalytic activity,10.1016/j.jcou.2016.04.002,"Patricia Reñones, Alicia Moya, Fernando Fresno, Laura Collado, Juan J. Vilatela, Víctor A. de la Peña O'Shea",2016-04-18,"In this research work, the gas phase CO2 photocatalytic reduction using water as electron donor has been performed using hierarchical assemblies of mesoporous TiO2 1-D nanofibres synthesised by a combination of electrospinning and sol–gel methods. In order to compare the effect of the crystallisation step on oxygen vacancies and conductivity, two different annealing conditions have been undertaken: under a high Ar flow (“TiO2 Fibres-A” sample) and under static Ar (“TiO2 Fibres B” sample). Moreover, these materials have been compared with individualised TiO2 nanoparticles prepared by a sol-gel procedure. CO and H2 are detected as major products with all photocatalysts, with lower amounts of CH4 and CH3OH. The TiO2 nanofibres exhibit better results than the sol-gel photocatalyst, behaviour that may be ascribed to an improved nanocrystals connection, which favours a fast charge transport along the grain boundaries, as measured by electrochemical impedance spectroscopy (EIS). The highest CO2 reduction activity is achieved with the TiO2 Fibres B catalyst, which gives rise to ca. 4 and 2.5 times higher H2 and CO production, respectively, than the TiO2 Fibres-A one. This sample is composed of a mixture of anatase and rutile crystalline phases (80:20), leading to a decrease in the electron-hole recombination rate observed by photoluminescence (PL) measurements.",https://zenodo.org/api/files/e660baa3-f527-41b2-a709-98f61cfe3699/1._ELSEVIER_JCO_FINAL.pdf,pdf
51,Silicon Esters,10.5281/zenodo.3771732,"Arkles, Barry",1997-01-01,"Silicon esters are silicon compounds that contain an oxygen bridge from silicon to an organic group, ie, Si–OR. The most prevalent is tetraethoxysilane. The applications for tetraalkoxysilanes are classified roughly by whether the Si–OR bond is expected to remain intact or be hydrolyzed in the final application. Applications in which the Si–OR bond is hydrolyzed include as binders for foundry-mold sands used in investment and thin-shell castings; as binders for refractories; and as resins, coatings, sol–gel glasses, cross-linking agents, and adhesion promoters. Applications in which the Si–OR bond remains intact include as heat-transfer and hydraulic fluids. The hydrolysis reaction, which yields polymers of silicic acid that can be dehydrated to silicon dioxide, is of considerable commercial importance. The chemistry and properties of alkoxysilanes and related acyloxysilanes and aspects of commercial production and utilization are reviewed. Sol–gel technology is discussed.
 ",https://zenodo.org/api/files/a2f80008-3318-4366-9cba-df42091c3711/Silicon%20Esters.pdf,pdf
52,Radiation hardness of Ce-doped sol-gel silica fibers for high energy physics applications,10.1364/OL.43.000903,"Cova, Francesca, Moretti, Federico, Fasoli, Mauro, Chiodini, Norberto, Pauwels, Kristof, Auffray, Etiennette, Lucchini, Marco Toliman, Baccaro, Stefania, Cemmi, Alessia, Bartova, Hana, Vedda, Anna",2018-02-14,"The results of irradiation tests on Ce-doped sol-gel silica
using x- and γ-rays up to 10 kGy are reported in order to
investigate the radiation hardness of this material for
high-energy physics applications. Sol-gel silica fibers with
Ce concentrations of 0.0125 and 0.05 mol. % are characterized
by means of optical absorption and attenuation length
measurements before and after irradiation. The two different
techniques give comparable results, evidencing the formation
of a main broad radiation-induced absorption band, peaking
at about 2.2 eV, related to radiation-induced color centers.
The results are compared with those obtained on bulk silica.
This study reveals that an improvement of the radiation
hardness of Ce-doped silica fibers can be achieved by reducing
Ce content inside the fiber core, paving the way for further
material development.",https://zenodo.org/api/files/0187c4b4-b4b1-4de2-b537-940ebe2f0cc7/Cova-Opt_Lett_2018.pdf,pdf
53,Síntesis y Caracterización de TiO2 y Ag-TiO2 para uso en fotodegradación de Azul de Metileno,10.5281/zenodo.6547709,"E.V. Luna-Gallegos, E. Ramírez-Morales, G. Pérez-Hernández, M.G. Hernández-Cruz, L. Rojas-Blanco",2020-10-01,"Se sintetizaron polvos de dióxido de titanio (TiO2) y Ag-TiO2 por la ruta sol-gel in situ y sol-gel en dos pasos empleando como precursor de Nitrato de Plata (AgNO3). El análisis estructural se realizó mediante Difracción de Rayos X (DRX), Espectroscopía Ultravioleta-Visible (UV-Vis). La actividad fotocatalítica de TiO2 y Ag-TiO2 se evaluó mediante la degradación del Azul de Metileno (AM) bajo irradiación UV. Los resultados muestran la presencia de la fase anatasa, la cual es la fase más estable del TiO2 y ambas muestras presentan una degradación de entre un 23% a un 25% de la concentración inicial de azul de metileno, sin embargo, la muestra impurificada es la que logra comenzar a degradar más rápido, pero la muestra pura es la que tiene una mejor eficiencia fotocatalitica.",https://zenodo.org/api/files/cef00637-83dc-4eec-883e-1b86dd19f996/IQ62.pdf,pdf
54,Data from: Holographic sol-gel monoliths: optical properties and application for humidity sensing,10.5061/dryad.405hq,"Ilatovskii, Daniil A., Milichko, Valentin, Vinogradov, Alexander V., Vinogradov, Vladimir V.",2018-03-28,"Sol–gel monoliths based on SiO2, TiO2 and ZrO2 with holographic colourful diffraction on their surfaces were obtained via a sol–gel synthesis and soft lithography combined method. The production was carried out without any additional equipment at near room temperature and atmospheric pressure. The accurately replicated wavy structure with nanoscale size of material particles yields holographic effect and its visibility strongly depends on refractive index (RI) of materials. Addition of multi-walled carbon nanotubes (MWCNTs) in systems increases their RI and lends absorbing properties due to extremely high light absorption constant. Further prospective and intriguing applications based on the most successful samples, MWCNTs-doped titania, were investigated as reversible optical humidity sensor. Owing to such property as reversible resuspension of TiO2 nanoparticles while interacting with water, it was proved that holographic xerogels can repeatedly act as humidity sensors. Materials which can be applied as humidity sensors in dependence on holographic response were discovered for the first time.",https://zenodo.org/api/files/13ec3e4d-ffce-49c5-adbf-12b46de32ba5/RefIndex.xlsx,xlsx
55,Radiation hardness of Ce-doped sol-gel silica fibers for High Energy Physics applications,10.5281/zenodo.2564769,"Cova, Francesca, Moretti, Federico, Fasoli, Mauro, Chiodini, Norberto, Pauwels, Kristof, Auffray, Etiennette, Lucchini, Marco Toliman, Baccaro, Stefania, Cemmi, Alessia, Bartova, Hana, Vedda, Anna",2019-02-14,"The results of irradiation tests on Ce-doped sol-gel
silica using X- and g-rays up to 10 kGy are reported,
in order to investigate the radiation hardness of this
material for high energy physics applications. Sol-gel
silica fibers with Ce concentrations of 0.0125 mol% and
0.05 mol% are characterized by means of optical absorption
and attenuation length measurements before
and after irradiation. The two different techniques
give comparable results, evidencing the formation of
a main broad radiation-induced absorption band, peaking
at about 2.2 eV, related to radiation-induced color
centers. The results are compared with those obtained
on bulk silica. This study reveals that an improvement
of the radiation hardness of Ce-doped silica fibers can
be achieved by reducing Ce content inside the fiber
core, paving the way for further material development.",https://zenodo.org/api/files/ae98f409-3563-498c-914e-dbca405f1645/Paper_OptLett_rev.pdf,pdf
56,Synthesis and Characterization of Magnesium Borate via Sol Gel Method and Electrospinning Method,10.31142/ijtsrd21662,"Esra Nur Dogana, Fatih Demir",2019-04-23,"The sol gel and electrospinning techniques were used to prepare the magnesium borate polyvinyl alcohol composite. The fibers of magnesium borate about 150 nm diameters, were synthesized from the inorganic organic composite fibers by high temperature calcination process. The synthesized magnesium borate nanofibers were structurally investigated by thermogravimetric differential thermal analysis TG DTA , Fourier transform infrared spectroscopy FT IR , X ray diffractometry XRD and Scanning electron microscopy SEM , respectively. Due to the Mg modification of the B2O3 network, incomplete crystallization of the samples was observed when heat treated at 800 °C. But, completely crystalline fibers were obtained after calcined at 1200 ° C. Esra Nur Dogana | Fatih Demir ""Synthesis and Characterization of Magnesium Borate via Sol-Gel Method and Electrospinning Method"" Published in International Journal of Trend in Scientific Research and Development (ijtsrd), ISSN: 2456-6470, Volume-3 | Issue-3 , April 2019, URL: https://www.ijtsrd.com/papers/ijtsrd21662.pdf",https://zenodo.org/api/files/550fe6f8-ce77-43e0-8d88-dd5e633e8c57/28%20Synthesis%20and%20Characterization%20of%20Magnesium%20Borate%20via%20Sol-Gel%20Method%20and%20Electrospinning%20Method.pdf,pdf
