,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
72,Exploring Musa paradisiaca Peel Extract as a Green Corrosion Inhibitor for Mild Steel Using Factorial Design Method,10.5772/intechopen.82617,"S. Amodu, Olusola, O. Odunlami, Moradeyo, T. Akintola, Joseph, K. Ntwampe, Seteno, M. Akoro, Seide",2019-08-07,"The suitability ofMusa paradisiaca (banana) peel extract as a green corrosion inhibitor for mild steel in acidic medium (1 M HCl) was investigated using factorial method of the design of experiment. The effects of two independent variables (concentration of banana peel extract and temperature) on the corrosion inhibition efficiency were investigated. The physicochemical properties of the extract such as surface tension, viscosity, flash point, and specific gravity were determined using standardized methods provided by the American System of Testing Materials (D-971). The relationship between the independent variables and the inhibitor efficiency was modeled by gasometric and thermometric methods. The statistical analysis of the inhibition efficiency was carried out using the ""Fit Regression Model"" of Minitab® 17.0, while the fitness of the models was assessed by the coefficient of determination (R2) and the analysis of variance (ANOVA). From the results obtained, gasometric method achieved a maximum inhibition efficiency of 66.83%, with an R2 of 90.76%, whereas thermometric method gave a maximum inhibition efficiency of 65.70%, with an R2 of 95.56%. This study shows that banana peel extract has the capacity to prevent the corrosion of mild steel in acidic medium.",https://zenodo.org/api/files/163a7e5f-958a-4f3f-a083-28e8754cd3c8/article.pdf,pdf,"the suitability ofmusa paradisiaca ( banana ) peel extract as a green corrosion inhibitor for mild steel in acidic medium ( 1 M HCl ) be investigate use factorial method of the design of experiment . the effect of two independent variable ( concentration of banana peel extract and temperature ) on the corrosion inhibition efficiency be investigate . the physicochemical property of the extract such as surface tension , viscosity , flash point , and specific gravity be determine use standardized method provide by the American System of Testing Materials ( D-971 ) . the relationship between the independent variable and the inhibitor efficiency be model by gasometric and thermometric method . the statistical analysis of the inhibition efficiency be carry out use the "" Fit Regression Model "" of Minitab ® 17.0 , while the fitness of the model be assess by the coefficient of determination ( R2 ) and the analysis of variance ( ANOVA ) . from the result obtain , gasometric method achieve a maximum inhibition efficiency of 66.83 % , with an r2 of 90.76 % , whereas thermometric method give a maximum inhibition efficiency of 65.70 % , with an r2 of 95.56 % . this study show that banana peel extract have the capacity to prevent the corrosion of mild steel in acidic medium ."
73,"Enhanced passivity of Cr-Fe-Co-Ni-Mo multi-component single-phase face-centred cubic alloys: design, production and corrosion behaviour",10.1016/j.corsci.2022.110233,"Wang, Xueying, Mercier, Dimitri, Danard, Yolande, Rieger, Thomas, Perrière, Loïc, Laurent-Brocq, Mathilde, Guillot, Ivan, Maurice, Vincent, Marcus, Philippe",2022-03-10,"The vast composition space of the Cr-Fe-Co-Ni-Mo system was explored by massive thermodynamic calculations in order to design and characterize multi-component single-phase fcc alloys optimized in Cr and Mo content and having enhanced passivity. Adding up to 15 at.% Mo while retaining the fcc single-phase is possible, which is unprecedented. Cr is confirmed to be a prerequisite to ensure self-protection against corrosion by passivation. Adding Mo up to 10 at.% tremendously enhances the resistance to passivity breakdown in Cl--containing aggressive environment. Newly designed quinary alloys, Cr25Fe25Co5Ni40Mo5 and Cr15Fe10Co5Ni60Mo10 (at.%), show superior resistance to localized corrosion.",https://zenodo.org/api/files/24aeb531-a052-4e8e-bc7d-ee779b275190/CIMNAS%20Article%2035_Author%20preprint.docx,docx,"the vast composition space of the Cr - Fe - co - ni - Mo system be explore by massive thermodynamic calculation in order to design and characterize multi - component single - phase fcc alloy optimize in Cr and Mo content and have enhance passivity . add up to 15 at.% Mo while retain the fcc single - phase be possible , which be unprecedented . Cr be confirm to be a prerequisite to ensure self - protection against corrosion by passivation . add Mo up to 10 at.% tremendously enhance the resistance to passivity breakdown in Cl -- contain aggressive environment . newly design quinary alloy , Cr25Fe25Co5Ni40Mo5 and Cr15Fe10Co5Ni60Mo10 ( at.% ) , show superior resistance to localize corrosion ."
74,"Chemical interaction, self-ordering and corrosion inhibition properties of 2-mercaptobenzothiazole monolayers: DFT atomistic modelling on metallic copper",10.1016/j.corsci.2022.110658,"Chiter, Fatah, Costa, Dominique, Maurice, Vincent, Marcus, Philippe",2022-09-28,"DFT calculations bringing atomic scale insight into the corrosion inhibition properties of 2-mercaptobenzothiazole on copper are reported. Energetic and electronic analysis show that both the thione and thiolate conformers strongly chemisorb on oxide-free Cu(110) surfaces and can self-order to form dense and stable organic barriers saturating all Cu atoms of the topmost metal plane. Increasing monolayer density occurs at the cost of the metal and molecule deformations, but the energy loss is compensated by the layer cohesion energy. The copper vacancy creation energy is higher with thiolate than with thione monolayers, indicating more efficient mitigation of dissolution by adsorbed thiolate.",https://zenodo.org/api/files/2c42b807-4fdd-415f-9939-ff18751198ca/CIMNAS%20Article%2036_Author%20preprint.pdf,pdf,"dft calculation bring atomic scale insight into the corrosion inhibition property of 2 - mercaptobenzothiazole on copper be report . energetic and electronic analysis show that both the thione and thiolate conformer strongly chemisorb on oxide - free Cu(110 ) surface and can self - order to form dense and stable organic barrier saturate all Cu atom of the topmost metal plane . increase monolayer density occur at the cost of the metal and molecule deformation , but the energy loss be compensate by the layer cohesion energy . the copper vacancy creation energy be high with thiolate than with thione monolayer , indicate more efficient mitigation of dissolution by adsorbed thiolate ."
75,Femtosecond laser fabrication and chemical coating of anti-corrosion ethylene-glycol repellent aluminum surfaces,10.5281/zenodo.7127081,"Liu, Yu, Yuan, Gan, Guo, Chunlei, Ngo, Chi-Vinh, Li, Wei",2022-09-01,"This is the accepted manuscript version of the work published in its final form as Liu., Yu., Yuan., Gan., Guo., Chunlei., Ngo., Chi-Vinh., Li., & Wei. (2022). Femtosecond laser fabrication and chemical coating of anti-corrosion ethylene-glycol repellent aluminum surfaces. Zenodo. https://doi.org/10.5281/zenodo.7127081
Deposited by shareyourpaper.org and openaccessbutton.org. We've taken reasonable steps to ensure this content doesn't violate copyright. However, if you think it does you can request a takedown by emailing help@openaccessbutton.org.",https://zenodo.org/api/files/047f3228-c5d4-4481-aee3-29af806a2a2a/corrosion_manuscript_Yu.pdf,pdf,"this be the accept manuscript version of the work publish in its final form as Liu . , Yu . , Yuan . , Gan . , Guo . , Chunlei . , Ngo . , Chi - Vinh . , Li . , & Wei . ( 2022 ) . Femtosecond laser fabrication and chemical coating of anti - corrosion ethylene - glycol repellent aluminum surface . Zenodo . https://doi.org/10.5281/zenodo.7127081 
 deposit by   shareyourpaper.org   and   openaccessbutton.org . we 've take reasonable step to ensure this content do not violate copyright . however , if you think it do you can request a takedown by email   help@openaccessbutton.org ."
76,Microstructure and Corrosion Behavior of Laser Welded Magnesium Alloys with Silver Nanoparticles,10.5281/zenodo.1331663,"M. Ishak, K. Yamasaki, K. Maekawa",2010-09-29,"Magnesium alloys have gained increased attention in recent years in automotive, electronics, and medical industry. This because of magnesium alloys have better properties than aluminum alloys and steels in respects of their low density and high strength to weight ratio. However, the main problems of magnesium alloy welding are the crack formation and the appearance of porosity during the solidification. This paper proposes a unique technique to weld two thin sheets of AZ31B magnesium alloy using a paste containing Ag nanoparticles. The paste containing Ag nanoparticles of 5 nm in average diameter and an organic solvent was used to coat the surface of AZ31B thin sheet. The coated sheet was heated at 100 °C for 60 s to evaporate the solvent. The dried sheet was set as a lower AZ31B sheet on the jig, and then lap fillet welding was carried out by using a pulsed Nd:YAG laser in a closed box filled with argon gas. The characteristics of the microstructure and the corrosion behavior of the joints were analyzed by opticalmicroscopy (OM), energy dispersive spectrometry (EDS), electron probe micro-analyzer (EPMA), scanning electron microscopy (SEM), and immersion corrosion test. The experimental results show that the wrought AZ31B magnesium alloy can be joined successfully using Ag nanoparticles. Ag nanoparticles insert promote grain refinement, narrower the HAZ width and wider bond width compared to weld without and insert. Corrosion rate of welded AZ31B with Ag nanoparticles reduced up to 44 % compared to base metal. The improvement of corrosion resistance of welded AZ31B with Ag nanoparticles due to finer grains and large grain boundaries area which consist of high Al content. β-phase Mg17Al12 could serve as effective barrier and suppressed further propagation of corrosion. Furthermore, Ag distribution in fusion zone provide much more finer grains and may stabilize the magnesium solid solution making it less soluble or less anodic in aqueous",https://zenodo.org/api/files/e1a81a07-94d3-412c-b942-f9e192304c34/4175.pdf,pdf,"magnesium alloy have gain increase attention in recent year in automotive , electronic , and medical industry . this because of magnesium alloy have well property than aluminum alloy and steel in respect of their low density and high strength to weight ratio . however , the main problem of magnesium alloy welding be the crack formation and the appearance of porosity during the solidification . this paper propose a unique technique to weld two thin sheet of AZ31B magnesium alloy use a paste contain Ag nanoparticle . the paste contain Ag nanoparticle of 5 nm in average diameter and an organic solvent be use to coat the surface of AZ31B thin sheet . the coated sheet be heat at 100 ° c for 60 s to evaporate the solvent . the dry sheet be set as a low az31b sheet on the jig , and then lap fillet welding be carry out by use a pulsed nd : YAG laser in a closed box fill with argon gas . the characteristic of the microstructure and the corrosion behavior of the joint be analyze by opticalmicroscopy ( OM ) , energy dispersive spectrometry ( EDS ) , electron probe micro - analyzer ( EPMA ) , scan electron microscopy ( SEM ) , and immersion corrosion test . the experimental result show that the wrought AZ31B magnesium alloy can be join successfully use Ag nanoparticle . Ag nanoparticle insert promote grain refinement , narrow the HAZ width and wide bond width compare to weld without and insert . corrosion rate of weld AZ31B with Ag nanoparticle reduce up to 44 % compare to base metal . the improvement of corrosion resistance of weld AZ31B with Ag nanoparticle due to fine grain and large grain boundary area which consist of high Al content . β - phase mg17al12 could serve as effective barrier and suppress further propagation of corrosion . furthermore , Ag distribution in fusion zone provide much more fine grain and may stabilize the magnesium solid solution make it less soluble or less anodic in aqueous"
77,Suppression of corrosion on stainless steel 303 with automatic impressed current cathodic protection (a-ICCP) method in simulated seawater,10.15587/1729-4061.2022.267264,"Hamsir, Onny Sutresman, Hairul Arsyad, Muhammad Syahid, Agus Widyianto",2022-12-30,"One effective method to slow down metal corrosion rate is the impressed current cathodic protection (ICCP) system. The ICCP system is suitable for coastal applications such as piping systems and offshore structures. In this application, metal surfaces tend to be exposed to seawater. Specific concentrations of seawater can accelerate the occurrence of corrosion of metals, even though they are stainless steel types. This study applied the automatic ICCP system to stainless steel 303. Stainless steel 303 will be immersed in simulated seawater at several concentrations of NaCl (27 ppt, 31 ppt, and 35 ppt). The specimens were immersed in NaCl solution for three weeks or about 504 hours at a constant temperature of 38 °C. After the sample has been soaked, quantitative and qualitative measurements were carried out. Quantitative measures include average weight loss, corrosion rate, and potential value. At the same time, the qualitative measurements include macroscopic, Scanning Electron Microscopy (SEM), and Energy Dispersive X-Ray Spectroscopy (EDS). Based on quantitative measures, it was found that the difference in average weight loss and corrosion rate for each NaCl concentration was not very significant. The difference of each parameter is less than 0.1 % and 0.22 %, respectively. The potential value quickly reaches a steady state at NaCl concentrations of 27 ppt and 31 ppt in less than 10 seconds. The results of the SEM test showed a change in the metal structure. The oxygen (O) content in the metal after the EDS test showed a decrease in this element up to 35 % at a NaCl concentration of 35 ppt. The decrease in oxygen (O) can slow down the corrosion rate in metals when exposed to seawater.",https://zenodo.org/api/files/376e9d24-4deb-424d-8464-6f6b93a5e612/Suppression%20of%20corrosion%20on%20stainless%20steel%20303%20with%20automatic%20impressed%20current%20cathodic%20protection%20%28a-ICCP%29%20method%20in%20simulated%20seawater.pdf,pdf,"one effective method to slow down metal corrosion rate be the impressed current cathodic protection ( ICCP ) system . the ICCP system be suitable for coastal application such as piping system and offshore structure . in this application , metal surface tend to be expose to seawater . specific concentration of seawater can accelerate the occurrence of corrosion of metal , even though they be stainless steel type . this study apply the automatic ICCP system to stainless steel 303 . stainless steel 303 will be immerse in simulated seawater at several concentration of NaCl ( 27   ppt , 31   ppt , and 35   ppt ) . the specimen be immerse in NaCl solution for three week or about 504 hour at a constant temperature of 38   ° c . after the sample have be soak , quantitative and qualitative measurement be carry out . quantitative measure include average weight loss , corrosion rate , and potential value . at the same time , the qualitative measurement include macroscopic , Scanning Electron Microscopy ( SEM ) , and Energy Dispersive X - Ray Spectroscopy ( EDS ) . base on quantitative measure , it be find that the difference in average weight loss and corrosion rate for each NaCl concentration be not very significant . the difference of each parameter be less than 0.1   % and 0.22   % , respectively . the potential value quickly reach a steady state at NaCl concentration of 27   ppt and 31   ppt in less than 10 second . the result of the SEM test show a change in the metal structure . the oxygen ( o ) content in the metal after the EDS test show a decrease in this element up to 35   % at a NaCl concentration of 35   ppt . the decrease in oxygen ( o ) can slow down the corrosion rate in metal when expose to seawater ."
78,Stress tuning in sputter-grown Cu and W films for Cu/W nanomultilayer design,10.5281/zenodo.6539318,"Giacomo Lorenzin, Lars P.H. Jeurgens, Claudia Cancellieri",2022-05-12,"In this document we share:
-raw data of the in-situ stress monitor of Cu, W single layer in function of Ar pressure and magnetron power.
-raw data of the in-situ stress monitor of Cu/W multilayers
-XRD data of Cu/W multilayers",https://zenodo.org/api/files/c47ab9c4-ba71-4162-80f6-5ab4ed674efb/Lorenzin_JAP_stress_2022.zip,zip,"in this document we share : 
 -raw datum of the in - situ stress monitor of Cu , w single layer in function of Ar pressure and magnetron power . 
 -raw datum of the in - situ stress monitor of Cu / W multilayer 
 -XRD datum of Cu / W multilayer"
79,"Effect of Be, Zr and Heat Treatment on Mechanical Behavior of Cast Al-Mg-Zn-Cu Alloys (7075)",10.5281/zenodo.1099390,Mahmoud M. Tash,2015-01-05,"The present study was undertaken to investigate the
effect of aging parameters (time and temperature) on the mechanical
properties of Be-and/or Zr- treated Al-Mg-Zn (7075) alloys. Ultimate
tensile strength, 0.5% offset yield strength and % elongation
measurements were carried out on specimens prepared from cast and
heat treated 7075 alloys containing Be and/or Zr. Different aging
treatment were carried out for the as solution treated (SHT)
specimens (after quenching in warm water). The specimens were
aged at different conditions; Natural and artificial aging was carried
out at room temperature, 120C, 150C, 180C and 220C for different
periods of time. Duplex aging was performed for SHT conditions
(pre-aged at different time and temperature followed by high
temperature aging). Ultimate tensile strength, yield strength and %
elongation data results as a function of different aging parameters are
analysed. A statistical design of experiments (DOE) approach using
fractional factorial design is applied to acquire an understanding of
the effects of these variables and their interactions on the mechanical
properties of Be- and/or Zr- treated 7075 alloys. Mathematical
models are developed to relate the alloy mechanical properties with
the different aging parameters.",https://zenodo.org/api/files/b61492cb-2f35-4726-b07e-acd2ba669725/10000583.pdf,pdf,"the present study be undertake to investigate the 
 effect of age parameter ( time and temperature ) on the mechanical 
 property of be - and/or Zr- treat Al - Mg - Zn ( 7075 ) alloy . ultimate 
 tensile strength , 0.5 % offset yield strength and % elongation 
 measurement be carry out on specimen prepare from cast and 
 heat treat 7075 alloy contain be and/or zr . different age 
 treatment be carry out for the as solution treat ( SHT ) 
 specimen ( after quench in warm water ) . the specimen be 
 age at different condition ; natural and artificial aging be carry 
 out at room temperature , 120C , 150C , 180C and 220C for different 
 period of time . duplex aging be perform for SHT condition 
 ( pre - aged at different time and temperature follow by high 
 temperature aging ) . ultimate tensile strength , yield strength and % 
 elongation data result as a function of different age parameter be 
 analyse . a statistical design of experiment ( DOE ) approach use 
 fractional factorial design be apply to acquire an understanding of 
 the effect of these variable and their interaction on the mechanical 
 property of Be- and/or Zr- treat 7075 alloy . mathematical 
 model be develop to relate the alloy mechanical property with 
 the different age parameter ."
80,Improving corrosion protection of Mg alloys (AZ31B) using graphene-based hybrid coatings,10.5281/zenodo.5569107,"Afsharimani N., Talimian A., Merino E., Durán A., Castro Y., Galusek D.",2021-09-19,"In the present work, a study was carried out to compare the morphology andelectrochemical properties of pure and graphene-modified hybrid silica sol–gel coatings deposited on anodized AZ31B magnesium alloys. The precursorsolution was prepared using tetraethoxysilane (TEOS) and 3-glycidoxypropyl-trimethoxysilane (GPTMS), with the addition of chemically modified graphenenanosheets (GN-chem). Homogeneous and adherent coatings were obtainedusing GPTMS-TEOS (GT) and GPTMS-TEOS-GN-chem (GT/GN-chem) solu-tions with uniform thickness around 4μm. Raman, SEM images and EDS analy-ses confirmed the presence of graphene nanosheets in the coatings. Potentiody-namic polarization results using 0.05 M NaCl electrolyte solution showed thatgraphene containing silica coatings significantly improve the corrosion resis-tance of AZ31B alloys. In addition, a significant passive region was observed forGT/GN-chem coatings.",https://zenodo.org/api/files/f99fd6f7-83ae-459d-90f0-238ea40db739/Improving%20corrosion%20protection%20of%20Mg%20alloys%20%28AZ31B%29%20usinggraphene-based%20hybrid%20coatings.pdf,pdf,"in the present work , a study be carry out to compare the morphology andelectrochemical property of pure and graphene - modify hybrid silica sol – gel coating deposit on anodized AZ31B magnesium alloy . the precursorsolution be prepare use tetraethoxysilane ( TEOS ) and 3 - glycidoxypropyl - trimethoxysilane ( GPTMS ) , with the addition of chemically modify graphenenanosheet ( GN - chem ) . homogeneous and adherent coating be obtaineduse gptm - TEOS ( GT ) and GPTMS - TEOS - GN - chem ( GT / GN - chem ) solu - tion with uniform thickness around 4μm . Raman , SEM image and EDS analy - ses confirm the presence of graphene nanosheet in the coating . potentiody - namic polarization result use 0.05 M NaCl electrolyte solution show thatgraphene contain silica coating significantly improve the corrosion resis - tance of AZ31B alloy . in addition , a significant passive region be observe forgt / GN - chem coating ."
81,Polyaminipolyphosрнonates and polyaminopolycarbonoates (that are chelators) in mission of inhibiting of microbiological corrosion with Desulfovibrio desulfuricans,10.5281/zenodo.808189,Sikachina A.,2017-06-14,"In this paper, the process of adsorption of organic compounds of the polyaminopolyphosphonates and polyaminopolyсarbonoates (chelators or complexones) class on iron (available in steel St3S (Poland) 97%) is modeled using the HyperChem package version 8.0.7 using the semi–empirical ZINDO / 1 method. The structures of chelators (“complexones”) for the study were chosen so that the sequential complication of the molecular structure could be traced. Such an approach, as will be shown below, accurately reflects the process of corrosion protection with bacterial content by chemisorption of an organic compound on the metal surface to form a complex compound. In the course of the study, the compositions of the complexes obtained, the energies of the boundary orbitals, and a graph depicting the dependence of the charge density on the iron atom on the component of the corrosion rate that is due to chemisorption effects were obtained and analyzed. On the graph there are equations of lines.",https://zenodo.org/api/files/dbc7f8af-43b5-4e45-b53f-0b26de99e21f/%D0%A1%D0%B8%D0%BA%D0%B0%D1%87%D0%B8%D0%BD%D0%B0%20%D0%90.%20%D0%90.%20%D0%9A%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%D0%BE%D0%BD%D1%8B%20.pdf,pdf,"in this paper , the process of adsorption of organic compound of the polyaminopolyphosphonate and polyaminopolyсarbonoate ( chelator or complexone ) class on iron ( available in steel St3S ( Poland ) 97 % ) be model use the HyperChem package version 8.0.7 use the semi – empirical ZINDO / 1 method . the structure of chelator ( "" complexone "" ) for the study be choose so that the sequential complication of the molecular structure could be trace . such an approach , as will be show below , accurately reflect the process of corrosion protection with bacterial content by chemisorption of an organic compound on the metal surface to form a complex compound . in the course of the study , the composition of the complex obtain , the energy of the boundary orbital , and a graph depict the dependence of the charge density on the iron atom on the component of the corrosion rate that be due to chemisorption effect be obtain and analyze . on the graph there be equation of line ."
82,Analysis of Mechanical Behavior of AL 6063- Cotton Shell Ash and SiC METAL Matrix Composites using Stir Casting,10.5281/zenodo.3374114,"Nadakuditi Akash, Pamarthi Harish, Veeranki Mohan Srikanth, P Ravindra Babu, M. R. Ch. Sastry",2019-08-22,"Al-6063 with powder reinforcement consists the superiour stiffness, high strength and better wear resistance to unreinforced base alloy. Those are used for automobile spare parts,components and aircraft body applications. Metal matrix hybrid composites (MMHC) focus mainly on economoic and ecofriendly its trend to good specific strength and hardness application. Aluminium alloy as base material and cotton shell ash (CSA) and silicon carbide (SiC) as reinforcements has better properties. The practial way to create hybrid composite is too difficult in optimum conditons. In this my project work Al 6063-CSA-SiC castings with numerouis volume proportions of CSA and SiC were fabricated, by maintaining the argon environment by the enhance of botttom pouring stir casting method. The hybrid-composites (HC) are fabricated by the reinforcement with 75 μm. We found that with more % of CSA and SiC addition to enhancement in specific strength of the hybrid composite. Surface morphology powder distribution are examined in detail by computerised inverted metallurgical microsope. The fabricated hybrid composite various tests are conducted to determne the mechanical properties of density, porosity, hardness and compression was observed and to analyze the process parameters to their effect of cotton shell ash. Influence of CSA-SIC as a reinforcement of particular emphasis the result was differentiate with unrinforced aluminum alloy.",https://zenodo.org/api/files/3ee40fa9-808b-4c51-b4a5-cced04512c3f/%2823-33%29paper%20for%20publication-format.pdf,pdf,"al-6063 with powder reinforcement consist the superiour stiffness , high strength and well wear resistance to unreinforced base alloy . those be use for automobile spare part , component and aircraft body application . metal matrix hybrid composite ( MMHC ) focus mainly on economoic and ecofriendly its trend to good specific strength and hardness application . aluminium alloy as base material and cotton shell ash ( CSA ) and silicon carbide ( sic ) as reinforcement have well property . the practial way to create hybrid composite be too difficult in optimum conditon . in this my project work Al 6063 - CSA - sic casting with numerouis volume proportion of CSA and sic be fabricate , by maintain the argon environment by the enhance of botttom pour stir cast method . the hybrid - composite ( HC ) be fabricate by the reinforcement with 75 μm . we find that with more % of CSA and sic addition to enhancement in specific strength of the hybrid composite . surface morphology powder distribution be examine in detail by computerised inverted metallurgical microsope . the fabricated hybrid composite various test be conduct to determne the mechanical property of density , porosity , hardness and compression be observe and to analyze the process parameter to their effect of cotton shell ash . Influence of CSA - SIC as a reinforcement of particular emphasis the result be differentiate with unrinforced aluminum alloy ."
83,STUDI PEMANFAATAN LIMBAH ABU TERBANG BATUBARA (FLY ASH) DAN ALUMINIUM DAUR ULANG SEBAGAI PENGGANTI MATERIAL BANTALAN LUNCUR,10.5281/zenodo.4540856,"Rayana Djaka Surya, Taufikurahman, Ella Sundari",2020-10-31,"Aluminium is a soft metal with an attractive appearance, light weight and corrosion resistance. In this study, canned aluminium waste as a matrix and fly ash waste as reinforcement. In making specimens through a casting process using the casting method with a temperature of 7000C. The results of this study, the highest hardness value in the variation of alloy AL 60%: FA 40% at 82,726 kg/mm2 with the lowest hardness level at variation AL 100%: 0% FA at 60,036 kg/mm2 and the highest impact value on AL 100% : FA 0% at 0.0167 J/mm2 with the lowest impact value on the variation AL 60%: FA 40% at 0.0113 J/mm2. From these results it is known that the more weight fraction of fly ash is added to the aluminum, the level of hardness increases and this result is inversely proportional to the impact value because the higher the hardness value of a material, the more brittle the material is. So it can be concluded that canned aluminum waste material and coal fly ash are suitable to be used as a substitute for the sliding bearing material.",https://zenodo.org/api/files/ed5aec6d-51d8-4507-8a02-038ca671c15c/2147-3560-1-RV_no.2.pdf,pdf,"aluminium be a soft metal with an attractive appearance , light weight and corrosion resistance . in this study , can aluminium waste as a matrix and fly ash waste as reinforcement . in make specimen through a casting process use the cast method with a temperature of 7000c. the result of this study , the high hardness value in the variation of alloy AL 60 % : fa 40 % at 82,726 kg / mm2 with the low hardness level at variation AL 100 % : 0 % FA at 60,036 kg / mm2 and the high impact value on AL 100 % : fa 0 % at 0.0167 J / mm2 with the low impact value on the variation AL 60 % : fa 40 % at 0.0113 J / mm2 . from these result it be know that the more weight fraction of fly ash be add to the aluminum , the level of hardness increase and this result be inversely proportional to the impact value because the high the hardness value of a material , the more brittle the material be . so it can be conclude that can aluminum waste material and coal fly ash be suitable to be use as a substitute for the slide bearing material ."
84,DETERMINATION OF INFLUENCE OF ELECTROLYTE COMPOSITION AND IMPURITIES ON THE CONTENT OF -AL2O3 PHASE IN MАO-COATINGS ON ALUMINUM,10.15587/1729-4061.2019.185674,"Valeria Subbotinа, Ubeidulla F. Al-Qawabeha, Valery Belozerov, Oleg Sоbоl, Alexander Subbotin, Taha A. Tabaza, Safwan Moh`d Al-Qawabah",2019-12-31,"Coatings with a thickness of about 100 μm were obtained by microarc oxidation of technically pure aluminum and aluminum alloyed with copper and zinc in an alkaline silicate electrolyte at a current density of ~20 A/dm2. The results of studying the surface morphology, phase composition, and hardness of MAO coatings are presented. The change parameters were the electrolyte composition and the concentration of alloying (Cu and Zn) elements. This study was carried out because the currently available data are not enough to understand the nature of the influence of the chemical composition of the aluminum alloy and electrolysis conditions (in particular, electrolyte composition) on the mechanism and kinetics of γ→α transformation. Without understanding this, a directed change in the structural state and properties of MAO coatings becomes impossible. As a result of the studies, it was found that during microarc oxidation of aluminum alloys in an alkaline electrolyte with the addition of liquid glass (Na2SiO3) of various concentrations, the strengthened layer consists of oxides α-A12O3, γ-A12O3 and mullite 3Al2O3·2SiO2. The data of x-ray diffraction analysis of the coatings indicate the crystal structure of the coatings. It was established that aluminum alloying with copper and zinc significantly affects the phase composition of the coating, changing the quantitative ratio of the phases in a nonlinear manner. The highest content of the α-A12O3 phase (up to 60 vol. %) is achieved by Cu doping. The highest hardness of MAO coatings is achieved using an electrolyte with a composition of 1 g/l KOH and 6 g/l Na2SiO3 in aluminum alloys with a copper content of more than 3 %, and zinc – 2–3 %. It is established that the mechanism of formation of the phase composition should be associated with stabilization and destabilization of the γ-A12O3 phase. Therefore, to achieve high hardness, it is necessary to choose those alloying elements that affect the destabilization of γ-A12O3, which ensures the formation of the α-A12O3 phase (corundum). In this regard, it was revealed that Cu2+ cations contribute to the destabilization of the γ-А12О3 phase, and Zn2+ cations lead to stabilization of the γ-А12О3 phase at a Zn content >3 %",https://zenodo.org/api/files/5e8a8818-29ee-48a7-9558-5a722c870384/Determination%20of%20influence%20of%20electrolyte%20composition%20and%20impurities%20on%20the%20content%20of%20a-AL2O3%20phase%20in%20M%D0%90O-coatings%20on%20aluminum.pdf,pdf,"coating with a thickness of about 100   μm be obtain by microarc oxidation of technically pure aluminum and aluminum alloy with copper and zinc in an alkaline silicate electrolyte at a current density of ~20   A / dm2 . the result of study the surface morphology , phase composition , and hardness of mao coating be present . the change parameter be the electrolyte composition and the concentration of alloying ( Cu and Zn ) element . this study be carry out because the currently available datum be not enough to understand the nature of the influence of the chemical composition of the aluminum alloy and electrolysis condition ( in particular , electrolyte composition ) on the mechanism and kinetic of γ→α transformation . without understand this , a direct change in the structural state and property of MAO coating become impossible . as a result of the study , it be find that during microarc oxidation of aluminum alloy in an alkaline electrolyte with the addition of liquid glass ( Na2SiO3 ) of various concentration , the strengthen layer consist of oxides α - A12O3 , γ - A12O3   and mullite 3al2o3·2sio2 . the datum of x - ray diffraction analysis of the coating indicate the crystal structure of the coating . it be establish that aluminum alloying with copper and zinc significantly affect the phase composition of the coating , change the quantitative ratio of the phase in a nonlinear manner . the high content of the α - A12O3   phase ( up to 60   vol .   % ) be achieve by Cu dope . the high hardness of mao coating be achieve use an electrolyte with a composition of 1   g / l KOH and 6   g / l Na2SiO3   in aluminum alloy with a copper content of more than 3   % , and zinc – 2–3   % . it be establish that the mechanism of formation of the phase composition should be associate with stabilization and destabilization of the γ - A12O3   phase . therefore , to achieve high hardness , it be necessary to choose those alloy element that affect the destabilization of γ - A12O3 , which ensure the formation of the α - A12O3   phase ( corundum ) . in this regard , it be reveal that cu2 +   cation contribute to the destabilization of the γ - А12О3   phase , and zn2 +   cation lead to stabilization of the γ - А12О3   phase at a Zn content > 3   %"
