,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
33,Synthesis and in vitro electrochemical study of composite coatings on implant by electrophoretic deposition,10.5281/zenodo.5595872,"M. Chellappa, U. Anjaneyulu, Geetha Manivasagam, U. Vijayalakshmi",2015-04-01,"Materials Chemistry Division, School of Advanced Sciences, VIT University, Vellore-632 014,
Tamilnadu, India
E-mail : lakesminat@yahoo.com, vijayalakshmi.u@vit.ac.in
School of Mechanical and Building Sciences, VIT University, Vellore-632 014,
Tamilnadu, India
The aim of the present study is the preparation and characterization of silicon dioxide, zinc oxide and it’s composite. The above inorganic biomaterials were synthesized by sol-gel method. The nosocomial infections or a hospital acquired infection of an implant (biofilm) dramatically increases the risk of orthopaedic implant surgery. The biofilm infections of an implant or prostheses can be preventable with better surface modification of bioactive and corrosion resistance composite coatings of 70% SiO2 with 30% ZnO by electrophoretic deposition (EPD). The prepared powders and its coatings were characterized by Powder X-ray diffraction, in vitro electrochemical studies such as Tafel polarization and electrochemical impedance analyses.",https://zenodo.org/api/files/537e2bf7-a533-4369-9932-0cf4fcacc2c6/501-504.pdf,pdf
34,Improvement of Chemical Demulsifier Performance Using Silica Nanoparticles,10.5281/zenodo.1126828,"G. E. Gandomkar, E. Bekhradinassab, S. Sabbaghi, M. M. Zerafat",2016-08-01,"The reduction of water content in crude oil emulsions reduces pipeline corrosion potential and increases the productivity. Chemical emulsification of crude oil emulsions is one of the methods available to reduce the water content. Presence of demulsifier causes the film layer between the crude oil emulsion and water droplets to become unstable leading to the acceleration of water coalescence. This research has been performed to study the improvement performance of a chemical demulsifier by silica nanoparticles. The silica nano-particles have been synthesized by sol-gel technique and precipitation using poly vinyl alcohol (PVA) and poly ethylene glycol (PEG) as surfactants and then nano-particles are added to the demulsifier. The silica nanoparticles were characterized by Particle Size Analyzer (PSA) and SEM. Upon the addition of nanoparticles, bottle tests have been carried out to separate and measure the water content. The results show that silica nano-particles increase the demulsifier efficiency by about 40%.",https://zenodo.org/api/files/0b5bced9-14a3-4a52-8377-a816f528dd5a/10005523.pdf,pdf
35,Structural and Electrical Properties of BNT-BT0.08 Ceramics Processed by Spark Plasma Sintering,10.5281/zenodo.1079048,"Ciceron Berbecaru, Marin Cernea, Gheorghe Virgil Aldica, Roxana Trusca",2011-07-26,"(Bi0.5Na0.5)TiO3 doped with 8 mol % BaTiO3 powder
(BNT-BT0.08), prepared by sol-gel method was compacted and
sintered by Spark Plasma Sintering (SPS) process. The influence of
SPS temperature on the densification of BNT-BT0.08 ceramic was
investigated. Starting from sol-gel nanopowder of BNT-BT
containing 8 mol % BaTiO3 with an average particles size of about
30 nm, were obtained ceramics with density around 98 % of the
theoretical density value when the SPS temperature used was about
850 °C. The average grain size of the resulting ceramics was 80 nm.
The BNT-BT0.08 ceramic sample obtained by SPS method has shown
good electric properties at various frequencies.",https://zenodo.org/api/files/aa2ba783-37ed-45a1-915a-af8bfb2edcc7/12356.pdf,pdf
36,CONTROLLER OF FLUORINE­DOPED TIN OXIDE THIN FILMS DEPOSITION VIA CYCLES AND ANNEALING TEMPERATURES BY SPIN COATING TECHNIQUES,10.15587/1729-4061.2020.210818,"Tri Arini, Latifa Hanum Lalasari, Lia Andriyah, Nadia Natasha, Fariza Yunita, Florentinus Firdiyono, Adjie Maulana Syaputra, Amalia Solehah, Achmad Subhan",2020-10-31,"Fluorine-doped tin oxide (FTO) thin films have been deposited by the modified spin coating method at 3000 rpm using tin (II) chloride dehydrate (SnCl2×2H2O) as a precursor, ammonium fluoride (NH4F) as a dopant and ethanol as a solvent. The aim of this research is to find out the quality of the thin film based on the number of cycles (3, 4, 5, and 6 cycles) and annealing temperature (300, 400 and 500 °C). The variation of annealing temperature and number of cycles can affect the crystal structure of the FTO thin film, crystal size and grain size. Increasing the number of cycles and annealing temperature can lead to larger crystallite size and lower dislocation density, so that electrons between the grains can move easily. The large grain can reduce the grain boundary, increasing the electron mobility and decreasing the resistivity. XRD analysis shows that the structure of SnO2 polycrystalline with the most dominant crystal plane (110) is formed in this research when compared to the intensity of other structures. The resistivity value decreases with increasing the annealing temperature and number of cycles. In addition, transparency value also decreases along with increasing the annealing temperature and number of cycles. The optimum results of resistivity and transparency values obtained in this research are 1.692´10-2 Ω×cm and 69.232 % at 500 °C and 5 cycles. These results can be used as a reference for further study to optimize the production of fluorine-doped tin oxide (FTO) thin film with spin coating. Therefore, many factors that affect the production of fluorine-doped tin oxide (FTO) thin film, either dissolving stage or deposition process on the substrate surface still need to be studied deeply to obtain the optimum result",https://zenodo.org/api/files/82e75415-2adc-4ab2-8dd9-0c17a6626287/Controller%20of%20fluorine%C2%ADdoped%20tin%20oxide%20thin%20films%20deposition%20via%20cycles%20and%20annealing%20temperatures%20by%20spin%20coating%20techniques.pdf,pdf
37,Preparation of Nanocrystalline Mesoporous ThO2 via Surfactant Assisted Sol-gel Procedure,10.5281/zenodo.1108673,"N. Mohseni, S. Janitabar, S. J. Ahmadi, M. Roshanzamir, M. Thaghizadeh",2015-08-02,"In this research, thorium dioxide mesoporous
nanocrystalline powder was synthesized through the sol-gel method
using hydrated thorium nitrate and ammonium hydroxide as starting
materials and Triton X100 as surfactant. ThO2 gel was characterized
by thermogravimetric (TGA), and prepared ThO2 powder was
subjected to scanning electron microscopy (SEM), X-ray diffraction
(XRD), and Brunauer-Emett-Teller (BET) analyses studies. Detailed
analyses show that prepared powder consisted of phase with the
space group Fm3m of thoria and its crystalline size was 12.6 nm. The
thoria possesses 16.7 m2/g surface area and the pore volume and size
calculated to be 0.0423 cc/g and 1.947 nm, respectively.",https://zenodo.org/api/files/b1df2090-334e-44b4-b3a3-fe94b5166164/10002300.pdf,pdf
38,"Dataset for manuscript ""Laboratory investigation of hydraulic fracture growth in Zimbabwe gabbro""",10.5281/zenodo.6610791,"Liu,Dong, Lecampion,Brice",2022-09-23,"Dataset for manuscript: ""Laboratory investigation of hydraulic fracture growth in Zimbabwe gabbro"" -- dataset of GABB-003, GABB-005 and GABB-006 experiments",https://zenodo.org/api/files/dd6a52b3-89fa-4dda-ac8b-10900b764348/GABB-003.rar,rar
39,Copper-doped cotton-like malleable electrospun bioactive glass fibers for wound healing applications,10.1016/j.mlblux.2022.100133,"Liverani L., Reiter T., Zheng K., Nescakova Z., Boccaccini A. R.",2022-06-01,"The combination of electrospinning and sol-gel methods is attracting the interest of the scientific community for developing three-dimensional bioactive glass (BG)-based fibers. This paper reports the fabrication of cotton-like copper-doped BG fibers by combining electrospinning and sol-gel techniques. Acellular bioactivity in simulated body fluid, ion release, cell viability and scratch cell tests were performed. Results showed that copper was successfully incorporated in the fibers and Cu ions were released in limited concentration over seven days. The presence of copper delayed the mineralization of the fibers upon immersion in simulated body fluid (SBF), but it did not affect keratinocyte viability and migration. Wound closure in the scratch cell test was achieved in 48 h for all the investigated samples.",https://zenodo.org/api/files/c6a49540-d276-4854-ac33-0d2039bc1a71/Copper-doped%20cotton-like%20malleable%20electrospun%20bioactive%20glass%20fibers%20for%20wound%20healing%20applications%20.pdf,pdf
40,PROCRAFT_Form A_Propeller_Fecamps,10.5281/zenodo.6573493,Magali Brunet,2022-05-23,"Information on the propeller of a WWII airplane (not identified) found near Fécamps, France",https://zenodo.org/api/files/7fa32130-65b7-44ce-8095-fbaa238eb4f7/PR-FEC_A_open%20access.pdf,pdf
41,HYSTERISIS IN THE SOL-GEL TRANSFORMATIONS OF AGAR,10.5281/zenodo.6596895,S. N. BANERJl,1945-12-31,The phenomenon of hysterisis in the sol-gel transformations of agar mils have been studied. under different condition. A tentative theory based upon the assumption of orientation of the colloidal particles to form a structure has been presented.,https://zenodo.org/api/files/7564d2ee-61f1-4f15-9d97-27a79d9035aa/161-164.pdf,pdf
42,Development of NiTiO3Nanofibers by Sol-Gel Supported Electrospinning,10.5281/zenodo.1171921,"S. Suguna, G. Sasikala, S. Sumathi, T. Rajesh, D Sangeetha",2018-02-12,The talk presented at 29th Annual General Meeting Of Materials Research Society Of India And National Symposium On Advances In Functional And Exotic Materials.,https://zenodo.org/api/files/17ce28fd-8f63-4311-ae58-2925a8c0a8a3/265.S.%20Suguna1%2CG.%20Sasikala1%2C%20S.%20Sumathi1%2C%20T.%20Rajesh1and%20D%20Sangeetha2.pdf,pdf
43,Commercial Applications of Sol-Gel Derived Hybrid Materials,10.1557/mrs2001.94,"Arkles, Barry",2001-05-01,"The ability to understand and control synthesis of both inorganic and organic polymers has led to the design of a wide range of novel structures. Block polymer, interpenetrating polymer network, biomimetic, ormosil and nanocomposite approaches have been applied to generate materials with unique structure-property relationships. These properties allow applications in optical and automotive coatings, injection molding and extrusion grades of thermoplastics, and preceramic polymers. Examples of current industrial technology are provided in the context of an overview of hybrid organic-inorganic polymers.",https://zenodo.org/api/files/61decfba-19a5-4668-8b97-0b5c99a8c784/Commercial%20Applications%20of%20Sol-Gel%20Derived%20Hybrid%20Materials.pdf,pdf
44,FORMULATION AND EVALUATION OF ORAL IN SITU GEL CONTAINING REPAGLINDE,10.5281/zenodo.2530545,"Shubhechha Bansod, Vaishnavi Bankar, Manisha S. Karpe, Vilasrao J. Kadam",2018-09-30,"Gel dosage forms are successfully used as drug delivery systems to control drug release and protect the medicaments from a hostile environment. The main objective is to formulate and evaluate in situ oral gels of repaglinide based on the concept of pH triggered and ion activated systems. The system utilizes polymers that exhibit sol-to-gel phase transition due to change in specific physico-chemical parameters. A pH triggered system consisting of Carbopol 934P (0.2-1.2% w/v) was used to prolong the release of repaglinide (0.1% w/v). Formulations were evaluated for gelling capacity, viscosity, gel strength, floating studies, spreadability, and in vitro release. The use of Carbopol as an in situ gel forming system was substantiated by the property to transform into stiff gels when the pH was raised. The drug content, clarity, and pH of the formulation were found to be satisfactory. The viscosity was found to be in the range 5 to 85 centipoise for the sol, whereas for the gels it was up to 16000 centipoise. The formulation showed pseudo plastic flow with thixotropy. The maximum gel strength (using texture analyser). The optimized formulations were able to release the drug up to 6 h. As it is a floating drug delivery system it shows increased retention and increased bioavailability of drugs.",https://zenodo.org/api/files/a6365af4-328c-4cf9-aea0-dc426c7038d2/3.pdf,pdf
45,Preparation of CuAlO2 Thin Films on Si or Sapphire Substrate by Sol-Gel Method Using Metal Acetate or Nitrate,10.5281/zenodo.1128169,"Takashi Ehara, Takayoshi Nakanishi, Kohei Sasaki, Marina Abe, Hiroshi Abe, Kiyoaki Abe, Ryo Iizaka, Takuya Sato",2016-11-03,"CuAlO2 thin films are prepared on Si or sapphire substrate by sol-gel method using two kinds of sols. One is combination of Cu acetate and Al acetate basic, and the other is Cu nitrate and Al nitrate. In the case of acetate sol, XRD peaks of CuAlO2 observed at annealing temperature of 800-950 ºC on both Si and sapphire substrates. In contrast, in the case of the films prepared using nitrate on Si substrate, XRD peaks of CuAlO2 have been observed only at the annealing temperature of 800-850 ºC. At annealing temperature of 850ºC, peaks of other species have been observed beside the CuAlO2 peaks, then, the CuAlO2 peaks disappeared at annealing temperature of 900 °C with increasing in intensity of the other peaks. Intensity of the other peaks decreased at annealing temperature of 950 ºC with appearance of broad SiO2 peak. In the present, we ascribe these peaks as metal silicide.",https://zenodo.org/api/files/c563a94c-ecb5-4d87-8472-1e079bb0d001/10006079.pdf,pdf
46,PROCRAFT_Form A_Espadon 6025_Toulouse,10.5281/zenodo.6500326,Brunet Magali,2022-04-28,Information on an Espadon 6025 aircraft (France) from 1949,https://zenodo.org/api/files/a70cbd85-32bf-40cc-8af4-28d441645f86/ES6025-SUI_open%20access.pdf,pdf
47,PROCRAFT_Form A_Macchi MC202_Cagliari,10.5281/zenodo.6500372,Brunet Magali,2022-04-28,Information on a Macchi MC202 (Italy) which crashed probably in 1942 near south Sardinia,https://zenodo.org/api/files/fb2a1f96-ce4d-4d45-a0e7-04aec69c1fe8/MAMC202-CAG_open%20access.pdf,pdf
48,Optical Properties of WO3-NiO Complementary Electrochromic Devices,10.5281/zenodo.1093670,"Chih-Ming Wang, Chih-Yu Wen, Ying-Chung Chen, Chun-Chieh Wang, Chien-Chung Hsu, Jui-Yang Chang, Jyun-Min Lin",2014-06-04,"In this study, we developed a complementary electrochromic device consisting of WO3 and NiO films fabricated by rf-magnetron sputtered. The electrochromic properties of WO3 and NiO films were investigated using cyclic voltammograms (CV), performed on WO3 and NiO films immersed in an electrolyte of 1 M LiClO4 in propylene carbonate (PC). Optical and electrochemical of the films, as a function of coloration–bleaching cycle, were characterized using an UV-Vis-NIR spectrophotometer and cyclic voltammetry (CV). After investigating the properties of WO3 film, NiO film, and complementary electrochromic devices, we concluded that this device provides good reversibility, low power consumption of -2.5 V in color state, high variation of transmittance of 58.96%, changes in optical density of 0.81 and good memory effect under open-circuit conditions. In addition, electrochromic component penetration rate can be retained below 20% within 24h, showing preferred memory features; however, component coloring and bleaching response time are about 33s.",https://zenodo.org/api/files/58ffb45b-ca2d-484c-82f6-3839382dd9fa/9998744.pdf,pdf
49,Synthesis and Characteristics of Rice Husk Ash Based Magnetic Hydrogel (RHA-MH) for H2 Generation,10.36811/jca.2019.110001,"Irvan Dahlan, Muhammad Syafieq Abd Halim",2019-01-23,"In this study, magnetic hydrogel was synthesized from rice husk ash (RHA-MH) using two methods, i.e. sol-gel and cross-linking methods. The prepared rice husk ash based magnetic hydrogel (RHA-MH) were used as a catalyst for H2 generation through hydrolysis of sodium borohydride (NaBH4). Factors effecting hydrolysis reaction such as effect of RHA calcination temperature and method used to synthesis the catalyst were investigated. The RHA-MH1200 synthesised via cross-linking and sol-gel methods (using RHA calcined at 1200°C) shows the shortest time taken (5.64 min and 11.18 min, respectively) to produce 40 mL of H2 gas as compared to RHA-MH600 (i.e. 10.47 min and 13.18 min respectively, for both methods using RHA calcined at 600°C). The prepared and spent RHA-MH were also characterized using Scanning Electron Microscopy (SEM)/Energy Dispersive X-ray (EDX) analysis. From SEM image, it could be concluded that silica (SiO2) could successfully be utilized as the supporting material for stabilizing magnetic iron oxide (Fe3O4) nanoparticles. The SEM image also showed that the overall structure was relatively porous. Moreover, the SEM images of magnetic hydrogel before and after the hydrolysis of NaBH4 exhibited similar physical structures.
Keywords: Hydrogen; NaBH4 hydrolysis; Rice husk ash based magnetic hydrogel (RHA-MH); Sol-gel; Cross-linking",https://zenodo.org/api/files/125b80b2-9010-47a4-a13a-3578ff960eb5/jca_raft1001.pdf,pdf
50,PROCRAFT_Form A_Spitfire_Plérin,10.5281/zenodo.6500347,Brunet Magali,2022-04-28,"Information on the wing of a Supermarine Spitfire (UK) crashed 1944 found in Brittany, France.",https://zenodo.org/api/files/0cb64a04-62bc-4d14-b1bf-ebdda7f0a674/SPIT-PLE_A_open%20access.pdf,pdf
51,PROCRAFT_Form A_Morane Saulnier 733_Toulouse,10.5281/zenodo.6500341,Brunet Magali,2022-04-28,Information on a Morane Saulnier 733 aircraft (France) from 1951,https://zenodo.org/api/files/bbe24cf1-9739-4e6e-b64b-c16f61e00648/MS733-TOU_open%20access.pdf,pdf
52,Dataset: Glass-forming ability and structural features of melt-quenched and gel-derived SiO2-TiO2 glasses,10.5281/zenodo.6513443,"Zandonà, Alessio, Chesneau, Erwan, Helsch, Gundula, Canizarès, Aurélien, Deubener, Joachim, Montouillout, Valérie, Fayon, Franck, Allix, Mathieu",2022-05-03,"Research data for Manuscript submission with title
Glass-forming ability and structural features of melt-quenched and gel-derived SiO2-TiO2 glasses
Abstract
SiO2-TiO2 glasses produced by melt-quenching or sol-gel spray-drying were compared to highlight their structural differences. Glass formation was possible by melt-quenching up to 10 mol% TiO2, while higher contents led to devitrification. Raman spectroscopy and solid-state 17O and 29Si MAS NMR confirmed the clear emergence of Ti-O-Si bonds and a tetrahedral oxygen coordination of Ti4+ leading to full network connectivity, as also substantiated by the synthesis of TiO2-doped cristobalite. In gel-derived glasses, water content induced partial network depolymerization, thereby enhancing the solubility of TiO2 in the hydrous silicate matrix. However, full dehydration during heating proved challenging due to the competing devitrification tendency: the glass-forming range in the anhydrous binary SiO2-TiO2 system does not therefore appear to be significantly enlarged by the sol-gel synthesis route.",https://zenodo.org/api/files/eea7fbcb-fdfb-4cd8-bc2f-52d7c0d35650/Research%20Data%2C%20GCA%20SiO2-TiO2%20glasses.zip,zip
53,Sonochemically Prepared SnO2 Quantum Dots as a Selective and Low Temperature CO Sensor,10.5281/zenodo.1329539,"S. Mosadegh Sedghi, Y. Mortazavi, A. Khodadadi, O. Alizadeh Sahraei, M. Vesali Naseh",2009-01-21,"In this study, a low temperature sensor highly selective to CO in presence of methane is fabricated by using 4 nm SnO2 quantum dots (QDs) prepared by sonication assisted precipitation. SnCl4 aqueous solution was precipitated by ammonia under sonication, which continued for 2 h. A part of the sample was then dried and calcined at 400°C for 1.5 h and characterized by XRD and BET. The average particle size and the specific surface area of the SnO2 QDs as well as their sensing properties were compared with the SnO2 nano-particles which were prepared by conventional sol-gel method. The BET surface area of sonochemically as-prepared product and the one calcined at 400°C after 1.5 hr are 257 m2/gr and 212 m2/gr respectively while the specific surface area for SnO2 nanoparticles prepared by conventional sol-gel method is about 80m2/gr. XRD spectra revealed pure crystalline phase of SnO2 is formed for both as-prepared and calcined samples of SnO2 QDs. However, for the sample prepared by sol-gel method and calcined at 400°C SnO crystals are detected along with those of SnO2. Quantum dots of SnO2 show exceedingly high sensitivity to CO with different concentrations of 100, 300 and 1000 ppm in whole range of temperature (25- 350°C). At 50°C a sensitivity of 27 was obtained for 1000 ppm CO, which increases to a maximum of 147 when the temperature rises to 225°C and then drops off while the maximum sensitivity for the SnO2 sample prepared by the sol-gel method was obtained at 300°C with the amount of 47.2. At the same time no sensitivity to methane is observed in whole range of temperatures for SnO2 QDs. The response and recovery times of the sensor sharply decreases with temperature, while the high selectivity to CO does not deteriorate.",https://zenodo.org/api/files/479b735e-ac4e-41f1-b2eb-acbe340abee6/1033.pdf,pdf
54,Representative rheological curves of temperature-dependent sol-gel transition of autoclaved chitosan with sterile filtered β-glycerophosphate,10.5281/zenodo.7347232,"Kaul, Laurine",2022-11-22,Supplementary Figure: Representative rheological curves of temperature-dependent sol-gel transition of autoclaved chitosan with sterile filtered β-glycerophosphate (CS-βGP; molar ratio 1:4.88). Measurement of the storage modulus (G’) and loss modulus (G’’) during a temperature range.,Inconnu,Inconnu
55,Recent Applications of Ionic Liquids in the Sol-Gel Process for Polymer–Silica Nanocomposites with Ionic Interfaces (Review).,10.3390/colloids1010005,"Donato Katarzyna, Matějka Libor, Mauler Raquel, Donato Ricardo",2017-11-10,"Understanding the organic–inorganic interphases of hybrid materials allows structure and properties control for obtaining new advanced materials. Lately, the use of ionic liquids (ILs) and poly(ionic liquids) (PILs) allowed structure control from the first sol-gel reaction steps due to their anisotropy and multiple bonding capacity. They also act as multifunctional compatibilizing agents that affect the interfacial interactions in a molecular structure-dependent manner. Thus, this review will explore the concepts and latest efforts to control silica morphology using processes such as the sol-gel, both in situ and ex situ of polymer matrices, pre-polymers or polymer precursors. It discusses how to control the polymer–filler interphase bonding, highlighting the last achievements in the interphase ionicity control and, consequently, how these affect the final nanocomposites providing materials with barrier, shape–memory and self-healing properties.",https://zenodo.org/api/files/5f3a2b6f-e7aa-4d28-a95a-76b368bdfae2/colloids-01-00005-v3.pdf,pdf
56,PROCRAFT_Form A_P47D Thunderbolt_Bagnarola,10.5281/zenodo.6500361,Brunet Magali,2022-04-28,Information on a P47D Thunderbolt aircraft (USA) crashed near Bagnaoral di Budrio in Italy in 1945,https://zenodo.org/api/files/7ca6149d-c656-439d-8e83-59e600f39109/RAP47_BAG_open%20access.pdf,pdf
57,SYNTHESIS AND STRUCTURAL PROPERTIES OF ZINC FERRITE,10.5281/zenodo.7295619,Rahul Upalaikar,2022-10-08,"Abstract-
Powdered spinel zinc ferrite powder sample was synthesized by using sol-gel method. Structure of spinel zinc ferrite was confirmed by using X-ray diffraction. Average crystalline size and lattice parameter of powdered sample is calculated using X- ray diffraction.",https://zenodo.org/api/files/300a02e5-255e-4103-af51-c57de8d22dc1/35..pdf,pdf
58,The Effects and Interactions of Synthesis Parameters on Properties of Mg Substituted Hydroxyapatite,10.5281/zenodo.1110463,"S. Sharma, U. Batra, S. Kapoor, A. Dua",2015-11-01,"In this study, the effects and interactions of reaction
time and capping agent assistance during sol-gel synthesis of
magnesium substituted hydroxyapatite nanopowder (MgHA) on
hydroxyapatite (HA) to β-tricalcium phosphate (β-TCP) ratio, Ca/P
ratio and mean crystallite size was examined experimentally as well
as through statistical analysis. MgHA nanopowders were synthesized
by sol-gel technique at room temperature using aqueous solution of
calcium nitrate tetrahydrate, magnesium nitrate hexahydrate and
potassium dihydrogen phosphate as starting materials. The reaction
time for sol-gel synthesis was varied between 15 to 60 minutes. Two
process routes were followed with and without addition of
triethanolamine (TEA) in the solutions. The elemental compositions
of as-synthesized powders were determined using X-ray fluorescence
(XRF) spectroscopy. The functional groups present in the assynthesized
MgHA nanopowders were established through Fourier
Transform Infrared Spectroscopy (FTIR). The amounts of phases
present, Ca/P ratio and mean crystallite sizes of MgHA nanopowders
were determined using X-ray diffraction (XRD). The HA content in
biphasic mixture of HA and β-TCP and Ca/P ratio in as-synthesized
MgHA nanopowders increased effectively with reaction time of sols
(p<0.0001, two way ANOVA), however, these were independent of
TEA addition (p>0.15, two way ANOVA). The MgHA nanopowders
synthesized with TEA assistance exhibited 14 nm lower crystallite
size (p<0.018, 2 sample t-test) compared to the powder synthesized
without TEA assistance.",https://zenodo.org/api/files/8753787b-d3fc-40dd-ab2d-2d21e2d37844/10003117.pdf,pdf
59,PROCRAFT_Form A_Junkers 88_Pechbusque,10.5281/zenodo.6500314,Brunet Magali,2022-04-28,"Information on a Junkers 88 aircraft crashed near Toulouse (France), in 1944",https://zenodo.org/api/files/eaa57b32-6235-459f-8f10-630ca7af6c24/JU88-PEC_open%20access.pdf,pdf
60,Hypoxanthine Modified Polyethylene Glycol Diglycidyl Ether Gel for Ciprofloxacin Adsorption,10.37871/jbres1219,Lin Zhang,2021-04-15,"A hypoxanthine modified polyethylene glycol diglycidyl ether gel was prepared by the ring opening polymerization of polyethylene glycol diglycidyl ether with hypoxanthine in a simple sol-gel method. The structure and composition were characterized by SEM, FT-IR, BET and XRD. The adsorption experiments of ciprofloxacin at different pH, temperature, contact time and initial concentration were studied. The results show that the gel is porous with the average pore size of 5.2 nm, the optimum adsorption pH is 5 and the saturated adsorption time is 240 minutes. The maximum equilibrium adsorption capacity of ciprofloxacin is 56.1 mg/g at 308 K according to the Langmuir model. The repeated adsorption experiments show that the gel could still adsorb 80% of the first adsorbed ciprofloxacin after 5 times of elution. These results indicate that the gel can be used as a practical adsorbent for ciprofloxacin in aqueous solution.",https://zenodo.org/api/files/cad5a99e-277f-4da4-bc2b-162544a10bdc/jbres1219.pdf,pdf
61,AN OVERVIEW ON IN-SITU GELLING SYSTEM,10.5281/zenodo.4940113,"Allamsetti Geethanjali, Praveen Sivadasu* and Padmalatha K",2021-06-13,"In recent times in-situ gel systems have emerged as an alternative approach to conventional drug delivery systems.  These systems release the drug in a controlled manner by its special feature of ‘Sol to Gel’ transition. Further, this in-situ gelling system will stay as a solution before administering into the body and convert into a gel post administering into the body due to various physiological conditions. The drawbacks associated with conventional systems of both solutions and gels, such as accurate dosing, ease of administration overcome by using in situ gelling systems. The current review is mainly focused on giving a special emphasis on types, advantages, disadvantages, polymers used in the formulation, preparation of an in-situ gel, approaches, evaluations, and biomedical applications. 
Keywords: In-situ gel; Polymers; Controlled Release; Drug delivery; Gelling Mechanism",https://zenodo.org/api/files/329159a6-71ba-4209-835a-d058afe5e5f9/10.praveen%20sivadasu-Manuscript.pdf,pdf
62,Energy Landscape of the Sugar Conformation Controls the Sol-to- Gel Transition in Self-Assembled Bola Glycolipid Hydrogels,10.1021/acs.chemmater.2c00580,"Alexandre Poirier, Patrick Le Griel, Thomas Zinn, Petra Pernot, Sophie L. K. W. Roelants, Wim Soetaert, Niki Baccile",2022-06-13,"Self-assembled fibrillar network (SAFIN) hydrogels and organogels are commonly obtained by a crystallization process into fibers induced by external stimuli like temperature or pH. The gel-to-sol-to-gel transition is generally readily reversible and the change rate of the stimulus determines the fiber homogeneity and eventual elastic properties of the gels. However, recent work shows that in some specific cases, fibrillation occurs for a given molecular conformation and the sol-to-gel transition depends on the relative energetic stability of one conformation over the other, and not on the rate of change of the stimuli. We observe such a phenomenon on a class of bolaform glycolipids, sophorosides, similar to the well-known sophorolipid biosurfactants, but composed of two symmetric sophorose units. A combination of oscillatory rheology, small-angle X-ray scattering (SAXS) cryogenic transmission electron microscopy (cryo-TEM) and in situ rheo-SAXS using synchrotron radiation shows that below 14°C, twisted nanofibers are the thermodynamic phase. Between 14°C and about 33°C, nanofibers coexist with micelles and a strong hydrogel forms, the sol-to-gel transition being readily reversible in this temperature range. However, above the annealing temperature of about 40°C, the micelle morphology becomes kinetically-trapped over hours, even upon cooling, whichever the rate, to 4°C. A combination of solution and solid-state nuclear magnetic resonance (NMR) suggests two different conformations of the 1ˈˈ, 1ˈ and 2ˈ carbon stereocenters of sophorose, precisely at the β(1,2) glycosidic bond, for which several combinations of the dihedral angles are known to provide at least three energetic minima of comparable magnitude and each corresponding to a given sophorose conformation.",https://zenodo.org/api/files/fcb79b97-bdee-4226-875d-6fa8e31e3b8a/Figures.pptx,pptx
63,Structural Analysis of Samarium Substitution on Nanocrystalline Nickel Ferrite,10.5281/zenodo.3909536,Lai Lai Win,2017-11-01,"Nickel ferrite being one of the most important inverse spinal ferrite has a wide range of
applications especially as microwave devices. Rare earth also makes possible the high
technology world we live in today. So, Samarium, a rare earth metal, is used as a dopant
material with various ratios along with the Nickel ferrite in this research. A series of Samarium
substituted Nickel ferrites Ni (Smx Fe1-x)2 O4 with molar ratio (x=0.0000, 0.0125, 0.0250,
0.0375, and 0.0500) have been synthesized by the conventional solid-state reaction method.",https://zenodo.org/api/files/fb143a82-cabb-4fcd-818e-5a7b455a3e46/12%20Daw%20Lai%20Lai%20Win%20_D-t__Phy_%20.pdf,pdf
64,Fabrication of Powdery Composites Based Alumina and Its Consolidation by Hot Pressing Method in OXY-GON Furnace,10.5281/zenodo.1125647,"T. Kuchukhidze, N. Jalagonia, T. Korkia, V. Gabunia, N. Jalabadze, R. Chedia",2016-06-06,"In this work, obtaining methods of ultrafine alumina
powdery composites and high temperature pressing technology of
matrix ceramic composites with different compositions have been
discussed. Alumina was obtained by solution combustion synthesis
and sol-gel methods. Metal carbides containing powdery composites
were obtained by homogenization of finishing powders in nanomills,
as well as by their single-step high temperature synthesis .Different
types of matrix ceramics composites (α-Al2O3-ZrO2-Y2O3, α-Al2O3-
Y2O3-MgO, α-Al2O3-SiC-Y2O3, α-Al2O3-WC-Co-Y2O3, α-Al2O3-
B4C-Y2O3, α-Al2O3- B4C-TiB2 etc.) were obtained by using OXYGON
furnace. Consolidation of powders were carried out at 1550-
1750°C (hold time - 1 h, pressure - 50 MPa). Corundum ceramics
samples have been obtained and characterized by high hardness and
fracture toughness, absence of open porosity, high corrosion
resistance. Their density reaches 99.5-99.6% TD. During the work,
the following devices have been used: High temperature vacuum
furnace OXY-GON Industries Inc (USA), Electronic Scanning
Microscopes Nikon Eclipse LV 150, Optical Microscope NMM-
800TRF, Planetary mill Pulverisette 7 premium line, Shimadzu
Dynamic Ultra Micro Hardness Tester DUH-211S, Analysette 12
Dynasizer.",https://zenodo.org/api/files/a8ce78a6-89e4-42e8-9d37-61a4bcc4d8d7/10004975.pdf,pdf
