,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
27,Stable nanoparticle aggregates/agglomerates of different sizes and the effect of their size on hemolytic cytotoxicity,10.3109/17435390.2010.536615,"Zook, Justin M., MacCuspie, Robert I., Locascio, Laurie E., Halter, Melissa D., Elliott, John T.",2010-12-13,"To study the toxicity of nanoparticles under relevant conditions, it is critical to disperse nanoparticles reproducibly in different agglomeration states in aqueous solutions compatible with cell-based assays. Here, we disperse gold, silver, cerium oxide, and positively-charged polystyrene nanoparticles in cell culture media, using the timing between mixing steps to control agglomerate size in otherwise identical media. These protein-stabilized dispersions are generally stable for at least two days, with mean agglomerate sizes of ∼23 nm silver nanoparticles ranging from 43–1400 nm and average relative standard deviations of less than 10%. Mixing rate, timing between mixing steps and nanoparticle concentration are shown to be critical for achieving reproducible dispersions. We characterize the size distributions of agglomerated nanoparticles by further developing dynamic light scattering theory and diffusion limited colloidal aggregation theory. These theories frequently affect the estimated size by a factor of two or more. Finally, we demonstrate the importance of controlling agglomeration by showing that large agglomerates of silver nanoparticles cause significantly less hemolytic toxicity than small agglomerates.",https://zenodo.org/api/files/2092dc39-ff80-4685-b58a-973aeb331b63/article.pdf,pdf,"to study the toxicity of nanoparticle under relevant condition , it be critical to disperse nanoparticle reproducibly in different agglomeration state in aqueous solution compatible with cell - base assay . here , we disperse gold , silver , cerium oxide , and positively - charge polystyrene nanoparticle in cell culture medium , use the timing between mix step to control agglomerate size in otherwise identical medium . these protein - stabilize dispersion be generally stable for at least two day , with mean agglomerate size of ∼23 nm silver nanoparticle range from 43–1400 nm and average relative standard deviation of less than 10 % . mix rate , timing between mix step and nanoparticle concentration be show to be critical for achieve reproducible dispersion . we characterize the size distribution of agglomerate nanoparticle by far develop dynamic light scatter theory and diffusion limit colloidal aggregation theory . these theory frequently affect the estimate size by a factor of two or more . finally , we demonstrate the importance of control agglomeration by show that large agglomerate of silver nanoparticle cause significantly less hemolytic toxicity than small agglomerate ."
28,Effects of Cerium Oxide Nanoparticle Addition in Diesel and Diesel-Biodiesel Blends on the Performance Characteristics of a CI Engine,10.5281/zenodo.1108080,"Abbas Alli Taghipoor Bafghi, Hosein Bakhoda, Fateme Khodaei Chegeni",2015-07-01,"An experimental investigation is carried out to
establish the performance characteristics of a compression ignition
engine while using cerium oxide nanoparticles as additive in neat
diesel and diesel-biodiesel blends. In the first phase of the
experiments, stability of neat diesel and diesel-biodiesel fuel blends
with the addition of cerium oxide nanoparticles is analyzed. After
series of experiments, it is found that the blends subjected to high
speed blending followed by ultrasonic bath stabilization improves the
stability. In the second phase, performance characteristics are studied
using the stable fuel blends in a single cylinder four stroke engine
coupled with an electrical dynamometer and a data acquisition
system. The cerium oxide acts as an oxygen donating catalyst and
provides oxygen for combustion. The activation energy of cerium
oxide acts to burn off carbon deposits within the engine cylinder at
the wall temperature and prevents the deposition of non-polar
compounds on the cylinder wall results reduction in HC emissions.
The tests revealed that cerium oxide nanoparticles can be used as
additive in diesel and diesel-biodiesel blends to improve complete
combustion of the fuel significantly.",https://zenodo.org/api/files/1ae373b6-65c1-49c6-b65a-27ad7663d465/10002117.pdf,pdf,"an experimental investigation be carry out to 
 establish the performance characteristic of a compression ignition 
 engine while use cerium oxide nanoparticle as additive in neat 
 diesel and diesel - biodiesel blend . in the first phase of the 
 experiment , stability of neat diesel and diesel - biodiesel fuel blend 
 with the addition of cerium oxide nanoparticle be analyze . after 
 series of experiment , it be find that the blend subject to high 
 speed blending follow by ultrasonic bath stabilization improve the 
 stability . in the second phase , performance characteristic be study 
 use the stable fuel blend in a single cylinder four stroke engine 
 couple with an electrical dynamometer and a datum acquisition 
 system . the cerium oxide act as an oxygen donate catalyst and 
 provide oxygen for combustion . the activation energy of cerium 
 oxide act to burn off carbon deposit within the engine cylinder at 
 the wall temperature and prevent the deposition of non - polar 
 compound on the cylinder wall result reduction in HC emission . 
 the test reveal that cerium oxide nanoparticle can be use as 
 additive in diesel and diesel - biodiesel blend to improve complete 
 combustion of the fuel significantly ."
29,Ceric-Cerium Oxidation of ortho-Cresol,10.5281/zenodo.6348578,"R. G. VARMA, R. L. YADAV",1983-06-30,"P.M.B. Gujarati Science College, Indore
Holkar Science College, Indore
Manuscript received 11 May 1982, revised 8 November 1982, accepted 19 March 1983
Ceric-cerium and ortho-cresol have been found to form an 1:1 complex with \(\lambda\)max at 449 mμ. The thermodynamic parameters of kinetics of the oxidation have been evaluated. The experimental findings are consistent with the postulate that the rate determining step in the reaction involves the disproportionation of a coordinate complex formed by the reactants, giving rise to products through free radical formation.",https://zenodo.org/api/files/5b050dae-4a4b-47c9-85ce-634e0cf7e7a8/554-556.pdf,pdf,"P.M.B. Gujarati Science College , Indore 
 Holkar Science College , Indore 
 Manuscript receive 11 May 1982 , revise 8 November 1982 , accept 19 March 1983 
 ceric - cerium and ortho - cresol have be find to form an 1:1 complex with   \(\lambda\)max at 449 mμ . the thermodynamic parameter of kinetic of the oxidation have be evaluate . the experimental finding be consistent with the postulate that the rate determine step in the reaction involve the disproportionation of a coordinate complex form by the reactant , give rise to product through free radical formation ."
30,Spectrophotometric determination of cerium(IV) using potassium ferrocyanide as an analytical reagent,10.5281/zenodo.5820177,"Amita Garg, V. Susila, L. R. Kakkar",2006-06-30,"Department of Chemistry, Kurukshetra University, Kurukshetra-136 119, Haryana, India
Manuscript received 14 February 2005, revised 21 March 2006, accepted 27 March 2006
Potassium ferrocyanide is used in the determination of cerium(IV) spectrophotometrically. It forms a greenish yellow complex in dilute acetic acid solution with \(\lambda_{max}\) at 425 nm. The method is free from interference of a large number of metal ions. Molar absorptivity and Sandell's sensitivity of the formed complex are 6.0 x 103 L mol-1 cm-1 and 0.023 μg cm-2, respectively.",https://zenodo.org/api/files/71651f71-42d7-41b7-8515-162f030445a0/626-628.pdf,pdf,"Department of Chemistry , Kurukshetra University , Kurukshetra-136 119 , Haryana , India 
 Manuscript receive 14 February 2005 , revise 21 March 2006 , accept 27 March 2006 
 potassium ferrocyanide be use in the determination of cerium(IV ) spectrophotometrically . it form a greenish yellow complex in dilute acetic acid solution with \(\lambda_{max}\ )   at 425 nm . the method be free from interference of a large number of metal ion . molar absorptivity and Sandell 's sensitivity of the form complex be 6.0 x 103 L mol-1 cm-1   and 0.023 μg cm-2 , respectively ."
31,Effect of Carbon Doping on F-Type Defects in YAG and YAG:Ce Crystals,10.1002/pssb.202100325,"Lingchun Jia, Jiajie Zhu, Yanina Boyaryntseva, Iaroslav Gerasymov, Borys Grynyov, Oleg Sidletskiy",2021-08-30,"Ce-doped yttrium aluminum garnet (YAG) is among the efficient rare-earth garnet scintillators and phosphors. This paper addresses a computational and experimental study of complex F-type defect centers formed in YAG by doping with cerium and carbon. The formation energies determined by ab initio calculations of different defects and atomic chemical potentials in YAG:Ce,C are discussed in O-poor and O-rich conditions corresponding to the crystal growth under Ar+CO reducing atmosphere, and post-growth annealing in air. It is shown that as-grown crystals contain numerous positively charged defects responsible for F-type center formation, whereas mainly negative charged defects are remained after the annealing in air. The negatively charged defects located nearby Ce luminescence center occupying Y site may stabilize cerium in the tetravalent state and promote a hole transport to this luminescence center. This describes a high scintillation efficiency of Ce,C-doped garnets. Furthermore, YAG:C and YAG:Ce,C with a high carbon concentration, besides of luminescence peaked at 400 ns ascribed to F+-type centers, possess a fast luminescence peaked around 650 nm that may be attributed to the complex defect centers. These unveiled features of the luminescence process in rare-earth garnets may contribute to the development of efficient luminescence materials.",https://zenodo.org/api/files/8b916dc5-1bd5-48c5-8ec4-4d9949ad580b/pss%20b%20zenodo.pdf,pdf,"Ce - dope yttrium aluminum garnet ( YAG ) be among the efficient rare - earth garnet scintillator and phosphor . this paper address a computational and experimental study of complex f - type defect center form in YAG by dope with cerium and carbon . the formation energy determine by ab initio calculation of different defect and atomic chemical potential in YAG : Ce , C be discuss in o - poor and o - rich condition correspond to the crystal growth under ar+co reduce atmosphere , and post - growth anneal in air . it be show that as - grow crystal contain numerous positively charge defect responsible for f - type center formation , whereas mainly negative charge defect be remain after the annealing in air . the negatively charge defect locate nearby Ce luminescence center occupy Y site may stabilize cerium in the tetravalent state and promote a hole transport to this luminescence center . this describe a high scintillation efficiency of Ce , c - dope garnet . furthermore , YAG : C and YAG : Ce , c with a high carbon concentration , besides of luminescence peak at 400 ns ascribe to f+-type center , possess a fast luminescence peak around 650 nm that may be attribute to the complex defect center . these unveil feature of the luminescence process in rare - earth garnet may contribute to the development of efficient luminescence material ."
32,Preparation of Anhydrous Halides of Lanthanides. Part I : Preparation of Anhydrous Halides of Lanthanum and Cerium (III),10.5281/zenodo.6521228,"R. C. Paul, M. S. Bains, J. S.Ghotra",1967-03-31,"A brief but critical review of the method of preparation  of lanthanum and cerium (III) halides is given . Anhydrous halides of these metals have been prepared by a new method in which suspension of the  respective acetate hi toluene or benzene is successively saturated with dry ammonia and anhydrous halogan hydrade gas followed by isolation of the complex ammonium lanthanide halide and sublimation of ammonium halide thereform . The yields are almost quantitative. However, pure iodides could not be prepared by this method.",https://zenodo.org/api/files/84b8bd87-132c-439d-a525-3abf916673e9/192-194.pdf,pdf,"a brief but critical review of the method of preparation   of lanthanum   and cerium ( III ) halide   be give . anhydrous halide of these metal have be prepare by a new method in which suspension   of the   respective   acetate hi toluene or benzene be successively saturate with dry ammonia   and anhydrous halogan hydrade   gas follow by isolation of the complex ammonium lanthanide halide and sublimation   of ammonium halide thereform . the yield be almost quantitative . however , pure iodide could not be prepare by this method ."
33,Reduced graphene oxide-based broad band photodetector and temperature sensor: effect of gas adsorption on optoelectrical properties,10.1007/s11051-018-4393-1,"Khan, Mustaque A., Kumawat, Kishan L., Nanda, Karuna K., Krupanidhi, Saluru B.",2018-11-01,"Reduced graphene oxide (rGO) has found tremendous application due to its versatile and tunable properties. We have prepared rGO by the green hydrothermal method without using any toxic additives that comprise ~ 5–14 layers with an average interlayer distance of 3.5 Å. A device with Ag-rGO-Ag configuration has been fabricated that exhibits excellent stable and reproducible photoresponse properties ranging from UV-VIS (ultraviolet-visible) to the near IR (infrared) region. Responsivity and external quantum efficiency (EQE) values are as high as 0.71, 0.733, 0.230, and 0.313 A W−1 and 57, 85, 88, and 120% using 1550, 1064, 632, and 325 nm wavelength, respectively. We have shown that the temperature-dependent resistance follows a well-definite exponential behavior which indicates potential application of rGO as temperature sensor. Overall, these results suggest that rGO can be a potential material for low-cost, environment-friendly, and efficient broadband photodetector and temperature sensor. Also, pressure-dependent optoelectrical measurements have been carried out that reveal adsorption characteristics of various gases.",https://zenodo.org/api/files/b49c9580-6e5f-4f0e-9493-422152bcdc58/article.pdf,pdf,"reduced graphene oxide ( rgo ) have find tremendous application due to its versatile and tunable property . we have prepare rgo by the green hydrothermal method without use any toxic additive that comprise ~ 5–14 layer with an average interlayer distance of 3.5 Å. a device with Ag - rgo - Ag configuration have be fabricate that exhibit excellent stable and reproducible photoresponse property range from uv - vis ( ultraviolet - visible ) to the near IR ( infrare ) region . responsivity and external quantum efficiency ( EQE ) value be as high as 0.71 , 0.733 , 0.230 , and 0.313 a W−1 and 57 , 85 , 88 , and 120 % use 1550 , 1064 , 632 , and 325 nm wavelength , respectively . we have show that the temperature - dependent resistance follow a well - definite exponential behavior which indicate potential application of rgo as temperature sensor . overall , these result suggest that rgo can be a potential material for low - cost , environment - friendly , and efficient broadband photodetector and temperature sensor . also , pressure - dependent optoelectrical measurement have be carry out that reveal adsorption characteristic of various gas ."
34,Silver nanoparticle doped dendrimer/DNA nanogel- A novel approach of getting assembled metal nanoparticle in solution,10.5281/zenodo.5827239,Atanu Mitra,2006-08-31,"Department of Materials Science, Indian Association for the Cultivation of Science, Kolkata-700 032, India
E-mail : drmitra04@yahoo.co.in
Manuscript received 30 November 2005, revised 13 April 2006, accepted 12 May 2006
The synthesis and characterization of poly (amido amine) dendrimer/DNA nanogel containing silver nanoparticle have been reported. Initially dendrimer protected-nanoscale silver particles have been synthesized in aqueous medium. UV-Vis spectra and transmission electron micrograph indicate almost spherical silver particles with an average diameter 6 ± 2 nm were formed. The preformed dendrimer protected silver nanoparticle solution was mixed with DNA solution to fabricate the dendrimer/DNA complex. At the dendrimer/DNA-mixing ratio (number ratio of NH2 groups in dendrimer vs phosphate groups in DNA) 0.3, aggregates (nanogel) were formed. Transmission micrograph revealed the presence of silver nanoparticles inside that gel matrix. Binding of dendrimer molecule with DNA chain occurs through electrostatic interaction. This kind of approach promises the development of polyelectrolyte-based soluble conductive nanowires and three dimensionally self-assembled complex nanostructure.",https://zenodo.org/api/files/5db2a388-465d-4230-b244-f6443b70850d/796-798.pdf,pdf,"Department of Materials Science , Indian Association for the Cultivation of Science , Kolkata-700 032 , India 
 e - mail : drmitra04@yahoo.co.in 
 Manuscript receive 30 November 2005 , revise 13 April 2006 , accept 12 May 2006 
 the synthesis and characterization of poly ( amido amine ) dendrimer / dna nanogel contain silver nanoparticle have be report . initially dendrimer protect - nanoscale silver particle have be synthesize in aqueous medium .   uv - vis spectra and transmission electron micrograph indicate almost spherical silver particle with an average diameter 6 ± 2 nm be form . the preformed dendrimer protect silver nanoparticle solution be mix with dna solution to fabricate the dendrimer / dna complex . at the dendrimer / dna - mix ratio ( number ratio of NH2 group in dendrimer vs phosphate group in DNA ) 0.3 , aggregate ( nanogel ) be form . transmission micrograph reveal the presence of silver nanoparticle inside that gel matrix . binding of dendrimer molecule with dna chain occur through electrostatic interaction . this kind of approach promise the development of polyelectrolyte - base soluble conductive nanowire and three dimensionally self - assemble complex nanostructure ."
35,Metallic Cerium in Organic Synthesis,10.5281/zenodo.6810878,"JAGARAJ BEHARI LAL, SIKHIBHUSHAN DUTT.",1932-12-31,Metallic Cerium in Organic Synthesis,https://zenodo.org/api/files/748ce533-35c5-4447-bf9d-7c6750c8a7cd/565-572.pdf,pdf,metallic Cerium in Organic Synthesis
36,Dataset: HowFaster.NET - Global Ranks - Edition 1 - September 2020 (full month),10.5281/zenodo.5774662,Cyber-Complex Foundation,2021-02-28,"A distinction is made between the level of abstraction for:
- Autonomous systems;
- Continents;
- Countries;
- Regions;
- Cities;
- ZIP codes;
- Time zones;
Data is provided in CSV and JSON formats.
Filename format.
edition.[value-edition].[value-label].[value-type].[value-format]
possible [value-edition] content:
- integer from 1..
possible [value-label] content:
- as;
- continent;
- countrycode;
- regionname;
- cityname;
- zipcode;
- timezone;
possible [value-type] content:
- global_ranks;
- local_ranks;
possible [value-format] content:
- csv;
- json;
Example names:
- edition.1.as.global_ranks.csv;
- edition.1.as.global_ranks.json;",https://zenodo.org/api/files/df5d9f5d-f17c-4b40-bf17-d2fc728dc31d/edition.1.as.global_ranks.csv,csv,"a distinction be make between the level of abstraction for : 
 - Autonomous system ; 
 - Continents ; 
 - Countries ; 
 - Regions ; 
 - Cities ; 
 - zip code ; 
 - time zone ; 
 datum be provide in CSV and JSON format . 
 Filename format . 
 edition.[value - edition].[value - label].[value - type].[value - format ] 
 possible [ value - edition ] content : 
 - integer from 1 .. 
 possible [ value - label ] content : 
 - as ; 
 - continent ; 
 - countrycode ; 
 - regionname ; 
 - cityname ; 
 - zipcode ; 
 - timezone ; 
 possible [ value - type ] content : 
 - global_ranks ; 
 - local_rank ; 
 possible [ value - format ] content : 
 - csv ; 
 - json ; 
 Example name : 
 - edition.1.as.global_ranks.csv ; 
 - edition.1.as.global_ranks.json ;"
37,Dataset: HowFaster.NET - Local Ranks - Edition 1 - September 2020 (full month),10.5281/zenodo.5774669,Cyber-Complex Foundation,2021-02-28,Data is provided in CSV format.,https://zenodo.org/api/files/583c56fd-ebc2-46bb-979b-3bb50f8df6b9/edition.1.as.local_ranks.csv,csv,datum be provide in CSV   format .
38,Dataset: HowFaster.NET - Global Ranks - Edition 2 - October 2020 (full month),10.5281/zenodo.5774645,Cyber-Complex Foundation,2021-02-28,"A distinction is made between the level of abstraction for:
- Autonomous systems;
- Continents;
- Countries;
- Regions;
- Cities;
- ZIP codes;
- Time zones;
Data is provided in CSV and JSON formats.
Filename format.
edition.[value-edition].[value-label].[value-type].[value-format]
possible [value-edition] content:
- integer from 1..
possible [value-label] content:
- as;
- continent;
- countrycode;
- regionname;
- cityname;
- zipcode;
- timezone;
possible [value-type] content:
- global_ranks;
- local_ranks;
possible [value-format] content:
- csv;
- json;
Example names:
- edition.1.as.global_ranks.csv;
- edition.1.as.global_ranks.json;",https://zenodo.org/api/files/c5db962d-5ce1-4302-ac47-98743a9d38ec/edition.2.as.global_ranks.csv,csv,"a distinction be make between the level of abstraction for : 
 - Autonomous system ; 
 - Continents ; 
 - Countries ; 
 - Regions ; 
 - Cities ; 
 - zip code ; 
 - time zone ; 
 datum be provide in CSV and JSON format . 
 Filename format . 
 edition.[value - edition].[value - label].[value - type].[value - format ] 
 possible [ value - edition ] content : 
 - integer from 1 .. 
 possible [ value - label ] content : 
 - as ; 
 - continent ; 
 - countrycode ; 
 - regionname ; 
 - cityname ; 
 - zipcode ; 
 - timezone ; 
 possible [ value - type ] content : 
 - global_ranks ; 
 - local_rank ; 
 possible [ value - format ] content : 
 - csv ; 
 - json ; 
 Example name : 
 - edition.1.as.global_ranks.csv ; 
 - edition.1.as.global_ranks.json ;"
39,Dataset: HowFaster.NET - Local Ranks - Edition 2 - October 2020 (full month),10.5281/zenodo.5774676,Cyber-Complex Foundation,2021-02-28,Data is provided in CSV format.,https://zenodo.org/api/files/fcae8681-bedb-44a7-b0d1-ed2e0a39351d/edition.2.as.local_ranks.csv,csv,datum be provide in CSV   format .
40,Network Canvas Server,10.5281/zenodo.6240480,Complex Data Collective,2022-01-28,"The Network Canvas Software Suite is a free, open-source set of tools for the collection of social network data funded by the National Institutes of Health (R01 DA042711) and developed through the Complex Data Collective, a registered not-for-profit organization. Network Canvas is a collaboration between Northwestern University and the University of Oxford, and is managed out of Northwestern’s Institute for Sexual and Gender Minority Health and Wellbeing.
Most current survey tools are optimized for capturing individual rather than network-level data. Those that do capture network data are often tedious and cumbersome. Network Canvas is different. It helps you to capture data about both the individual and their social network through intuitive and engaging touch-optimized interfaces, in a co-production environment. By representing abstract relationships and attributes visually, complex structural data becomes more tangible and simple to capture.
Furthermore, a thorough understanding of population dynamics is vital for reducing the spread of infectious disease and for informing disease control, yet the collection, processing, and storage of complex network and contextual data poses enormous methodological challenges for researchers. Therefore, this project aims to address this clear need by developing and sustaining a relevant, customizable, and user-friendly software suite that simplifies the collection and management of complex structural data. Feedback from social and behavioral health researchers and others who have an interest in network data collection have informed the design and functionality of the suite at every stage of development. The software is entirely open source to ensure broad accessibility and enable contributions from across the research community.",https://zenodo.org/api/files/6b63fe57-eab5-47a9-94d9-ca1d2c38587b/complexdatacollective/Server-v6.1.1.zip,zip,"the Network Canvas Software Suite be a free , open - source set of tool for the collection of social network datum fund by the National Institutes of Health ( R01 DA042711 ) and develop through the Complex Data Collective , a register not - for - profit organization . Network Canvas be a collaboration between Northwestern University and the University of Oxford , and be manage out of Northwestern ’s Institute for Sexual and Gender Minority Health and Wellbeing . 
 most current survey tool be optimize for capture individual rather than network - level datum . those that do capture network datum be often tedious and cumbersome . Network Canvas be different . it help you to capture datum about both the individual and their social network through intuitive and engage touch - optimize interface , in a co - production environment . by represent abstract relationship and attribute visually , complex structural datum become more tangible and simple to capture . 
 furthermore , a thorough understanding of population dynamic be vital for reduce the spread of infectious disease and for inform disease control , yet the collection , processing , and storage of complex network and contextual datum pose enormous methodological challenge for researcher . therefore , this project aim to address this clear need by develop and sustain a relevant , customizable , and user - friendly software suite that simplify the collection and management of complex structural datum . feedback from social and behavioral health researcher and other who have an interest in network datum collection have inform the design and functionality of the suite at every stage of development . the software be entirely open source to ensure broad accessibility and enable contribution from across the research community ."
41,Network Canvas: Architect,10.5281/zenodo.7350910,Complex Data Collective,2022-11-23,"Network Canvas Architect 6.4.3
This release of Architect fixes a significant bug that caused users to lose the ability to save their protocol. It is recommended for all users of version 6.4.2.
Changelog:

Fixed a bug introduced in the previous version, which caused the protocol to become invalid after editing form fields. This could also manifest as variable labels becoming blank.
Made the stage heading focused by default when creating a new stage.
Added links to the new community website.
Fixed an issue where the date picker background was the wrong color.
Updated preview mode version of Interviewer to 6.4.0
",https://zenodo.org/api/files/37d6c5c3-348e-44fa-9b70-25cffb550534/complexdatacollective/Architect-v6.4.3.zip,zip,"Network Canvas Architect 6.4.3 
 this release of Architect fix a significant bug that cause user to lose the ability to save their protocol . it be recommend for all user of version 6.4.2 . 
 Changelog : 

 fix a bug introduce in the previous version , which cause the protocol to become invalid after edit form field . this could also manifest as variable label become blank . 
 make the stage head focus by default when create a new stage . 
 add link to the new community website . 
 fixed an issue where the date picker background be the wrong color . 
 update preview mode version of Interviewer to 6.4.0 
"
42,Network Canvas: Interviewer,10.5281/zenodo.7350911,Complex Data Collective,2022-11-23,"Network Canvas Interviewer 6.4.0
This release of Interviewer includes bugfixes and general improvements. It fixes the behaviour of sort options and adjusts some small visual aspects of the app, which may change the Interview experience. We recommend updating to this version if your study can accommodate these changes, or you are yet to start data collection.
Changelog:

Reimplemented the way that sort order works to correctly take into account attribute types and extended Latin characters.
Added link to the community website in the header of the app.
Added a subtle animation to the node bucket on the Sociogram interface.
Improved the styling of the name generator form, as well as the introduction screen of the dyad census, per-alter form, and tie-strength census.
",https://zenodo.org/api/files/db893045-81e5-463c-9a36-9b76980562de/complexdatacollective/Interviewer-v6.4.0.zip,zip,"Network Canvas Interviewer 6.4.0 
 this release of Interviewer include bugfixe and general improvement . it fix the behaviour of sort option and adjust some small visual aspect of the app , which may change the interview experience . we recommend update to this version if your study can accommodate these change , or you be yet to start datum collection . 
 Changelog : 

 reimplemente the way that sort order work to correctly take into account attribute type and extend latin character . 
 add link to the community website in the header of the app . 
 add a subtle animation to the node bucket on the Sociogram interface . 
 improve the styling of the name generator form , as well as the introduction screen of the dyad census , per - alter form , and tie - strength census . 
"
43,Nanoparticles for Magnetic Heating: When Two (or More) Is Better Than One,10.3390/ma14216416,"G. Ovejero, Jesus, Spizzo, Federico, Morales, Maria del Puerto, Del Bianco, Lucia",2021-10-26,"The increasing use of magnetic nanoparticles as heating agents in biomedicine is driven by their proven utility in hyperthermia therapeutic treatments and heat-triggered drug delivery methods. The growing demand of efficient and versatile nanoheaters has prompted the creation of novel types of magnetic nanoparticle systems exploiting the magnetic interaction (exchange or dipolar in nature) between two or more constituent magnetic elements (magnetic phases, primary nanoparticles) to enhance and tune the heating power. This process occurred in parallel with the progress in the methods for the chemical synthesis of nanostructures and in the comprehension of magnetic phenomena at the nanoscale. Therefore, complex magnetic architectures have been realized that we classify as: (a) core/shell nanoparticles; (b) multicore nanoparticles; (c) linear aggregates; (d) hybrid systems; (e) mixed nanoparticle systems. After a general introduction to the magnetic heating phenomenology, we illustrate the different classes of nanoparticle systems and the strategic novelty they represent. We review some of the research works that have significantly contributed to clarify the relationship between the compositional and structural properties, as determined by the synthetic process, the magnetic properties and the heating mechanism.",https://zenodo.org/api/files/1bebf95f-04dd-4e54-9e05-d2e1f0ee7419/materials_2021_14_6416_Ovejero.pdf,pdf,"the increase use of magnetic nanoparticle as heating agent in biomedicine be drive by their prove utility in hyperthermia therapeutic treatment and heat - trigger drug delivery method . the grow demand of efficient and versatile nanoheater have prompt the creation of novel type of magnetic nanoparticle system exploit the magnetic interaction ( exchange or dipolar in nature ) between two or more constituent magnetic element ( magnetic phase , primary nanoparticle ) to enhance and tune the heating power . this process occur in parallel with the progress in the method for the chemical synthesis of nanostructure and in the comprehension of magnetic phenomenon at the nanoscale . therefore , complex magnetic architecture have be realize that we classify as : ( a ) core / shell nanoparticle ; ( b ) multicore nanoparticle ; ( c ) linear aggregate ; ( d ) hybrid system ; ( e ) mixed nanoparticle system . after a general introduction to the magnetic heating phenomenology , we illustrate the different class of nanoparticle system and the strategic novelty they represent . we review some of the research work that have significantly contribute to clarify the relationship between the compositional and structural property , as determine by the synthetic process , the magnetic property and the heating mechanism ."
44,"Preparation of Anhydrous Halides of Lanthanides.. Part I : Preparation of Anhydrous Halides of Lanthanum and Cerium (III) H. C. Pant, M. g. Bain' and I. B. Ghobs",10.5281/zenodo.6467504,"H. C. Paul, M.S. Bains, B. Ghotra",1967-03-31,"A brief but critical review elite method of preparation of lanthanum and cerium (III) halides is given.
Anhydrous halides of these metals have been prepared by a new method in which suspension of the respective acetate in toluene or benzene is successively saturated with dry ammonia and anhydrous halogen hydroid gas followed by isolation of The complex ammonium lanthanide halide and sublimation of ammonium halide therefrom. The yields are almost quantitative. However, pure iodides could not be prepared by this method.",https://zenodo.org/api/files/d26925f4-b3bc-46fb-8185-712d66697c68/192-194.pdf,pdf,"a brief   but critical review elite method   of preparation   of lanthanum and cerium ( III ) halide be give . 
 anhydrous halide of these metal have be prepare by a new method in which suspension of the respective acetate in   toluene or benzene be successively saturate with dry ammonia and anhydrous   halogen   hydroid   gas follow by isolation of the complex ammonium lanthanide halide and sublimation   of ammonium halide   therefrom . the yield be almost quantitative . however , pure iodide could not be prepare by this method ."
45,Synthesis and Ion Exchange Properties of Cerium(IV) Tellurite,10.5281/zenodo.6376086,"SYED ASHFAQ NABI, RIFAQAT ALI KHAN RAO",1981-11-30,"Department of Chemistry, Aligarh Muslim University, Aligarh-202 001
Manuscript received 10 February 1981, revised 24 August 1981, accepted 31 August 1981
Cerium(IV) tellurite has been synthesized as a new inorganic cation exchanger by mixing solutions of cerium(IV) ammonium sulphate and tellurous acid of different concentrations and at different pH values. Ion exchange capacity of sample 5 at pH=6 is 0.90 meq/dry gm for Na+ ions. The chemical composition, thermal and chemical stability, pH titrations, ir studies, thermogravimetric and differential thermal analysis have also been performed. Cerium tellurite is found to be chemically more stable than chromium tellurate.",https://zenodo.org/api/files/6f38b7f7-03f7-4c30-8d1e-6f2f5d4083e4/1030-1032.pdf,pdf,"Department of Chemistry , Aligarh Muslim University , Aligarh-202 001 
 Manuscript receive 10 February 1981 , revise 24 August 1981 , accept 31 August 1981 
 cerium(iv ) tellurite have be synthesize as a new inorganic cation exchanger by mix solution of cerium(IV ) ammonium sulphate and tellurous acid of different concentration and at different ph value . Ion exchange capacity of sample 5 at pH=6 be 0.90 meq / dry gm for Na+   ion . the chemical composition , thermal and chemical stability , ph titration , ir study , thermogravimetric and differential thermal analysis have also be perform . cerium tellurite be find to be chemically more stable than chromium tellurate ."
