,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
29,Adaptive Thermal Comfort Model for Air-Conditioned Lecture Halls in Malaysia,10.5281/zenodo.1099416,"B. T. Chew, S. N. Kazi, A. Amiri",2015-02-01,"This paper presents an adaptive thermal comfort
model study in the tropical country of Malaysia. A number of
researchers have been interested in applying the adaptive thermal
comfort model to different climates throughout the world, but so far
no study has been performed in Malaysia. For the use as a thermal
comfort model, which better applies to hot and humid climates, the
adaptive thermal comfort model was developed as part of this
research by using the collected results from a large field study in six
lecture halls with 178 students. The relationship between the
operative temperature and behavioral adaptations was determined. In
the developed adaptive model, the acceptable indoor neutral
temperatures lay within the range of 23.9-26.0C, with outdoor
temperatures ranging between 27.0-34.6C. The most comfortable
temperature for students in lecture hall was 25.7C.",https://zenodo.org/api/files/8da15c23-d2d0-4fde-b8dc-9c44bc587a20/10000596.pdf,pdf
30,Experimental Investigation of Mechanical Properties and Machinability of High Temperature Ni-Based Super alloy: A REVIEW,10.5281/zenodo.3603608,"Amar Pradhan, M.K. Pradhan",2020-01-10,"This paper gives an in-depth inspection of the various sorts of nickel-based superalloys available on a commercial basis and their development as well as alloying additions and process techniques used to apprehend specific mechanical and/or chemical properties. The import of materials, equipment, processing, and property aspects of key coatings within the energy trade, particularly the developments in gas turbine industries. Publications related to the machining of nickel-based superalloys (yet a challenge) as tool wear and also the mechanisms accountable for tool failure are recognized and named. The wholeness of the machined surfaces and tool life are the main necessary concerns throughout machining. The factors governing the machinability of nickel-based superalloys are mainly affected by notching of the tool, primarily at the depth of cut region, even as by flank wear and insert breaking fracture. The failure mode is caused by differentiation or conjugation, mechanical and thermal fatigue of the cutting tool additionally due to the mechanism of wear by decomposition. Recently developed tool materials such as composite compounds, Set Whisker reinforced corundum ceramics, Ceylon and multi-layer coated carbide compound tool tools with standard cemented carbide compound tools good for machine nickel-based superalloys in high-speed conditions Feedback is displayed.
 ",https://zenodo.org/api/files/3a20fb8b-d711-4c29-bd9e-4cc18994718c/MK%20PRADHAN%20-%20Copy.pdf,pdf
31,Effects of the Air Supply Outlets Geometry on Human Comfort inside Living Rooms: CFD vs. ADPI,10.5281/zenodo.2660640,"Taher M. Abou-deif, Esmail M. El-Bialy, Essam E. Khalil",2014-08-07,"The paper is devoted to numerically investigating the influence of the air supply outlets geometry on human comfort inside living looms. A computational fluid dynamics model is developed to examine the air flow characteristics of a room with different supply air diffusers. The work focuses on air flow patterns, thermal behavior in the room with few number of occupants. As an input to the full-scale 3-D room model, a 2-D air supply diffuser model that supplies direction and magnitude of air flow into the room is developed. Air distribution effect on thermal comfort parameters was investigated depending on changing the air supply diffusers type, angles and velocity. Air supply diffusers locations and numbers were also investigated. The pre-processor Gambit is used to create the geometric model with parametric features. Commercially available simulation software ""Fluent 6.3"" is incorporated to solve the differential equations governing the conservation of mass, three momentum and energy in the processing of air flow distribution. Turbulence effects of the flow are represented by the well-developed two equation turbulence model. In this work, the so-called standard k-ε turbulence model, one of the most widespread turbulence models for industrial applications, was utilized. Basic parameters included in this work are air dry bulb temperature, air velocity, relative humidity and turbulence parameters are used for numerical predictions of indoor air distribution and thermal comfort. The thermal comfort predictions through this work were based on ADPI (Air Diffusion Performance Index),the PMV (Predicted Mean Vote) model and the PPD (Percentage People Dissatisfied) model, the PMV and PPD were estimated using Fanger's model.",https://zenodo.org/api/files/3bc6791a-fb42-439b-a58f-92c54519d2c4/8211.pdf,pdf
32,Oxidation of thin films at the air-water interface of atmospheric aerosol,10.5281/zenodo.496171,"Jones, Stephanie H., King, Martin D., Ward, Andrew D., Rennie, Adrian R., Arnold, Thomas",2017-04-14,"X-ray reflectivity data (reflectivity vs Q) for the oxidation of insoluble organic material at the air-water interface. The organic material was extracted from atmospheric aerosol and sea water samples. The organic material was reacted with gas-phase ozone and aqueous phase hydroxyl radicals. The reflectivity data was collected at the Diamond Light source on I07 in May 2013 (SI8744) and April 2014 (SI9632) funded by STFC and NERC. The data supports a publication in Atmospheric Environment entitled “Are organic films from atmospheric aerosol and sea water inert to oxidation by ozone at the air-water interface?""",https://zenodo.org/api/files/f6e1c177-ceeb-484f-91c9-b4d6495827f2/133768.dat,dat
33,AIRLegend/workflowDLC: Fourth,10.5281/zenodo.2542008,AIR,2019-01-16,Practica DLC Alvaro y Elsa,https://zenodo.org/api/files/cbb4d363-f499-412d-80ab-db1fe2ae0181/AIRLegend/workflowDLC-v4.0.zip,zip
34,airkira/mysite: the new DOI,10.5281/zenodo.556112,Air,2017-04-19,nothing to update,https://zenodo.org/api/files/90d864b8-57f0-4c1e-837a-c6833fb7e52c/airkira/mysite-v0.0.1.zip,zip
35,The device and calculation of thermal insulation of district heating systems of municipal and industrial facilities,10.5281/zenodo.1202242,Lagereva E.A.,2018-03-17,"The book deals with thermal insulation materials and structures used in thermal networks of heat supply systems; the method of thermal calculation of thermal networks at their location in the open air, in impassable channels and with channel-free laying.",https://zenodo.org/api/files/bc27ca39-c356-408e-89e6-a299f7665a4d/LagerevaEA.pdf,pdf
36,Effect of Pack Aluminising Conditions on βNiAl Coatings,10.5281/zenodo.1124767,"A. D. Chandio, P. Xiao",2016-04-01,"In this study, nickel aluminide coatings were deposited onto CMSX-4 single crystal superalloy and pure Ni substrates by using in-situ chemical vapour deposition (CVD) technique. The microstructural evolutions and coating thickness (CT) were studied upon the variation of processing conditions i.e. time and temperature. The results demonstrated (under identical conditions) that coating formed on pure Ni contains no substrate entrapments and have lower CT in comparison to one deposited on the CMSX-4 counterpart. In addition, the interdiffusion zone (IDZ) of Ni substrate is a γ’-Ni3Al in comparison to the CMSX-4 alloy that is βNiAl phase. The higher CT on CMSX-4 superalloy is attributed to presence of γ-Ni/γ’-Ni3Al structure which contains ~ 15 at.% Al before deposition (that is already present in superalloy). Two main deposition parameters (time and temperature) of the coatings were also studied in addition to standard comparison of substrate effects. The coating formation time was found to exhibit profound effect on CT, whilst temperature was found to change coating activities. In addition, the CT showed linear trend from 800 to 1000 °C, thereafter reduction was observed. This was attributed to the change in coating activities.",https://zenodo.org/api/files/92f484a3-1e6a-464b-aeed-96f50d7ab803/10004648.pdf,pdf
37,A Review of Methanol Production from Methane Oxidation via Non-Thermal Plasma Reactor,10.5281/zenodo.1329214,"M. Khoshtinat, N. A. S. Amin, I. Noshadi",2010-02-22,"Direct conversion of methane to methanol by partial oxidation in a thermal reactor has a poor yield of about 2% which is less than the expected economical yield of about 10%. Conventional thermal catalytic reactors have been proposed to be superseded by plasma reactors as a promising approach, due to strength of the electrical energy which can break C-H bonds of methane. Among the plasma techniques, non-thermal dielectric barrier discharge (DBD) plasma chemical process is one of the most future promising technologies in synthesizing methanol. The purpose of this paper is presenting a brief review of CH4 oxidation with O2 in DBD plasma reactors based on the recent investigations. For this reason, the effect of various parameters of reactor configuration, feed ratio, applied voltage, residence time (gas flow rate), type of applied catalyst, pressure and reactor wall temperature on methane conversion and methanol selectivity are discussed.",https://zenodo.org/api/files/ad992fc4-0c86-4d2f-adf1-4666097151bd/865.pdf,pdf
38,Optimization of Energy Conservation Potential for VAV Air Conditioning System using Fuzzy based Genetic Algorithm,10.5281/zenodo.1085235,"R. Parameshwaran, R. Karunakaran, S. Iniyan, Anand A. Samuel",2008-01-20,"The objective of this study is to present the test
results of variable air volume (VAV) air conditioning system
optimized by two objective genetic algorithm (GA). The objective
functions are energy savings and thermal comfort. The optimal set
points for fuzzy logic controller (FLC) are the supply air temperature
(Ts), the supply duct static pressure (Ps), the chilled water
temperature (Tw), and zone temperature (Tz) that is taken as the
problem variables. Supply airflow rate and chilled water flow rate are
considered to be the constraints. The optimal set point values are
obtained from GA process and assigned into fuzzy logic controller
(FLC) in order to conserve energy and maintain thermal comfort in
real time VAV air conditioning system. A VAV air conditioning
system with FLC installed in a software laboratory has been taken for
the purpose of energy analysis. The total energy saving obtained in
VAV GA optimization system with FLC compared with constant air
volume (CAV) system is expected to achieve 31.5%. The optimal
duct static pressure obtained through Genetic fuzzy methodology
attributes to better air distribution by delivering the optimal quantity
of supply air to the conditioned space. This combination enhanced
the advantages of uniform air distribution, thermal comfort and
improved energy savings potential.",https://zenodo.org/api/files/153cf372-428b-4785-87bc-7b045e60f6f2/15541.pdf,pdf
39,Efficiency increase by surface modification of gas turbine blade,10.5281/zenodo.4467396,"Syed Mustafa Rahmani, Md. Fakhruddin H.N., Syed Yasear, Md. Asadullah",2020-03-30,"Thermal barrier coatings (TBC’s) are used to provide both thermal insulation and oxidation protection to high temperature components within gas turbines. The development of turbines for power generation and aviation has led to designs where the operation conditions exceed the upper limits of most conventional engineering materials. As a result, there has been a drive to improve thermal barrier coatings to allow the turbine to operate at higher temperatures for longer. The focus of this project is on thermal barrier coatings with lower conductivity and longer lifetime than those coatings used in industry today. The route taken to achieve these goals with APS TBC’s has been twofold.
Firstly, an alternative stabilizer has been chosen for the zirconium oxide system in the form of yttria (Yttrium oxide, also known as yttria, is Y2O3. It is an air-stable, white solid substance. Yttrium oxide is used as a common starting material for both materials science as well as inorganic compounds). Secondly, variations in thickness of coating. The focus of the work has therefore been to characterize their lifetime and thermal properties when produced in a complete TBC system.
In earlier work yttria stabilized zirconia was used only for a particular thickness value. In this work different values of thickness are used for topcoat and characterization of this coated material is determined. While small at room temperature and in the as produced state; the influence becomes more pronounced at high temperatures and with longer thermal exposure time. The thermal barrier coated specimen of varying thickness was tested at both steady and transient conditions. There were many parameters being evaluated like hardness, surface roughness, microstructure and temperature gradient and stress distributions in the specimen. The temperature gradient was determined both under steady state and transient conditions experimentally as well as computationally using ANSYS V17. ",https://zenodo.org/api/files/7d95efd3-ed2b-474b-b2f7-34a1c0cae20d/GJETA-2020-0010.pdf,pdf
40,Performance of Single Pass Down Stream Solar Air Collector with Inclined Multiple V-Ribs,10.5281/zenodo.1337877,"Manivannan A, Velmurugan M",2015-01-20,"Solar air heater is a type of heat exchanger which
transforms solar radiation into heat energy. The thermal performance
of conventional solar air heater has been found to be poor because of
the low convective heat transfer coefficient from the absorber plate to
the air. It is attributed to the formation of a very thin boundary layer
at the absorber plate surface commonly known as viscous sub-layer.
Thermal efficiency of solar air heater can be improved by providing
the artificial roughness on absorber plate is the most efficient
technique. In this paper an attempt is made to provide artificial
roughness by incorporating inclined multiple V-ribs in the underside
of the absorber plate. 60˚V – ribs are arranged inclined to the
direction of air flow. Performance of collector estimated theoretically
and experimentally. Results of the investigation reveal that thermal
efficiency of collector with multiple V-ribs increased by 14%.",https://zenodo.org/api/files/4ffd1bbc-f9b4-4a16-b14c-ad8122798a33/10000200.pdf,pdf
41,Field Study for Evaluating Winter Thermal Performance of Auckland School Buildings,10.5281/zenodo.1098972,Bin Su,2015-01-04,"Auckland has a temperate climate with comfortable warm, dry summers and mild, wet winters. An Auckland school normally does not need air conditioning for cooling during the summer and only needs heating during the winter. The Auckland school building thermal design should more focus on winter thermal performance and indoor thermal comfort for energy efficiency. This field study of testing indoor and outdoor air temperatures, relative humidity and indoor surface temperatures of three classrooms with different envelopes were carried out in the Avondale College during the winter months in 2013. According to the field study data, this study is to compare and evaluate winter thermal performance and indoor thermal conditions of school buildings with different envelopes.",https://zenodo.org/api/files/ef93c60d-e25e-48d7-aec6-4ad2a7dddb7c/10000372.pdf,pdf
42,Thermohydraulic Performance of Double Flow Solar Air Heater with Corrugated Absorber,10.5281/zenodo.1131465,"S. P. Sharma, Som Nath Saha",2017-06-02,"This paper deals with the analytical investigation of thermal and thermohydraulic performance of double flow solar air heaters with corrugated and flat plate absorber. A mathematical model of double flow solar air heater has been presented, and a computer program in C++ language is developed to estimate the outlet temperature of air for the evaluation of thermal and thermohydraulic efficiency by solving the governing equations numerically using relevant correlations for heat transfer coefficients. The results obtained from the mathematical model is compared with the available experimental results and it is found to be reasonably good. The results show that the double flow solar air heaters have higher efficiency than conventional solar air heater, although the double flow corrugated absorber is superior to that of flat plate double flow solar air heater. It is also observed that the thermal efficiency increases with increase in mass flow rate; however, thermohydraulic efficiency increases with increase in mass flow rate up to a certain limit, attains the maximum value, then thereafter decreases sharply.",https://zenodo.org/api/files/3d5a0e64-49ba-4f37-91f9-0cc00143b7fe/10007553.pdf,pdf
43,Air Oxidation of AISI 310S Austenitic Stainless-Steel Superalloy between 973-1073K in Microstructured Condition and a Comparison with that of Surface Nanostructured Alloy and Same with Nanostructured Surface Oxide Layer,10.5281/zenodo.3707768,A. Kanni Raj,2020-03-12,"Oxidation of AISI 310S follows parabolic kinetics at all selected test temperatures, i.e., 973K, 1023K and 1073K. Activation energy of the oxidation reaction as calculated from the rate constant-temperature data is 209kJ/mol. Grain size increases during oxidation. Optical micrographs reveal uniform oxidized surface. No internal oxide formation as it is confirmed by optical micrographs. In low oxidation times (up to 20hours), only one scale of long-range order has been noted, i.e., chromic-ferricmanganic oxide. After a long time of oxidation (above 200hours), duplex scale has been formed with ferric oxide and ferrous ferric oxide. First inner layer is continuous one and second outer layer is spalling spinel oxide. High oxidation resistance of AISI 310S stainless steel is due to the greater alloying additions of nickel and chromium. Surface nanostructured alloy and alloy with nanostructured surface oxide layer show improved performance against oxidation. ",Inconnu,Inconnu
44,Cost Efficient Receiver Tube Technology for Eco-Friendly Concentrated Solar Thermal Applications,10.5281/zenodo.3300604,"M. Shiva Prasad, S. R. Atchuta, T. Vijayaraghavan, S. Sakthivel",2019-06-02,"The world is in need of efficient energy conversion technologies which are affordable, accessible, and sustainable with eco-friendly nature. Solar energy is one of the cornerstones for the world’s economic growth because of its abundancy with zero carbon pollution. Among the various solar energy conversion technologies, solar thermal technology has attracted a substantial renewed interest due to its diversity and compatibility in various applications. Solar thermal systems employ concentrators, tracking systems and heat engines for electricity generation which lead to high cost and complexity in comparison with photovoltaics; however, it is compatible with distinct thermal energy storage capability and dispatchable electricity which creates a tremendous attraction. Apart from that, employing cost-effective solar selective receiver tube in a concentrating solar thermal (CST) system improves the energy conversion efficiency and directly reduces the cost of technology. In addition, the development of solar receiver tubes by low cost methods which can offer high optical properties and corrosion resistance in an open-air atmosphere would be beneficial for low and medium temperature applications. In this regard, our work opens up an approach which has the potential to achieve cost-effective energy conversion. We have developed a highly selective tandem absorber coating through a facile wet chemical route by a combination of chemical oxidation, sol-gel, and nanoparticle coating methods. The developed tandem absorber coating has gradient refractive index nature on stainless steel (SS 304) and exhibited high optical properties (α ≤ 0.95 & ε ≤ 0.14). The first absorber layer (Cr-Mn-Fe oxides) developed by controlled oxidation of SS 304 in a chemical bath reactor. A second composite layer of ZrO2-SiO2 has been applied on the chemically oxidized substrate by So-gel dip coating method to serve as optical enhancing and corrosion resistant layer. Finally, an antireflective layer (MgF2) has been deposited on the second layer, to achieve > 95% of absorption. The developed tandem layer exhibited good thermal stability up to 250 °C in open air atmospheric condition and superior corrosion resistance (withstands for > 200h in salt spray test (ASTM B117)). After the successful development of a coating with targeted properties at a laboratory scale, a prototype of the 1 m tube has been demonstrated with excellent uniformity and reproducibility. Moreover, it has been validated under standard laboratory test condition as well as in field condition with a comparison of the commercial receiver tube. The presented strategy can be widely adapted to develop highly selective coatings for a variety of CST applications ranging from hot water, solar desalination, and industrial process heat and power generation. The high-performance, cost-effective medium temperature receiver tube technology has attracted many industries, and recently the technology has been transferred to Indian industry.",https://zenodo.org/api/files/bfb7c658-6131-4874-b00b-d6d7bde79de6/10010587.pdf,pdf
45,Modern temperature changes in the Antarctic peninsula,10.5281/zenodo.205124,"Prokofiev О., Suschenko A.",2016-12-15,"The article presents the results of a study of the thermal regime of the Antarctic Peninsula. The material of the study used monthly averages of surface air temperature for all months of the year for the period from 1952 to 2013 for 12 stations.
Analysis of surface air temperature in the Antarctic Peninsula indicates the presence of certain changes that occur in the thermal regime in the region, namely the influence of planetary temperature increase. Over the past thirty years recorded a steady trend to an increase in surface air temperature during most months of the year, which may indicate a violation of the stability of the thermal regime of the Antarctic Peninsula.",https://zenodo.org/api/files/3e7dc721-cd33-40cf-8cf6-fafda11bab83/%D0%9F%D1%80%D0%BE%D0%BA%D0%BE%D1%84%D1%8C%D0%B5%D0%B2%20%D0%9E.%D0%9C.%2C%20%D0%A1%D1%83%D1%89%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%90.%D0%98.%20.pdf,pdf
46,Effect of Collector Aspect Ratio on the Thermal Performance of Wavy Finned Absorber Solar Air Heater,10.5281/zenodo.1124371,"Abhishek Priyam, Prabha Chand",2016-04-03,"A theoretical investigation on the effect of collector aspect ratio on the thermal performance of wavy finned absorber solar air heaters has been performed. For the constant collector area, the various performance parameters have been calculated for plane and wavy finned solar air heaters. It has been found that the performance of wavy finned solar air heater improved with the increase in the collector aspect ratio. The performance of wavy finned solar air heater has been found 30 percent higher than those of plane solar air heater. The obtained results for wavy fin solar air heaters are compared with the available experimental data of most common type solar air heaters.",https://zenodo.org/api/files/4442b3f9-995e-4cd0-99d6-3d67a56bf6ce/10004461.pdf,pdf
47,Numerical Investigation of Flow Patterns and Thermal Comfort in Air-Conditioned Lecture Rooms,10.5281/zenodo.1333754,"Taher M. Abou-deif, Mahmoud A. Fouad, Essam E. Khalil",2013-05-21,"The present paper was concerned primarily with the
analysis, simulation of the air flow and thermal patterns in a lecture
room. The paper is devoted to numerically investigate the influence
of location and number of ventilation and air conditioning supply and
extracts openings on air flow properties in a lecture room. The work
focuses on air flow patterns, thermal behaviour in lecture room where
large number of students. The effectiveness of an air flow system is
commonly assessed by the successful removal of sensible and latent
loads from occupants with additional of attaining air pollutant at a
prescribed level to attain the human thermal comfort conditions and
to improve the indoor air quality; this is the main target during the
present paper. The study is carried out using computational fluid
dynamics (CFD) simulation techniques as embedded in the
commercially available CFD code (FLUENT 6.2). The CFD
modelling techniques solved the continuity, momentum and energy
conservation equations in addition to standard k – ε model equations
for turbulence closure.
Throughout the investigations, numerical validation is carried out by
way of comparisons of numerical and experimental results. Good
agreement is found among both predictions.",https://zenodo.org/api/files/b9cb37e1-81ec-4061-8ad0-c69aa341748b/7411.pdf,pdf
48,Demonstration of New Cr aluminides and production as coupons for WP4 testing,10.5281/zenodo.7361349,"Blackburn, Tom, Ma, Kan, Knowles, Sandy, Kerbstadt, Michael, Galetz, Mathias, Pinomaa, Tatu, Hernandez, Pascual Rebeca, Serrano, Marta, Van den Bergh, Krista",2022-11-03,"Chromium-based superalloys are a desirable candidate material for the heat exchanger in the next generation of concentrated solar power (CSP). Chromium alloys appear to bear greater thermal stability over alternative high temperature materials such as nickel superalloys, cobalt superalloys and ferritic superalloys. Additionally, iron additions increase the hardness or the alloys and reduce age softening over their ternary alloy equivalent. Preliminary oxidation results show improved oxidation resistance of these alloys.",https://zenodo.org/api/files/ca4b552e-07d1-44ce-a022-feec721c6366/20221103_D3.1_DemonstrationOfNewCrAluminidesAndProductionOfCouponsForWP4Testing_COMPASsCO2_V1.pdf,pdf
49,Comparison of Different Gas Turbine Inlet Air Cooling Methods,10.5281/zenodo.1057711,"Ana Paula P. dos Santos, Claudia R. Andrade, Edson L. Zaparoli",2012-01-26,"Gas turbine air inlet cooling is a useful method for
increasing output for regions where significant power demand and
highest electricity prices occur during the warm months. Inlet air
cooling increases the power output by taking advantage of the gas
turbine-s feature of higher mass flow rate when the compressor inlet
temperature decreases. Different methods are available for reducing
gas turbine inlet temperature. There are two basic systems currently
available for inlet cooling. The first and most cost-effective system is
evaporative cooling. Evaporative coolers make use of the evaporation
of water to reduce the gas turbine-s inlet air temperature. The second
system employs various ways to chill the inlet air. In this method, the
cooling medium flows through a heat exchanger located in the inlet
duct to remove heat from the inlet air. However, the evaporative
cooling is limited by wet-bulb temperature while the chilling can cool
the inlet air to temperatures that are lower than the wet bulb
temperature. In the present work, a thermodynamic model of a gas
turbine is built to calculate heat rate, power output and thermal
efficiency at different inlet air temperature conditions. Computational
results are compared with ISO conditions herein called ""base-case"".
Therefore, the two cooling methods are implemented and solved for
different inlet conditions (inlet temperature and relative humidity).
Evaporative cooler and absorption chiller systems results show that
when the ambient temperature is extremely high with low relative
humidity (requiring a large temperature reduction) the chiller is the
more suitable cooling solution. The net increment in the power output
as a function of the temperature decrease for each cooling method is
also obtained.",https://zenodo.org/api/files/3899236a-2dd4-4126-9ece-562e1f945d0c/2686.pdf,pdf
50,"Seasonal Analysis Comparison of Three Air-Cooling Systems in Terms of Thermal Comfort, Air Quality and Energy Consumption for School Buildings in Mediterranean Climates",10.3390/en14154436,"Romero-Lara, María Jesús, Comino, Francisco, Ruiz de Adana, Manuel",2021-07-22,"Efficient air-cooling systems for hot climatic conditions, such as Southern Europe, are required in the context of nearly Zero Energy Buildings, nZEB. Innovative air-cooling systems such as regenerative indirect evaporative coolers, RIEC and desiccant regenerative indirect evaporative coolers, DRIEC, can be considered an interesting alternative to direct expansion air-cooling systems, DX. The main aim of the present work was to evaluate the seasonal performance of three air-cooling systems in terms of air quality, thermal comfort and energy consumption in a standard classroom. Several annual energy simulations were carried out to evaluate these indexes for four different climate zones in the Mediterranean area. The simulations were carried out with empirically validated models. The results showed that DRIEC and DX improved by 29.8% and 14.6% over RIEC regarding thermal comfort, for the warmest climatic conditions, Lampedusa and Seville. However, DX showed an energy consumption three and four times higher than DRIEC for these climatic conditions, respectively. RIEC provided the highest percentage of hours with favorable indoor air quality for all climate zones, between 46.3% and 67.5%. Therefore, the air-cooling systems DRIEC and RIEC have a significant potential to reduce energy consumption, achieving the user’s thermal comfort and improving indoor air quality.",https://zenodo.org/api/files/4b421966-bc07-4ff9-9301-6a7ac007d9a5/energies-14-04436-v3.pdf,pdf
51,Determination of adhesion of the coating deposited by arc spraying with pulsation of atomizing air flow,10.15587/1729-4061.2021.235775,Iryna Zakharova,2021-06-30,"During electric arc spraying, during the transfer of molten metal by air flow, there is a significant burnout of alloying elements with the formation of a large amount of oxides, which negatively affects the adhesion of the coating to the base. A solution to the problem of increasing the adhesion strength by using pulsation of the atomizing air flow is proposed. At the optimal frequency of the pulsed flow shut-off, the time of formation of liquid metal droplets at the ends of the electrodes coincides with the frequency of pulses of the spraying flow. As a result, the droplets acquire an optimal size, they are transported by an air flow with conservation of energy, a lower mass of oxygen and, as a consequence, a significant decrease in the oxidation of alloying elements in the sprayed material. The existing test methods of sprayed coatings for adhesion strength to the base are analyzed. The design of a modernized device for determining the adhesion strength is developed and described, which provides complex loading of the coating with a combination of tear-off and shear. The tests revealed a significant (up to two times) increase in the adhesion strength of aluminum, zinc-aluminum and steel (Sv08A) coatings applied with air pulsation. This is achieved by increasing the number of fusion zones of the coating particles between themselves and with the base. It is shown that the effect of the pulsation frequency on the adhesion strength changes along a curve with a maximum corresponding to a frequency of 70–80 Hz, regardless of the coating material. It has been established that the aluminum coating has an increased tendency to oxidation, as a result of which it is 15–20 % inferior to the zinc-aluminum coating in adhesion strength. The data obtained substantiate the use of the proposed spraying technology in production",https://zenodo.org/api/files/ff66a791-f09d-4136-9f32-3ca14f2b02f3/39-47.pdf,pdf
52,Investigating the Efficacy of Hafnium Dioxide Barrier Layers to Halt Copper Oxide Formation in Redistribution Layers for Three- Dimensional (3D) Packaging,10.1021/acs.jpclett.2c02080,"Brady-Boyd, Anita, Chery, Emmanuel, Armini, Silvia",2022-08-23,"HfO2 is investigated for its suitability to act as an oxygen and moisture barrier to
prevent Cu oxidation in redistribution layers (RDLs) in 3D packaging technologies. HfO2
barriers of varying thicknesses were deposited via atomic layer deposition (ALD) on Cu
surfaces and then stressed by (i) high temperature stress and (ii) humidity and thermal stress
for 1000 h to ascertain the optimal thickness to prevent oxidation of the Cu. The thickness of
the ALD HfO2 film was monitored by ellipsometry, while the extent of Cu oxidation was
monitored by focus ion beam prepared SEM cross sections. It is found that ∼9 nm of HfO2 is
sufficient to prevent Cu oxidation.",Inconnu,Inconnu
53,"ESTIMATION OF THE EFFECT OF TEMPERATURE, THE CONCENTRATION OF OXYGEN AND CATALYSTS ON THE OXIDATION OF THE THERMOANTHRACITE CARBON MATERIAL",10.15587/1729-4061.2019.162474,"Yevgen Panov, Nikolai Gomelia, Olena Ivanenko, Andrii Vahin, Serhii Leleka",2019-04-30,"The effect of temperature, oxygen concentration and gas-air mixture flow rate on the oxidation efficiency of thermoanthracite carbon granular material with the formation of carbon monoxide and dioxide is considered. The modeled installation implies heating of the carbon material sample in a heat chamber with constant passing of the gas-air mixture obtained by adjusting the supply of air and carbon dioxide through the heating zone. The temperature range was 20–850 °C.
It is found that noticeable oxidation of carbon material in a heat chamber during purging of gas-air mixtures with an oxygen content of 8–21 % begins at temperatures above 500 °C, and significant concentrations of carbon monoxide are formed at temperatures of 600–800 °C. It is determined that, at an oxygen concentration of 14 %, the content of carbon monoxide in flue gases is minimal in the chosen range of oxygen concentrations of 8–21 %.
It is shown that the use of the gas mixture saturated with water vapor increases the efficiency of carbon monoxide reoxidation at temperatures of 650–850 °C, but when using the manganese catalyst, the catalytic effect of water vapor is not observed.
The use of the manganese catalyst applied as microcrystals on the carbon material surface is proposed, which provides a significant reduction of CO concentrations at temperatures of 500–850 °C. The disadvantage of the process is a 1.6–2.0 times increase in carbon material losses due to the acceleration of coal oxidation to CO and CO2.
The possibility to create certain conditions for the technological process of oxidation of thermoanthracite carbon granular material at enterprises to provide a reduction of the carbon monoxide content in oxidation products is presented",https://zenodo.org/api/files/2d2deafe-1e5f-469c-8521-cb415115c443/Estimation%20of%20the%20effect%20of%20temperature%2C%20the%20concentration%20of%20oxygen%20and%20catalysts%20on%20the%20oxidation%20of%20the%20thermoanthracite%20carbon%20material.pdf,pdf
54,Evaluation of thermal decomposition of liver tissues from both control and chromium-inoculated chick embryos by thermogravimetric analysis,10.5281/zenodo.5861259,"Gayatri Biswas, Asit Baran Mandal",2000-01-31,"Byproducts Laboratory and Chemical Laboratory, Physical & Inorganic Chemistry Division,
Central Leather Research Institute, Adyar, Chennai-600 020, India
Manuscript received 211 October 19911, revised 5 July 1999, accepted 8 July 1999
The order of reactions and activation energy associated with the thermal decomposition of Cr-inoculated liver tissue and control liver tissue of chick embryo have been obtained by thermogravimetric methods in absence and presence of nitrogen atmosphere. In the temperature range of 25° to about 1100°, the differential thermogram has yielded four distinct peaks for these samples. However, the fourth peak has disappeared in nitrogen atmosphere. The thermal decomposition corresponding to each peak has been analysed and activation energy estimated accordingly. The peak temperature associated with the first peak decreases as the water content in the sample increases. The first and the second peaks correspond to losses of water and protein, respectively. The third and fourth peaks have been identified for mucopolysaccharide and due to oxidation in presence of air at high temperature, respectively. These decomposition behaviours are similar to the collagen content in liver tissues.",https://zenodo.org/api/files/c50fa6d1-9736-4d75-abe8-eb197f9078e4/20-22.pdf,pdf
55,Enhanced Solar Air Heaters for Crop Drying,10.54105/ijae.B1506.111221,"Kamlesh Sahu, Gyaneshwar Sanodiya",2021-11-10,"Solar air heaters are placed on farms to provide heat for the drying of grain and crop harvesting and harvesting. The results of the thermal study showed that solar air heaters are capable of providing a sufficient increase in air temperature under the majority of crop drying circumstances studied. The restricted thermal capacity of air, as well as the low heat transfer coefficient between the absorber plate and the air flow via the ducting system, both contribute to the overall thermal efficiency of solar air heaters. Solar air heaters must be more efficient in order to be more affordable. This may be accomplished by increasing the heat transfer coefficient between the absorber plate and the air flow passing through the duct. More heat transfer coefficients can be increased by using either active or passive approaches. In most situations, it may be cost-effective to use solar air heaters and incorporate artificial roughness on the absorber plate. The rate of heat transmission from the solar air heater's duct to the fluid flow may be increased by creating artificial roughness on the surface of the duct. The study focused on several roughness element geometries for solar air heater ducts, and the results indicated that there is a link between the two. This paper attempts to find ways to artificially increase the heat transfer capacity of solar air heaters' ducts by using element geometries which have been utilised in solar air heaters' heat transfer devices",https://zenodo.org/api/files/d934ee35-3d53-4570-bd52-bbe9fe4a072a/B1506111221.pdf,pdf
