,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
25,P-type NaxNi0.22Co0.11Mn0.66O2 materials: linking synthesis with structure and electrochemical performance,10.1039/c4ta03946g,"Chagas, Luciana G., Buchholz, Daniel, Vaalma, Christoph, Wu, Liming, Passerini, Stefano",2014-10-31,"P-type layered oxides are promising cathode materials for sodium-ion batteries and a wide variety of compounds have been investigated so far. Nevertheless, detailed studies on how to link synthesis temperature, structure and electrochemistry are still rare. Herein, we present a study on P-type NaxNi0.22Co0.11Mn0.66O2 materials, investigating the influence of synthesis temperature on their structure and electrochemical performance. The change of annealing temperature leads to various materials of different morphologies and either P3-type (700 C), P3/P2-type (750 C) or P2-type (800–900 C) structure. Galvanostatic cycling of P3-type materials revealed high initial capacities but also a high capacity fade per cycle leading to a poor long-term cycling performance. In contrast, pure P2-type NaxNi0.22Co0.11Mn0.66O2, synthesized at 800 C, exhibits lower initial capacities but a stable cycling performance, underlined by a good rate capability, high coulombic efficiencies and high average discharge capacity (117 mA h g
1) and discharge voltage (3.30 V vs. Na/Na+) for 200 cycles. Introduction The interest in layered sodium-transition metal oxides, NaxMO2 (M ¼ transition metal, Ni, Co, Mn, Fe, Cr and others) is increasing signicantly in recent years.1–8 In fact, Na-based batteries appear to be a promising alternative when energy density is not a critical issue, e.g. for large scale energy storage and low-cost applications.9 Additionally, sodium is highly abundant and homogeneously distributed in the Earth's crust and sea water and, consequently, cheap.8,10,11 However, one great advantage of Na batteries is certainly the feasible replacement of copper with aluminium current collectors since Na does not alloy with this metal.12 This could represent substantial cost and weight savings for batteries.11,13 In layered NaxMO2, Na cations can be accommodated in trigonal prismatic (P), tetrahedral (T) or octahedral (O) sites between the MO6 octahedra. P-type materials nowadays are attracting interest due to their promising performance in sodium-ion batteries. Additionally, they were intensively investigated in the past due to the facile preparation of layered lithium oxides via ion-exchange.4,14–17 P2-type materials.",https://zenodo.org/api/files/2cc85655-f31b-455e-b6e5-5ab1c67879dd/J_Mat_Chem_A_2014_Chagas_20263.pdf,pdf
26,Functionalization of graphene and graphene oxide for biosensing and imaging,10.1109/nano.2011.6144492,"Li, Zhaohui, Wang, Ying, Du, Dan, Tang, Zhiwen, Wang, Jun, Lin, Yuehe",2011-08-01,"Recent advances in our group about graphene bioapplications are discussed. In particular, the functionalization of graphene and graphene oxide, biosensing and bioimaging by using graphene-based nanomaterials, and some fundamental studies of graphene and graphene oxide have been summarized.",https://zenodo.org/api/files/8f37c094-af16-4dc3-b1d5-79c28bcd2e94/article.pdf,pdf
27,The Different Roles between Sodium and Potassium Ions in Ion Exchange of WO3/SiO2 Catalysts,10.5281/zenodo.1107095,"K. Pipitthapan, S. Maksasithorn, P. Praserthdam, J. Panpranot, K. Suriye, S. Kunjara Na Ayudhya",2015-06-05,"WO3/SiO2 catalysts were modified by an ion exchange
method with sodium hydroxide or potassium hydroxide solution. The
performance of the modified catalysts was tested in the metathesis of
ethylene and trans-2-butene to propylene. During ion exchange,
sodium and potassium ions played different roles. Sodium modified
catalysts revealed constant trans-2-butene conversion and propylene
selectivity when the concentrations of sodium in the solution were
varied. In contrast, potassium modified catalysts showed reduction of
the conversion and increase of the selectivity. From these results,
potassium hydroxide may affect the transformation of tungsten oxide
active species, resulting in the decrease in conversion whereas
sodium hydroxide did not. Moreover, the modification of catalysts by
this method improved the catalyst stability by lowering the amount of
coke deposited on the catalyst surface.",https://zenodo.org/api/files/5527f6dd-ba58-4dbd-b3eb-b02c5a215cfb/10001656.pdf,pdf
28,Structural and vibrational studies on composites polymer electrolytes (PEO)10CF3COONa + x wt.% Al2O3,10.17533/udea.redin.n83a06,"Nori Magali Jurado-Meneses, Miguel Iban Delgado-Rosero, Miguel Angel Meléndez-Lira",2017-06-26,"Composites formed by combinations of polyethylene oxide (PEO) and sodium trifluoroacetate (CF3COONa) with different aluminum oxide (Al2O3) concentrations were synthetized. Infrared (IR), Raman spectroscopy, X ray diffraction (XRD) and atomic force microscopy (AFM) analyses, were performed to characterize the composites. Changes on the XRD intensity peaks, and variations in intensity and position of some peaks in Raman and IR spectroscopy were observed for different concentrations of added Al2O3. The decrease in the XRD peaks of the PEO when it is combined with the salt, revealed that crystallinity in polymer was reduced, being lower when the alumina is added. The increase in roughness root medium square (RRMS) observed by AFM when Al2O3 was added, agree with reduction in crystallinity observed with XRD studies. Changes in the structure of PEO showed in the absorption lines IR and Raman, due to addition of CF3COONa salt and Al2O3 filler, have been attributed to the interactions between the electrolyte and the filler.",https://zenodo.org/api/files/7fc2165f-fa11-4eb3-8e87-fb192a4838ec/5.%20Structural%20and%20vibrational%20studies%20on%20composites.pdf,pdf
29,A Comprehensive Study of Applications of Graphene,10.5281/zenodo.7524984,Punam Mehta,2022-11-26,": Graphene, an allotrope of carbon having structure of 2D honeycomb lattice claimed as a  major breakthrough in the field of material science.It is now considered  as a material of the future as it can be employed both in low tech and high tech applications..Being lightweight and nearly 200 times stronger than steel ,highly conductive ,anti corrosive,heat resistant and many more features ,it is getting the attention of the entire scientific community. Graphene showed many remarkable features like high performance electrode for lithium ion batteries ,electrode for supercapacitor,buffer layer, transport materials for, solar cell applications, flexible displays,sensors, radioactive waste removal material etc.Present papers discusses about the graphene , it's derivatives, properties, characterization techniques, applications in different fields.Finally recent   works in the field of graphene have been explored also .This paper can be used as a reference  for future work in the field of graphene to harness it's potential as Graphene poses new challenges in front of the  scientific community.This consolidated review on graphene showcase the Graphene's potential in paradigm of materials science and engineering .",https://zenodo.org/api/files/77db569d-7864-40cb-9783-65659057aac9/19.pdf,pdf
30,Development and Characterisation of a Nano- composite Membrane Using Polyethersulphone and Graphene Oxide-Magnetite Nanoparticles for Rejection of Chromium Hexavalent Ions from Tannery Wastewater,10.5281/zenodo.2552103,"Sithabisiwe Gadlula, Lloyd Njoka Ndlovu, Lindani K. Ncube",2019-01-29,"Polyethersulphone (PES) polymer blended with Graphene Oxide (GO) and magnetite ( nano-composite was synthesized using an immersion precipitation process for the filtration of chromium hexavalent ions from leather processing waste water. PES is a synthetic polymer with good chemical resistance, wide pH range (2-13) as well as good mechanical and thermal properties. However, it is hydrophobic and prone to fouling hence its limitations in aqueous separation processes. In order to improve hydrophilicity, porosity, permeability and strength properties of the polymeric membrane, GO was synthesized from coal via a modified Hummers Method and then blended with anhydrous ferrous chloride to form Graphene oxide/ magnetite () hybrid nano-particles. To assess the performance of the membrane pure water flux, Equilibrium Water Content (EWC) and tensile strength test was measured. Structural analysis involved porosity measurement. The filtration efficiency of the membranes was found by testing the waste water for chromium ion concentration before and after filtration. It was established that both the physical properties and chromium ion rejection improved with increase in polymer concentration and addition of hybrid nano-particles.",https://zenodo.org/api/files/2a9eab4d-9db0-44ab-8825-d080a023496e/1-7--922-2756-1-RV2.pdf,pdf
31,One-Pot Facile Synthesis of N-Doped Graphene Synthesized from Paraphenylenediamine as  Metal-Free Catalysts for the Oxygen Reduction Used for Alkaline Fuel Cells,10.5281/zenodo.1123825,"Leila Samiee, Amir Yadegari, Saeedeh Tasharrofi",2016-03-01,"In the work presented here, nitrogen-doped graphene materials were synthesized and used as metal-free electrocatalysts for oxygen reduction reaction (ORR) under alkaline conditions. Paraphenylenediamine was used as N precursor. The N-doped graphene was synthesized under hydrothermal treatment at 200°C. All the materials have been characterized by X-ray diffraction (XRD), Fourier transform infrared spectroscopy (FTIR), Transmission electron microscopy (TEM) and X-ray photo-electron spectroscopy (XPS). Moreover, for electrochemical evaluation of samples, Rotating Disk electrode (RDE) and Cyclic Voltammetry techniques (CV) were employed. The resulting material exhibits an outstanding catalytic activity for the oxygen reduction reaction (ORR) as well as excellent resistance towards methanol crossover effects, indicating their promising potential as ORR electrocatalysts for alkaline fuel cells.",https://zenodo.org/api/files/c3d90afb-9d83-4db0-84c6-61b033624898/10004191.pdf,pdf
32,Boosting the Performance of Graphene Cathodes in Na–O2 Batteries by Exploiting the Multifunctional Character of Small Biomolecules,10.1002/smll.202005034,"Marina Enterría, Juan Luis Gómez‐Urbano, Jose María Munuera, Silvia Villar‐Rodil, Daniel Carriazo, Juan Ignacio Paredes, Nagore Ortiz‐Vitoriano",2020-12-16,"Graphene aerogels derived from a biomolecule‐assisted aqueous electrochemical exfoliation route are explored as cathode materials in sodium–oxygen (Na–O2) batteries. To this end, the natural nucleotide adenosine monophosphate (AMP) is used in the multiple roles of exfoliating electrolyte, aqueous dispersant, and functionalizing agent to access high quality, electrocatalytically active graphene nanosheets in colloidal suspension (bioinks). The surface phenomena occurring on the electrochemically derived graphene cathode is thoroughly studied to understand and optimize its electrochemical performance, where a cooperative effect between the nitrogen atoms and phosphates from the AMP molecules is demonstrated. Moreover, the role of the nitrogen atoms in the adenine nucleobase of AMP and short‐chain phosphate is unraveled. Significantly, the use of such cathodes with a proper amount of AMP molecules adsorbed on the graphene nanosheets delivers a discharge capacity as high as 9.6 mAh cm−2 and performs almost 100 cycles with a considerably reduced cell overpotential and a coulombic efficiency of ≈97% at high current density (0.2 mA cm−2). This study opens a path toward the development of environmentally friendly air cathodes by the use of natural nucleotides which offers a great opportunity to explore and manufacture bioinspired cathodes for metal–oxygen batteries.",https://zenodo.org/api/files/1058ad41-5a30-42ec-9f2d-06b2f245c4e2/Boosting%20NaO2.PDF,pdf
33,Characterization of biologically reduced graphene oxide,10.5281/zenodo.6979979,"Ponzelli, Michele",2022-08-02,"The attached figure contains the characterization of biologically reduced graphene oxide conducted through Raman spectroscopy, optical microscopy, particle size analyzer, and cyclic voltammetry.
The samples used for Raman measurements are anaerobic sludge without graphene oxide (AS), anaerobic sludge with graphene oxide (AS+GO), and sterilized sludge with graphene oxide (SS+GO).
For the laser particle size measurements, cyclic voltammetry, and optical microscope, samples of anaerobic sludge with and without GO were employed.",https://zenodo.org/api/files/cca8ea39-3839-49c3-a070-bde6fab949b9/Figures.docx,docx
34,Revisting the synthesis and applications of graphene oxide,10.5281/zenodo.5638584,"Sujata Kumari, Vandana Yadav, Pratibha Sharma, Sudip Majumder",2019-12-01,"Department of Chemistry, Amity School of Applied Sciences, Amity University Gurgaon, Amity Education Valley,
Gurugram (Manesar)-122 413, Haryana, India
E-mail: sudip22m@gmail.com
Manuscript received online 09 November 2019, revised 25 November 2019, accepted 28 November 2019
Over the last two decades, graphene and its derivatives have attracted lots of attention because of its peculiar properties. In this review, a general introduction, history, synthesis and applications of graphene and graphene oxide have been provided. However, we have emphasized the different synthetic routes adopted for synthesizing graphene oxide (GO). Till now, several methods have been developed for the synthesis of graphene oxide such as micro-mechanical, exfoliation of pyrolytic graphite; CVD, epitaxial growth, etc. Here in this review paper, we have discussed four methods for the synthesis of graphene oxide, namely Brodie’s method, Staudenmaier method, Hofmann method, and Hummer’s method. Mostly, graphene oxide has been synthesized by graphite oxidation. Because of excellent properties, chemical functionalization and ease of production graphene and its derivatives have made their way to various applications. Few of the applications of graphene oxide like in electronic devices, energy storage devices, biosensors, coating technology, and graphene oxide composites and paper-like materials have also been incorporated into this paper.",https://zenodo.org/api/files/251e7d56-64cd-4ae6-9584-bbdc43b6d154/1%20-%20Dec%2019.pdf,pdf
35,Surface Oxidation of Nano-Silicon as a Method for Cycle Life Enhancement of Li-ion Active Materials,10.3390/molecules25184093,"Ratynski, Maciej, Hamankiewicz, Bartosz, Buchberger, Dominika A., Czerwinski, Andrzej",2020-09-07,"Among the many studied Li-ion active materials, silicon presents the highest specific capacity, however it suffers from a great volume change during lithiation. In this work, we present two methods for the chemical modification of silicon nanoparticles. Both methods change the materials’ electrochemical characteristics. The combined XPS and SEM results show that the properties of the generated silicon oxide layer depend on the modification procedure employed. Electrochemical characterization reveals that the formed oxide layers show different susceptibility to electro-reduction during the first lithiation. The single step oxidation procedure resulted in a thin and very stable oxide that acts as an artificial SEI layer during electrode operation. The removal of the native oxide prior to further reactions resulted in a very thick oxide layer formation. The created oxide layers (both thin and thick) greatly suppress the effect of silicon volume changes, which significantly reduces electrode degradation during cycling. Both modification techniques are relatively straightforward and scalable to an industrial level. The proposed modified materials reveal great applicability prospects in next generation Li-ion batteries due to their high specific capacity and remarkable cycling stability.",https://zenodo.org/api/files/9058391c-85f3-4371-a478-3c90db626964/molecules-25-04093-v2.pdf,pdf
36,BatteriesMining,10.5281/zenodo.4436129,Hassna El-Bousiydy,2021-01-13,"BatteriesMining is an text mining tool which allows to determine if certain electrodes/cells features are reported in scientific articles for both Lithium- and Sodium-ion batteries and to calculate, throughout the Shannon Entropy, the complexity to recover them. Furthermore, it enables to classify the values associated to these keywords to either exact or range of values.",Inconnu,Inconnu
37,Evaluation of the effect of the synthesis method on the performance of manganese spinel as cathode material in lithium-ion batteries,10.17533/udea.redin.n87a06,"Lina Maria Uribe-Grajales, Ferley Alejandro Vásquez-Arroyave, Jorge Enrique Thomas, Jorge Andrés Calderón-Gutiérrez",2018-06-19,"Spinel-structured lithium manganese oxide (LiMn2O4) has been successfully
used as a cathode material for various lithium batteries. To improve the capacity and
increase the discharge potential of the battery, transition metals are commonly added to
the spinel as dopants or as a substitute for manganese. This can also confer stability on
the structure of the cathode material. In this work, the production and performance of
spinel LiMn2O4 (LMO) and LiNi0:5Mn1:5O4 (LNMO) by solid-state and sol-gel synthesis
methods were studied. Synthetized (LMO) and (LNMO) materials were characterized by
Raman spectroscopy and X-ray diffraction (XRD) to verify the formation of a spinel-like
structure. It was corroborated that both synthesis methods can produce an adequate spinel
structure. SEM analyses showed that in general, spinel take an octahedral form. The
particle size changes according to the synthesis method used. Lower particle sizes were
obtained by sol-gel. The electrochemical characterization demonstrates that solid-state
synthesis generates compounds with greater purity and crystallinity, which induces a
greater capacity of lithium ion intercalation. The addition of nickel to the spinel increases
the discharge potential of the cathode by 0.5V.",https://zenodo.org/api/files/1fc4bd09-999b-4742-a951-def3b571fdbc/5.pdf,pdf
38,High density graphene–carbon nanosphere films for capacitive energy storage,10.1039/C8TA12050A,"Noel Díez, Mo Qiao, Juan Luis Gómez-Urbano, Cristina Botas, Daniel Carriazo, Maria Magdalena Titirici",2019-02-25,"Highly packed films of reduced graphene oxide and sugar-based carbon nanospheres (CNSs) were prepared by a simple hydrothermal treatment. Under hydrothermal conditions, graphene oxide was partially reduced and self-assembled forming a monolith that effectively embedded the CNSs. The spheres were homogeneously distributed within the films, that had an apparent density of up to 1.40 g cm−3. The films thus synthesized were directly assembled into a cell and tested as free-standing electrodes for supercapacitors without using any binder or conductive additive. Electrodes with a mass loading similar to that of commercial devices showed very high values of volumetric capacitance (252 F cm−3) and also an excellent rate capability (64% at 10 A g−1) despite their highly packed microstructure. The homogeneous dispersion of the nanospheres was responsible for the improved ion diffusion when compared to the CNS-free counterpart. The use of a small CNS/graphene wt ratio is essential for achieving such good rate capability without compromising its performance in volumetric terms.",https://zenodo.org/api/files/995e34c1-538d-4e4a-9356-44be74ac7ed3/High%20density%20graphene-carbon%20nanospheres.pdf,pdf
39,Titania and Cu-Titania Composite Layer on Graphite Substrate as Negative Electrode for Li-Ion Battery,10.5281/zenodo.1062762,"Fitria Rahmawati, Nuryani, Liviana Wijayanti",2013-06-20,"This research study the application of the immobilized
TiO2 layer and Cu-TiO2 layer on graphite substrate as a negative
electrode or anode for Li-ion battery. The titania layer was produced
through chemical bath deposition method, meanwhile Cu particles
were deposited electrochemically. A material can be used as an
electrode as it has capability to intercalates Li ions into its crystal
structure. The Li intercalation into TiO2/Graphite and Cu-
TiO2/Graphite were analyzed from the changes of its XRD pattern
after it was used as electrode during discharging process. The XRD
patterns were refined by Le Bail method in order to determine the
crystal structure of the prepared materials. A specific capacity and the
cycle ability measurement were carried out to study the performance
of the prepared materials as negative electrode of the Li-ion battery.
The specific capacity was measured during discharging process from
fully charged until the cut off voltage. A 300 was used as a load.
The result shows that the specific capacity of Li-ion battery with
TiO2/Graphite as negative electrode is 230.87 ± 1.70mAh.g-1 which is
higher than the specific capacity of Li-ion battery with pure graphite
as negative electrode, i.e 140.75 ±0.46mAh.g-1. Meanwhile
deposition of Cu onto TiO2 layer does not increase the specific
capacity, and the value even lower than the battery with
TiO2/Graphite as electrode. The cycle ability of the prepared battery
is only two cycles, due to the Li ribbon which was used as cathode
became fragile and easily broken.",https://zenodo.org/api/files/0546d2dd-b424-41b0-9319-b364eeaf0556/6356.pdf,pdf
40,Study on Graphene Oxide Incorporated Concrete,10.5281/zenodo.7447055,"Shruthi H, Dr G Arunkumar",2022-12-16,"This paper aims to compare the analytical results of the conventional concrete beam with a concrete beam that is incorporated with graphene oxide. Finite element analysis is an ideal approach for obtaining precise results. Software like ANSYS, ABAQUS, Sims Cale, etc… follows finite element analysis. In this paper, ANSYS (analysis of system) is used due to its quick, accurate and wide range of results. It also enables the import of models from other sources and the performance of the analysis in ANSYS. The linear analysis of the simply supported beam with two-point loads is carried out. The response of the beam depends on various parameters like material properties, size of meshing, supports and loading condition, etc… the outcome of this paper is to show the improved performance of concrete with graphene oxide over conventional concrete.",https://zenodo.org/api/files/2864ecf2-ed80-4a82-bf82-6a4cac3b36e1/Study%20on%20Graphene%20Oxide%20Incorporated%20Concrete%20-Formatted%20Paper.pdf,pdf
41,Graphene-Based Metal Oxide Nano composites for Gas Sensing Applications,10.5281/zenodo.1481293,"Naveen Kumar J R, Shrinivasa Mayya D, Savitha M.B., Prasad P.",2018-11-09,"Recently, graphene-based materials have engaged the attentiveness of all researchers doing 
research related to materials  science, particularly related  to gas sensing application. 
Graphene nanocomposites or nanohybrids are  the modern inclusion to the marvel 
applications of graphene-based materials. One of the occupying utilisation of the graphene-
based nanocomposites is chemical detection which is beneficial for observing the explosive 
nature, harmfulness and inflammability of gases. Diversified metal  oxides like tin oxide, 
ferric oxide, zinc oxide and  indium oxide as soon as combined with graphene-based 
materials to form nanocomposites own enormous potentiality for detecting a minute amount 
of harmful gas. In this article, the various synthesising methods, preparation of composites, 
fabrication and gas sensing utilisation of graphene-based nanocomposites are depicted in 
detail. ",https://zenodo.org/api/files/1a4fcf9b-fa42-431c-8caa-2adb7cf72972/8.GrapheneMOGS_FullPaper.pdf,pdf
42,Lithium Adsorption on Graphene at Finite Temperature,10.1021/acs.jpcc.8b05689,"Yusuf Shaidu, Emine Küçükbenli, Stefano de Gironcoli",2018-08-15,"The increasing demand for high-energy-density lithium-ion batteries motivates a search for alternative electrode materials. Experimentally obtained graphene-based structures have been suggested to replace the state-of-the-art graphitic anode. For a thorough characterization of Li adsorption on graphene, we study the interaction of Li with graphene both at zero and finite temperatures. The zero-temperature study was carried out by means of density functional theory (DFT), accounting for van der Waals (vdW) interactions, whereas the finite temperature behavior was studied by Monte Carlo techniques with a DFT-derived Li–graphene interaction potential constructed via cluster expansion method. Our calculations reveal two distinct types of orderings of Li on graphene, Li-gas (dispersed Li-ion) and Li-cluster phases. The zero-temperature calculations show that, even when vdW is included, the Li–graphene interaction is mainly electrostatic and phase separation to pristine graphene and bulk Li is energetically most favorable. However, at nonzero temperatures, entropy contribution to free energy allows the lesser-ordered Li-gas and Li-cluster states to be more favorable at sufficiently low concentrations: at temperatures below 400 K and concentrations below 1Li:6C, Li-gas and Li-cluster phases coexist whereas at higher concentrations, only clusters remain stable. At temperatures above 400 K, Li-gas phase can be stabilized with respect to Li cluster or Li bulk at higher concentrations. Furthermore, small variations in chemical potential are shown to be enough to change that concentration threshold. Finally, we show that the Li-cluster phases can have Li-island or Li-stripe ordering; however, Li stripes appear due to the finite size of the simulation cell and therefore the Li-island phase is expected to dominate in the thermodynamic limit instead.",https://zenodo.org/api/files/732f98f1-5276-4b70-9c92-1721f2e36aab/DeGironcoli_JPCC2018.pdf,pdf
43,Fluorescence Quenching as an Efficient Tool for Sensing Application: Study on the Fluorescence Quenching of Naphthalimide Dye by Graphene Oxide,10.5281/zenodo.1316855,"Sanaz Seraj, Shohre Rouhani",2018-05-01,"Recently, graphene has gained much attention because of its unique optical, mechanical, electrical, and thermal properties. Graphene has been used as a key material in the technological applications in various areas such as sensors, drug delivery, super capacitors, transparent conductor, and solar cell. It has a superior quenching efficiency for various fluorophores. Based on these unique properties, the optical sensors with graphene materials as the energy acceptors have demonstrated great success in recent years. During quenching, the emission of a fluorophore is perturbed by a quencher which can be a substrate or biomolecule, and due to this phenomenon, fluorophore-quencher has been used for selective detection of target molecules. Among fluorescence dyes, 1,8-naphthalimide is well known for its typical intramolecular charge transfer (ICT) and photo-induced charge transfer (PET) fluorophore, strong absorption and emission in the visible region, high photo stability, and large Stokes shift. Derivatives of 1,8-naphthalimides have found applications in some areas, especially fluorescence sensors. Herein, the fluorescence quenching of graphene oxide has been carried out on a naphthalimide dye as a fluorescent probe model. The quenching ability of graphene oxide on naphthalimide dye was studied by UV-VIS and fluorescence spectroscopy. This study showed that graphene is an efficient quencher for fluorescent dyes. Therefore, it can be used as a suitable candidate sensing platform. To the best of our knowledge, studies on the quenching and absorption of naphthalimide dyes by graphene oxide are rare.",https://zenodo.org/api/files/b15553f9-a735-4709-b85f-897630fd2eac/10009079.pdf,pdf
44,"Density functional theory study of lignin, carboxymethylcellulose and unsustainable binders with graphene for electrodes in lithium-ion batteries",10.1016/j.apsusc.2021.151461,"Veerapandian Ponnuchamy, Esakkiammal Sudha Esakkimuthu",2021-10-09,"Electrodes are the fundamental components in lithium-ion batteries to develop high-performance device systems. The fabrication process of electrodes involves a mixing of active materials, a nonconductive polymeric binder material, and an electrically conductive additive. Binders play a critical role during the electrochemical process, which tightly holds the active materials together within the electrode to provide a long-cycle life. The present study investigates the strength of the interaction for different binders such as vinylidene fluoride (VDF), pyrrole (PY), styrene-butadiene (SB), acrylonitrile (AN), tetrafluoroethylene (TFE), carboxymethylcellulose (CMC), and lignin monomers, coumarylalcohol (LCmA), coniferylalcohol (LCnA), and sinapylalcohol (LSiA), using density functional theory calculations. The result reveals that sustainable binders (CMC, LCmA, LiCnA, and LSiA) exhibit higher interaction energy than unsustainable binders (VDF, PY, SB, AN, and TFE). The highest interaction energy is obtained for the graphene-LiSiA system, followed by graphene-LCnA and graphene-LCmA. Comparing the orientation of the binders on the graphene surface, all binders make a face-to-face arrangement with graphene. This interaction is greatly enhanced for those binders that possess aromatic rings with functional groups (methoxy and hydroxyl). These results provide significant insights for the use of lignocellulosic biomass materials such as lignin and cellulose as binders in energy devices toward more sustainability.",https://zenodo.org/api/files/86aee31f-f2b0-476b-bc08-6ed7e01d216f/1-s2.0-S0169433221025137-main.pdf,pdf
45,Tuning Porosity of Reduced Graphene Oxide Membrane Materials by Alkali Activation,10.3390/nano10112093,"Yang shen, Luca Maurizi, Giuliana Magnacca, Vittorio Boffa, Yuanzheng Yue",2020-10-22,In this paper we study the effect of KOH on graphene oxide under inert atmosphere and at high temperature. A material called reduced graphene oxide is obtained and its structural features can be tuned by adopting different experimental conditions.,https://zenodo.org/api/files/4ea8b39f-3ef4-425c-9e6e-f8342afd789c/nanomaterials-10-02093.pdf,pdf
46,Nanocrystalline TiO2(B) as Anode Material for Sodium-Ion Batteries,10.1149/2.0091502jes,"Wu, Liming,  Bresser, Dominic, Buchholz, Daniel , Passerini, Stefano ",2014-12-20,"High surface area, nanostructured, and phase-pure TiO2(B) noodles-like secondary particles were successfully synthesized by a
facile one-pot synthesis, based on the hydrolysis of TiCl3 using a mixture of ethylene glycol and water at moderate temperature. The
primary nanoparticles have a uniform size and are about 15 nm in diameter as determined by TEM analysis and exhibit an increased
exposure of the (010) facet as indicated by XRD analysis. Unlike the electrochemical reaction with lithium, the application as sodiumion
electrode material reveals substantial differences, including the initial amorphization of the TiO2(B) particles, accompanied by
a partial irreversibility of the sodium storage, presumably related to sodium trapping inside the active material particles and the
absence of a stable solid electrolyte interphase, as indicated by galvanostatic cycling and electrochemical impedance spectroscopy,
respectively. Besides, TiO2(B)-based electrodes show a stabilized reversible capacity of about 100 mAh g−1 and a very good C rate
capability.",https://zenodo.org/api/files/eafd4fb4-9182-46ee-a109-a612e7524f6d/J._Electrochem._Soc.-2015-Wu-A3052-8.pdf,pdf
47,Porous Carbon Nanoparticles Co-Doped with Nitrogen and Iron as an Efficient Catalyst for Oxygen Reduction Reaction,10.5281/zenodo.1108953,"Bita Bayatsarmadi, Shi-Zhang Qiao",2015-08-03,"Oxygen Reduction Reaction (ORR) performance of
iron and nitrogen co-doped porous carbon nanoparticles (Fe-NPC)
with various physical and (electro) chemical properties have been
investigated. Fe-NPC nanoparticles are synthesized via a facile
soft-templating procedure by using Iron (III) chloride hexa-hydrate as
iron precursor and aminophenol-formaldehyde resin as both carbon
and nitrogen precursor. Fe-NPC nanoparticles shows high surface area
(443.83 m2g-1), high pore volume (0.52 m3g-1), narrow mesopore size
distribution (ca. 3.8 nm), high conductivity (IG/ID=1.04), high kinetic
limiting current (11.71 mAcm-2) and more positive onset potential
(-0.106 V) compared to metal-free NPC nanoparticles (-0.295V)
which make it high efficient ORR metal-free catalysts in alkaline
solution. This study may pave the way of feasibly designing iron and
nitrogen containing carbon materials (Fe-N-C) for highly efficient
oxygen reduction electro-catalysis.",https://zenodo.org/api/files/13d5a51c-c960-4571-8218-22706d8b1734/10002441.pdf,pdf
48,"A comparative study of Li-ion batteries thermal behavior with different geometries, capacities, cathode materials",10.5281/zenodo.7335645,"Khalid ZIAT, Hasna LOUAHLIA, Hamid GUALOUS",2022-07-30,"Abstract
Li-ion batteries are nowadays widely used in electric vehicles, portable devices and smart grids. They are commercialized in different geometries, capacities and serval technologies depending on users’ requirements. During operating time, heat is generated inside Li-ion batteries due to chemical reactions which causes temperature rise. Non-controllable thermal behavior of these batteries may lead to the deterioration of their performance and may also cause a thermal runaway. In this study, A comparison of the thermal behavior of five li-ion batteries is performed ...",https://zenodo.org/api/files/c57c092c-0768-4863-949b-fbbda5b0bdab/Chapter%20V01-21-03%20%28Khalid%20ZIAT%20et%20al.%29.pdf,pdf
49,Heat Generation Rate and Computational Simulation for Li-Ion Battery Module,10.5281/zenodo.1088546,"Ravichandra R., Srithar Rajoo, Tan Lit Wen",2013-09-03,"In recent years Li-Ion batteries getting more attention among the Electrical Vehicles (EV) and Hybrid Electrical Vehicles (HEV) energy storage. Li-Ion has shown extended power density and light weight compared to other batteries readily available in the market. One of the major drawbacks in Li-Ion batteries is their sensitivity to the temperature. If the working temperature is beyond the limit, that could affect seriously on the durability and performance of Li-Ion battery. Thus Battery Thermal Management (BTM) is the most essential in adapting Li-Ion battery to the EVs and HEVs.",https://zenodo.org/api/files/21d100ad-0a8b-477b-9b25-2687d0df0079/17181.pdf,pdf
51,"Thermal runaway and battery fire: comparison of Li-ion, Ni-MH and sealed lead-acid batteries",10.5281/zenodo.1491317,"Andrey W. Golubkov, Rene Planteu, Bernhard Rasch, Christiane Essl, Alexander Thaler, Viktor Hacker",2018-04-16,"Rechargeable batteries are a key component for sustainable mobility. The last years showed a significant reduction of price and increase in energy density of Li-ion batteries for electric vehicles. Unfortunately, batteries with high energy density can be source of hazard. Recently, burning Li-ion batteries of mobile-phones got a lot of negative attention in the media.
In the first part of the paper we review the hazards of conventional Ni-MH and sealed lead-acid batteries. In the second part we focus on Li-ion batteries: we introduce different cell geometries and electrode types, we show a test-stand designed to measure thermal runaway characteristics in our laboratory and finally we conclude with results of a real thermal runaway experiment.",https://zenodo.org/api/files/9df985f4-0c4d-46de-bd70-6f544b8ef7d4/Contribution_11207_fullpaper.pdf,pdf
