,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
47,Adsorption of Bovine Serum Albumin on CeO2,10.5281/zenodo.1097277,Roman Marsalek,2014-11-04,"Preparation of nanoparticles of cerium oxide and
adsorption of bovine serum albumin on them were studied. Particle
size distribution and influence of pH on zeta potential of prepared
CeO2 were determined. Average size of prepared cerium oxide
nanoparticles was 9 nm. The simultaneous measurements of the
bovine serum albumin adsorption and zeta potential determination of
the (adsorption) suspensions were carried out. The adsorption
isotherms were found to be of typical Langmuir type; values of the
bovine serum albumin adsorption capacities were calculated.
Increasing of pH led to decrease of zeta potential and decrease of
adsorption capacity of cerium oxide nanoparticles. The maximum
adsorption capacity was found for strongly acid suspension (am =
118 mg/g). The samples of nanoceria with positive zeta potential
adsorbed more bovine serum albumin on the other hand, the samples
with negative zeta potential showed little or no protein adsorption.
Surface charge or better say zeta potential of CeO2 nanoparticles
plays the key role in adsorption of proteins on such type of materials.",https://zenodo.org/api/files/d00d00ba-78ab-4e5d-8139-4bbffa67032b/9999940.pdf,pdf,"preparation of nanoparticle of cerium oxide and 
 adsorption of bovine serum albumin on they be study . particle 
 size distribution and influence of ph on zeta potential of prepare 
 CeO2 be determine . average size of prepared cerium oxide 
 nanoparticle be 9 nm . the simultaneous measurement of the 
 bovine serum albumin adsorption and zeta potential determination of 
 the ( adsorption ) suspension be carry out . the adsorption 
 isotherm be find to be of typical Langmuir type ; value of the 
 bovine serum albumin adsorption capacity be calculate . 
 increasing of ph lead to decrease of zeta potential and decrease of 
 adsorption capacity of cerium oxide nanoparticle . the maximum 
 adsorption capacity be find for strongly acid suspension ( be = 
 118 mg / g ) . the sample of nanoceria with positive zeta potential 
 adsorb more bovine serum albumin on the other hand , the sample 
 with negative zeta potential show little or no protein adsorption . 
 Surface charge or well say zeta potential of ceo2 nanoparticle 
 play the key role in adsorption of protein on such type of material ."
48,A Study of Removing SUVA and Trihalomethanes by Biological Activated Carbon,10.5281/zenodo.1088362,"Tseng, Wei-Bin., Lou, Jie-Chung, Han, Jia-Yun",2013-09-06,SUVA (equivalent to UV254/DOC) value in raw water is a precursor for the formation of trihalomethane during chlorination at a water treatment plant. This study collected rapidly filtered water from an advanced water treatment plant for use in experiments on raw water. The removal rate of treating the trihalomethanes formation potential (THMFP) was conducted by using a biological activated carbon. The hydraulic retention time and SUVA loading were major factors in biological degradation tests. The results showed that biological powder-activated carbon (BPAC) lowered the average concentration of UV254 and value of SUVA in raw water. A removal efficiency of THMFP was present in the treatment of the three primary organic carbon items. These results highlighted the importance of the BPAC had an excellent treatment efficiency on THMFP.,https://zenodo.org/api/files/8ea6992c-c57d-448d-8ff1-86184662d7cd/17087.pdf,pdf,SUVA ( equivalent to UV254 / DOC ) value in raw water be a precursor for the formation of trihalomethane during chlorination at a water treatment plant . this study collect rapidly filter water from an advanced water treatment plant for use in experiment on raw water . the removal rate of treat the trihalomethane formation potential ( THMFP ) be conduct by use a biological activate carbon . the hydraulic retention time and suva loading be major factor in biological degradation test . the result show that biological powder - activate carbon ( BPAC ) lower the average concentration of UV254 and value of SUVA in raw water . a removal efficiency of THMFP be present in the treatment of the three primary organic carbon item . these result highlight the importance of the BPAC have an excellent treatment efficiency on THMFP .
49,Solar Energy for Water Conditioning,10.5281/zenodo.1061549,"J. Pawłat, H. Stryczewska",2011-10-28,"Shortening of natural resources will impose greater
limitations of electric energy consumption in various fields including
water treatment technologies. Small water treatment installations
supplied with electric energy from solar sources are perfect example of
zero-emission technology. Possibility of solar energy application, as
one of the alternative energy resources for decontamination processes
is strongly dependent on geographical location. Various examples of
solar driven water purification systems are given and design of
solar-water treatment installation based on ozone for the geographical
conditions in Poland are presented.",https://zenodo.org/api/files/d9319e3a-3614-48be-a9b7-48ae0b549d1d/5708.pdf,pdf,"shortening of natural resource will impose great 
 limitation of electric energy consumption in various field include 
 water treatment technology . small water treatment installation 
 supply with electric energy from solar source be perfect example of 
 zero - emission technology . possibility of solar energy application , as 
 one of the alternative energy resource for decontamination process 
 be strongly dependent on geographical location . various example of 
 solar drive water purification system be give and design of 
 solar - water treatment installation base on ozone for the geographical 
 condition in Poland be present ."
50,"Behaviors, Knowledge and Practices of the Population of Ahomadégbé's District (Municipality of Lalo) in Benin in Connection of Home Water Treatment Methods",10.5281/zenodo.5188535,"Roch Christian Johnson, Gratien Boni",2021-05-29,"Water is an indispensable resource for life. In the district of Ahomadégbé in Benin, access of households to improved water sources is not a problem because a large part of the population has water.
However, people consume poor water quality which is a function of microbiological contamination during transport and storage. The objective of this research is to analyze the behavior, knowledge and practices of households relating drinking water treatment methods in the district of Ahomadégbé with a view to proposing adequate measures for improving the quality of drinking water.
As part of this research, the questionnaire was used to approach 377 residents individually and 82 participants were organized into eight focus groups to understand the behavior, knowledge and practices of population.
The results show that more than 65% of the population of the borough have knowledge of certain process of treating water at home.
But they find themselves limited in the application of these different water treatment methods and only 6.1% of the population used at least one home water treatment method, even if this is not always appropriated.
The water treatment methods residents used were Alum (KAl(SO4)2∙12 H2O, chemical decantation method), filtration on tissues, and disinfection by boiling. The populations resort to other techniques of water treatment at home such as the use of oil and cresol which prove ineffective.
The population is aware of water contamination during transport and storage. However, most residents interviewed do not treat water before consumption, and the few who treat it resort to unsuitable methods. Thus, households need to be sensitized on effective and suitable methods of water treatment for their well-being.",Inconnu,Inconnu,"water be an indispensable resource for life . in the district of Ahomadégbé in Benin , access of household to improve water source be not a problem because a large part of the population have water . 
 however , people consume poor water quality which be a function of microbiological contamination during transport and storage . the objective of this research be to analyze the behavior , knowledge and practice of household relate drink water treatment method in the district of Ahomadégbé with a view to propose adequate measure for improve the quality of drinking water . 
 as part of this research , the questionnaire be use to approach 377 resident individually and 82 participant be organize into eight focus group to understand the behavior , knowledge and practice of population . 
 the result show that more than 65 % of the population of the borough have knowledge of certain process of treat water at home . 
 but they find themselves limit in the application of these different water treatment method and only 6.1 % of the population use at least one home water treatment method , even if this be not always appropriate . 
 the water treatment method resident use be Alum ( KAl(SO4)2∙12 H2O , chemical decantation method ) , filtration on tissue , and disinfection by boil . the population resort to other technique of water treatment at home such as the use of oil and cresol which prove ineffective . 
 the population be aware of water contamination during transport and storage . however , most resident interview do not treat water before consumption , and the few who treat it resort to unsuitable method . thus , household need to be sensitize on effective and suitable method of water treatment for their well - being ."
51,"Spectrophotometric Studies on the Complexes of 3-Nitroalizarin with Lanthanum, Cerium, Praseodymium, Neodymium and Samarium",10.5281/zenodo.6476892,"Jamil Ahmad, Naseer Ahmad, S. M. F. Rahman",1967-05-31,"Spectrophotometric Studies on the Complexes of 3-Nitroalizarin with Lanthanum, Cerium, Praseodymium, Neodymium and Samarium.",https://zenodo.org/api/files/3e0bdadb-83ae-40d4-8874-0fe67222ce0f/444-447.pdf,pdf,"Spectrophotometric Studies   on   the complex of 3 - Nitroalizarin with Lanthanum , Cerium , Praseodymium , Neodymium and Samarium ."
52,APPLICATION OF COMPUTATIONAL FLUID DYNAMICS MODELLING TO A HORIZONTAL SEDIMENTATION TANK IN IRAQ,10.5281/zenodo.495142,Ali Hadi GHAWI,2017-04-05,"Computational Fluid Dynamics modeling has been applied to examine the hydrodynamic behavior of water treatment sedimentation tanks at Baghdad Water Works, operated by Alkurech Water in Baghdad in Iraq. The existing tanks perform poorly at current flows and flow is unevenly split among online tanks, Therefore, CFD was used to investigate velocity profiles at current and projected loadings for the existing basins. Results from the CFD analysis were used to develop retrofit strategies to improve velocity profiles , design and operation of sedimentation tanks in the existing basins. The paper shows how CFD can be helpful in order to improve the design of existing water treatment plants and the process efficiency. In this scope, CFD enables designs more reliable and cost effective water treatment process which remain basic environmental policy issues.Computational Fluid Dynamics modeling has been applied to examine the hydrodynamic behavior of water treatment sedimentation tanks at Baghdad Water Works, operated by Alkurech Water in Baghdad in Iraq. The existing tanks perform poorly at current flows and flow is unevenly split among online tanks, Therefore, CFD was used to investigate velocity profiles at current and projected loadings for the existing basins. Results from the CFD analysis were used to develop retrofit strategies to improve velocity profiles , design and operation of sedimentation tanks in the existing basins. The paper shows how CFD can be helpful in order to improve the design of existing water treatment plants and the process efficiency. In this scope, CFD enables designs more reliable and cost effective water treatment process which remain basic environmental policy issues.",https://zenodo.org/api/files/b484bebf-d7ac-4a01-b8a3-60b5f435e76c/ali%20ghawi.docx,docx,"Computational Fluid Dynamics modeling have be apply to examine the hydrodynamic behavior of water treatment sedimentation tank at Baghdad Water Works , operate by Alkurech Water in Baghdad in Iraq . the exist tank perform poorly at current flow and flow be unevenly split among online tank , therefore , CFD be use to investigate velocity profile at current and project loading for the exist basin . result from the CFD analysis be use to develop retrofit strategy to improve velocity profile , design and operation of sedimentation tank in the exist basin . the paper show how CFD can be helpful in order to improve the design of exist water treatment plant and the process efficiency . in this scope , CFD enable design more reliable and cost effective water treatment process which remain basic environmental policy issue . Computational Fluid Dynamics modeling have be apply to examine the hydrodynamic behavior of water treatment sedimentation tank at Baghdad Water Works , operate by Alkurech Water in Baghdad in Iraq . the exist tank perform poorly at current flow and flow be unevenly split among online tank , therefore , CFD be use to investigate velocity profile at current and project loading for the exist basin . result from the CFD analysis be use to develop retrofit strategy to improve velocity profile , design and operation of sedimentation tank in the exist basin . the paper show how CFD can be helpful in order to improve the design of exist water treatment plant and the process efficiency . in this scope , CFD enable design more reliable and cost effective water treatment process which remain basic environmental policy issue ."
53,Effect of a Gravel Bed Flocculator on the Efficiency of a Low Cost Water Treatment Plants,10.5281/zenodo.1057899,Alaa Hussein Wadi,2010-02-26,"The principal objective of a water treatment plant is to
produce water that satisfies a set of drinking water quality standards
at a reasonable price to the consumers. The gravel-bed flocculator
provide a simple and inexpensive design for flocculation in small
water treatment plants (less than 5000 m3/day capacity). The packed
bed of gravel provides ideal conditions for the formation of compact
settleable flocs because of continuous recontact provided by the
sinuous flow of water through the interstices formed by the gravel.
The field data which were obtained from the operation of the
water supply treatment unit cover the physical, chemical and
biological water qualities of the raw and settled water as obtained by
the operation of the treatment unit. The experiments were carried out
with the aim of assessing the efficiency of the gravel filter in
removing the turbidity, pathogenic bacteria, from the raw water. The
water treatment plant, which was constructed for the treatment of
river water, was in principle a rapid sand filter.
The results show that the average value of the turbidity level of
the settled water was 4.83 NTU with a standard deviation of turbidity
2.893 NTU. This indicated that the removal efficiency of the
sedimentation tank (gravel filter) was about 67.8 %. for pH values
fluctuated between 7.75 and 8.15, indicating the alkaline nature of
the raw water of the river Shatt Al-Hilla, as expected. Raw water pH
is depressed slightly following alum coagulation. The pH of the
settled water ranged from 7.75 to a maximum of 8.05.
The bacteriological tests which were carried out on the water
samples were: total coliform test, E-coli test, and the plate count test.
In each test the procedure used was as outlined in the Standard
Methods for the Examination of Water and Wastewater (APHA,
AWWA, and WPCF, 1985). The gravel filter exhibit a low
performance in removing bacterial load. The percentage bacterial
removal, which is maximum for total plate count (19%) and
minimum for total coliform (16.82%).",https://zenodo.org/api/files/04505ee8-79b2-4ff5-8df6-b292def2e774/2790.pdf,pdf,"the principal objective of a water treatment plant be to 
 produce water that satisfy a set of drink water quality standard 
 at a reasonable price to the consumer . the gravel - bed flocculator 
 provide a simple and inexpensive design for flocculation in small 
 water treatment plant ( less than 5000 m3 / day capacity ) . the pack 
 bed of gravel provide ideal condition for the formation of compact 
 settleable floc because of continuous recontact provide by the 
 sinuous flow of water through the interstice form by the gravel . 
 the field datum which be obtain from the operation of the 
 water supply treatment unit cover the physical , chemical and 
 biological water quality of the raw and settle water as obtain by 
 the operation of the treatment unit . the experiment be carry out 
 with the aim of assess the efficiency of the gravel filter in 
 remove the turbidity , pathogenic bacteria , from the raw water . the 
 water treatment plant , which be construct for the treatment of 
 river water , be in principle a rapid sand filter . 
 the result show that the average value of the turbidity level of 
 the settle water be 4.83 NTU with a standard deviation of turbidity 
 2.893 NTU . this indicate that the removal efficiency of the 
 sedimentation tank ( gravel filter ) be about 67.8 % . for ph value 
 fluctuate between 7.75 and 8.15 , indicate the alkaline nature of 
 the raw water of the river Shatt Al - Hilla , as expect . raw water ph 
 be depress slightly follow alum coagulation . the ph of the 
 settle water range from 7.75 to a maximum of 8.05 . 
 the bacteriological test which be carry out on the water 
 sample be : total coliform test , e - coli test , and the plate count test . 
 in each test the procedure use be as outline in the Standard 
 Methods for the Examination of Water and Wastewater ( APHA , 
 AWWA , and wpcf , 1985 ) . the gravel filter exhibit a low 
 performance in remove bacterial load . the percentage bacterial 
 removal , which be maximum for total plate count ( 19 % ) and 
 minimum for total coliform ( 16.82 % ) ."
54,Research Trends on Magnetic Graphene for Water Treatment: A Bibliometric Analysis,10.5281/zenodo.3299777,"J. C. M. Santos, J. C. A. Sousa, A. J. Rubio, L. S. Soletti, F. Gasparotto, N. U. Yamaguchi",2019-05-01,"Magnetic graphene has received widespread attention for their capability of water and wastewater treatment, which has been attracted many researchers in this field. A bibliometric analysis based on the Web of Science database was employed to analyze the global scientific outputs of magnetic graphene for water treatment until the present time (2012 to 2017), to improve the understanding of the research trends. The publication year, place of publication, institutes, funding agencies, journals, most cited articles, distribution outputs in thematic categories and applications were analyzed. Three major aspects analyzed including type of pollutant, treatment process and composite composition have further contributed to revealing the research trends. The most relevant research aspects of the main technologies using magnetic graphene for water treatment were summarized in this paper. The results showed that research on magnetic graphene for water treatment goes through a period of decline that might be related to a saturated field and a lack of bibliometric studies. Thus, the result of the present work will lead researchers to establish future directions in further studies using magnetic graphene for water treatment.",https://zenodo.org/api/files/3d2e7392-03d4-4ef3-a61b-cb8906d6f34e/10010518.pdf,pdf,"magnetic graphene have receive widespread attention for their capability of water and wastewater treatment , which have be attract many researcher in this field . a bibliometric analysis base on the web of Science database be employ to analyze the global scientific output of magnetic graphene for water treatment until the present time ( 2012 to 2017 ) , to improve the understanding of the research trend . the publication year , place of publication , institute , funding agency , journal , most cite article , distribution output in thematic category and application be analyze . three major aspect analyze include type of pollutant , treatment process and composite composition have far contribute to reveal the research trend . the most relevant research aspect of the main technology use magnetic graphene for water treatment be summarize in this paper . the result show that research on magnetic graphene for water treatment go through a period of decline that might be relate to a saturated field and a lack of bibliometric study . thus , the result of the present work will lead researcher to establish future direction in further study use magnetic graphene for water treatment ."
55,Ethylenediaminetetraacetic acid catalyzed oxidative conversion of N-(2-hydroxyethyl)phthalimide to n-methylphthalimide by cerium(IV) in aqueous sulphuric acid medium : A kinetic and mechanistic approach,10.5281/zenodo.5599250,"M. D. Meti, M. Z. Pendari, S. A. Rayabag, N. S. Naik, M. B. Banimath, S. T. Nandibewoor, S. A. Chimatadar",2017-02-01,"P.G. Department of Studies in Chemistry, Karnatak University, Pavate Nagar, Dharwad-580 003,
Karnataka, India
E-mail : schimatadar@gmail.com Fax : 91-836-2747884
Manuscript received online 25 March 2016, accepted 13 October 2016
The reaction between cerium(IV) and N-(2-hydroxyethyl)phthalimide (NHEP) is very slow in sulphuric acid medium at 25 ºC. However, the reaction is facile in presence of ethylenediamminetetraacetic acid (EDTA) in aqueous sulphuric acid medium. The reaction between cerium(IV) and NHEP in presence of EDTA exhibits 1 : 1 (oxidant : reductant) stoichiometry. The products are identified as cerium(III)-EDTA complex, n-methylphthalimide and formaldehyde. The order with respect to oxidant concentration is unity, whereas the order with respect to both substrate and catalyst concentration is less than unity. Increase in sulphuric acid concentration increases the rate of reaction. The order with respect to H+ ion concentration is less than unity. The added product cerium(III), did not have any significant effect on the rate of reaction in presence of EDTA. The active species of oxidant is identified as CeSO42+. Based on the experimental results a suitable mechanism is proposed. The activation parameters and thermodynamic quantities are also determined and discussed.",https://zenodo.org/api/files/5c544f15-4735-4a4f-808c-37671e9154cd/141-150.pdf,pdf,"P.G. Department of Studies in Chemistry , Karnatak University , Pavate Nagar , Dharwad-580 003 , 
 Karnataka , India 
 e - mail : schimatadar@gmail.com fax : 91 - 836 - 2747884 
 Manuscript receive online 25 March 2016 , accept 13 October 2016 
 the reaction between cerium(IV ) and N-(2 - hydroxyethyl)phthalimide ( NHEP ) be very slow in sulphuric acid medium at 25 ºc. however , the reaction be facile in presence of ethylenediamminetetraacetic acid ( EDTA ) in aqueous sulphuric acid medium . the reaction between cerium(IV ) and NHEP in presence of EDTA exhibit 1 : 1 ( oxidant : reductant ) stoichiometry . the product be identify as cerium(iii)-edta complex , n - methylphthalimide and formaldehyde . the order with respect to oxidant concentration be unity , whereas the order with respect to both substrate and catalyst concentration be less than unity . increase in sulphuric acid concentration increase the rate of reaction . the order with respect to H+ ion concentration be less than unity . the add product cerium(iii ) , do not have any significant effect on the rate of reaction in presence of EDTA . the active specie of oxidant be identify as CeSO42 + . base on the experimental result a suitable mechanism be propose . the activation parameter and thermodynamic quantity be also determined and discuss ."
56,Extraction of Cerium(lV) by Liquid Cation Exchanger (Versatic 10) and its Separation from Lanthanide Elements,10.5281/zenodo.6359383,"UDAY SANKAR RAY, S. C. MODAK",1982-03-31,"Department of Chemistry, Visva Bharati, Santiniketan-731 285
Manuscript received 6 April 1981, revised 18 August 1981, accepted 10 December 1981
A rapid and selective method for the extraction of cerium(IV) at milligram level with liquid cation exchanger, Versatic 10, in benzene was proposed. Quantitative extraction was achieved in the \(p\)H range 5.0-5.5. The effect of variables such as \(p\)H of the aqueous phase, diluent, contact time and extractant concentration on the extraction was studied. The equilibration between the two phases was achieved within one minute. The probable composition or the extracted species being CeR4 , was deduced from the extraction data. The presence of magnesium, calcium, cobalt, nickel, zinc, cadmium and mercury did not interfere in the extraction of cerium(IV). Cerium(IV) was quantitatively separated from several binary and ternary mixtures containing rare earth elements.",https://zenodo.org/api/files/f149b9b7-0be7-49a3-afd0-00c4119557fc/392-394.pdf,pdf,"Department of Chemistry , Visva Bharati , santiniketan-731 285 
 Manuscript receive 6 April 1981 , revise 18 August 1981 , accept 10 December 1981 
 a rapid and selective method for the extraction of cerium(IV )   at milligram level with liquid cation exchanger , Versatic 10 , in benzene be propose . quantitative extraction be achieve in the \(p\)h   range 5.0 - 5.5 . the effect of variable such as \(p\)h of the aqueous phase , diluent , contact time and extractant concentration on the extraction be study . the equilibration between the two phase be achieve within one minute . the probable composition or the extract specie be cer4 , be deduce from the extraction datum . the presence of magnesium , calcium , cobalt , nickel , zinc , cadmium and mercury do not interfere in the extraction of cerium(IV ) . Cerium(IV )   be quantitatively separate from several binary and ternary mixture contain rare earth element ."
57,Shelf life and quality of Sorboti lemon as affected by different chemicals and storage temperature,10.26832/24566632.2018.0303014,"Kayesh, E., Das, S., Roni, M.S., Rajib, M.M.R., Islam, M.M. and Sultana, H.",2018-09-10,"A laboratory experiment was conducted with different chemicals and storage temperature (Kinetin + 4°C, kinetin + 15°C, kinetin + 25°C, potash alum + 4°C, potash alum + 15°C, potash alum + 25°C, hot water + 4°C, hot water + 15°C, hot water + 25°C, without treatment + 4°C, without treatment + 15°C and without treatment + 25°C) at the department of Horticulture of Bangabandhu Sheikh Mujibur Rahaman Agricultural University during June to December 2017. The aim was the study to find out the suitable method to increase shelf life of Sorboti lemon. During storage fruit decay, weight loss and total soluble solid (TSS) increased. While juice content, ascorbic acid content decreased with the increase in storage temperature. Minimum fruit decay (50%) was recorded up to 70 Days after storage (DAS) at 4°C in hot water treatment and fruit decayed (90%) at 4°C was recorded up to 70 DAS in Kinetin treatment. Minimum loss of fruit weight was recorded at 4°C (7.10% and 11.95%) at 70 DAS when stored in hot water and kinetin, respectively. Maximum juice content (50.11%) after 70 DAS at 4°C in hot water treatment which was followed by Kinetin treatment storage at 4°C (40.10%). The TSS was found almost static at 70 days after storage but ascorbic acid content decreased (59.59 mg/100ml to 43.36 mg/100ml and 63.10 mg/100 ml to 49.11 mg/100ml) from its initial content in hot water and kinetin at 4°C temperature. At 15°C temperature, it can only possible up to 35 days. So, considering fruit decay, weight loss, TSS and juice content lemon could be stored up to 70 DAS at 4°C both under hot water and kinetin treatment. Storing can be done in 35 DAS at 15°C both hot water and kinetin treatment.",https://zenodo.org/api/files/11c339fa-a668-4207-b0df-de60c37673e0/AAES-03-03-014.pdf,pdf,"a laboratory experiment be conduct with different chemical and storage temperature ( Kinetin + 4 ° c , kinetin + 15 ° c , kinetin + 25 ° c , potash alum + 4 ° c , potash alum + 15 ° c , potash alum + 25 ° c , hot water + 4 ° c , hot water + 15 ° c , hot water + 25 ° c , without treatment + 4 ° c , without treatment + 15 ° c and without treatment + 25 ° c ) at the department of Horticulture of Bangabandhu Sheikh Mujibur Rahaman Agricultural University during June to December 2017 . the aim be the study to find out the suitable method to increase shelf life of Sorboti lemon . during storage fruit decay , weight loss and total soluble solid ( TSS ) increase . while juice content , ascorbic acid content decrease with the increase in storage temperature . minimum fruit decay ( 50 % ) be record up to 70 day after storage ( DAS ) at 4 ° c in hot water treatment and fruit decay ( 90 % ) at 4 ° c be record up to 70 DAS in Kinetin treatment . minimum loss of fruit weight be record at 4 ° c ( 7.10 % and 11.95 % ) at 70 DAS when store in hot water and kinetin , respectively . Maximum juice content ( 50.11 % ) after 70 DAS at 4 ° c in hot water treatment which be follow by Kinetin treatment storage at 4 ° c ( 40.10 % ) . the TSS be find almost static at 70 day after storage but ascorbic acid content decrease ( 59.59 mg/100ml to 43.36 mg/100ml and 63.10 mg/100 ml to 49.11 mg/100ml ) from its initial content in hot water and kinetin at 4 ° c temperature . at 15 ° c temperature , it can only possible up to 35 day . so , consider fruit decay , weight loss , TSS and juice content lemon could be store up to 70 DAS at 4 ° c both under hot water and kinetin treatment . store can be do in 35 DAS at 15 ° c both hot water and kinetin treatment ."
58,Design and Economical Performance of Gray Water Treatment Plant in Rural Region,10.5281/zenodo.1328610,"Bhausaheb L. Pangarkar, Saroj B. Parjane, M.G. Sane",2010-01-29,"In India, the quarrel between the budding human
populace and the planet-s unchanging supply of freshwater and
falling water tables has strained attention the reuse of gray water as
an alternative water resource in rural development. This paper
present the finest design of laboratory scale gray water treatment
plant, which is a combination of natural and physical operations such
as primary settling with cascaded water flow, aeration, agitation and
filtration, hence called as hybrid treatment process. The economical
performance of the plant for treatment of bathrooms, basins and
laundries gray water showed in terms of deduction competency of
water pollutants such as COD (83%), TDS (70%), TSS (83%), total
hardness (50%), oil and grease (97%), anions (46%) and cations
(49%). Hence, this technology could be a good alternative to treat
gray water in residential rural area.",https://zenodo.org/api/files/b27181b3-71a5-4a11-b4cc-87516b9f2bf3/537.pdf,pdf,"in India , the quarrel between the bud human 
 populace and the planet - s unchanging supply of freshwater and 
 fall water table have strain attention the reuse of gray water as 
 an alternative water resource in rural development . this paper 
 present the fine design of laboratory scale gray water treatment 
 plant , which be a combination of natural and physical operation such 
 as primary settling with cascade water flow , aeration , agitation and 
 filtration , hence call as hybrid treatment process . the economical 
 performance of the plant for treatment of bathroom , basin and 
 laundry gray water show in term of deduction competency of 
 water pollutant such as COD ( 83 % ) , TDS ( 70 % ) , TSS ( 83 % ) , total 
 hardness ( 50 % ) , oil and grease ( 97 % ) , anion ( 46 % ) and cation 
 ( 49 % ) . hence , this technology could be a good alternative to treat 
 gray water in residential rural area ."
59,Measurement of the Electron Affinity of Cerium,10.1103/physrevlett.88.073003,"Davis, V. T., Thompson, J. S.",2002-02-05,The electron affinity of cerium has been measured using laser photodetachment electron spectroscopy. The electron affinity of Ce(1G4) was determined to be 0.955 +/- 0.026 eV. The data also show that Ce- has at least two bound excited states with binding energies of 0.921 +/- 0.025 eV and 0.819 +/- 0.027 eV relative to the (1G4) ground state of the cerium atom. The present experimental measurements are compared to recent calculations of the energy levels of Ce-. Strong disagreement with the most recent theoretical atomic structure calculations highlights the complicated nature of this particular lanthanide.,https://zenodo.org/api/files/eb096604-0b18-48cb-a369-22ddf0b2e2c5/article.pdf,pdf,the electron affinity of cerium have be measure use laser photodetachment electron spectroscopy . the electron affinity of Ce(1G4 ) be determined to be 0.955 + /- 0.026 ev. the datum also show that ce- have at least two bind excite state with bind energy of 0.921 + /- 0.025 eV and 0.819 + /- 0.027 ev relative to the ( 1g4 ) ground state of the cerium atom . the present experimental measurement be compare to recent calculation of the energy level of Ce- . strong disagreement with the most recent theoretical atomic structure calculation highlight the complicated nature of this particular lanthanide .
60,Solvent Extraction of Cerium(III) with High Molecular Weight Amines,10.5281/zenodo.5991891,"A. CHATTERJEE, S. BASU",1992-01-31,"Department of Chemistry, University of Burdwan, Burdwan-718 104
Manuscript received 19 June 1991, revised 26 September 1991, accepted 13 January 1992
The use of high molecular weight amines in the extraction of cerium(III) as EDTA complex from nearly neutral aqueous medium Is reported The extraction condition was optimised from the study of effects of several variables like concentration of amine and EDTA pH nature or diluents etc. The method has been applied for the determinatlon of cerium In few mineral samples.",https://zenodo.org/api/files/5606e676-1b2f-43b9-a10a-9760e7536525/29-31.pdf,pdf,"Department of Chemistry , University of Burdwan , Burdwan-718 104 
 Manuscript receive 19 June 1991 , revise 26 September 1991 , accept 13 January 1992 
 the use of high molecular weight amine in the extraction of cerium(iii ) as EDTA complex from nearly neutral aqueous medium be report the extraction condition be optimise from the study of effect of several variable like concentration of amine and EDTA ph nature or diluent etc . the method have be apply for the determinatlon of cerium in few mineral sample ."
61,Diffuse reflectance spectra of coated plates and corresponding plots transformed Kubelka-Munk function versus the energy of light (eV),10.5281/zenodo.7066111,"dela Rosa , Francis",2022-09-10,The link contains UV-DRS  results of  TiO2/Fe2O3 layered composites (from commercial nanoparticles) and corresponding bandgap energies,https://zenodo.org/api/files/eea46075-9287-4955-ba0e-eb115ffd40d0/UV-DRS%20TiO2%20Fe2O3%20layered%20films.pptx,pptx,the link contain uv - DRS   result of   TiO2 / Fe2O3 layered composite ( from commercial nanoparticle ) and correspond bandgap energy
62,Characterization of TiO2/Fe2O3 nanocomposites prepared via impregnation-calcination method,10.5281/zenodo.7066209,"dela Rosa, Francis",2022-09-10,"The link contains XRD, SEM-EDX, UV-DRS, PL, Electrochemical measurements of the prepared TiO2/Fe2O3 photocatalyst",https://zenodo.org/api/files/3a519ba9-511b-4ad6-9149-ec1418cbf22b/Fig%201%20XRD%20pattern%20of%20TiO2%20Fe2O3%20nanocomposites.jpg,jpg,"the link contain XRD , SEM - EDX , uv - DRS , PL , electrochemical measurement of the prepared TiO2 / Fe2O3 photocatalyst"
63,WASTEWATER MANAGEMENT AND ITS CHALLENGES,10.5281/zenodo.7295589,Dr. Kavita Hingane,2022-10-08,"Abstract
Water that has been used or contaminated by humans or the environment must undergo wastewater treatment in order to be returned to a usable state. The treatment may involve one or more of the following mechanisms: chemical, biological, physical, or a combination of these. Any level of purity can be achieved by treating water, but the expense increases as the purity increases. The needed water quality depends on the intended use of the water, such as irrigation, drinking water, or aquatic life. The purpose of research is to examine the wastewater treatment technology that is now most widely utilized. The technology selected for one application may not be the best for another. It is also easy to get, effective, and has the ability to breakdown contaminants. In this study, the use of waste water treatment technology to eliminate the most prevalent pollutants in wastewater—halogenated hydrocarbon compounds, heavy metals, dyes, pesticides, and herbicides is discussed.",https://zenodo.org/api/files/6c981c2a-4980-4d08-8dfc-34e7011fac74/24.24.pdf,pdf,"abstract 
 Water that have be use or contaminate by human or the environment must undergo wastewater treatment in order to be return to a usable state . the treatment may involve one or more of the follow mechanism : chemical , biological , physical , or a combination of these . any level of purity can be achieve by treat water , but the expense increase as the purity increase . the need water quality depend on the intend use of the water , such as irrigation , drink water , or aquatic life . the purpose of research be to examine the wastewater treatment technology that be now most widely utilize .   the technology select for one application may not be the good for another . it be also easy to get , effective , and have the ability to breakdown contaminant . in this study , the use of waste water treatment technology to eliminate the most prevalent pollutant in wastewater — halogenated hydrocarbon compound , heavy metal , dye , pesticide , and herbicide be discuss ."
